           bin (y_Wbb)   qTcut           contribution/subprocess            dsigma +-            error     chi2_dof   n_run [total]   (removed)   events / bin

        -5        -4.9   0.01            NNLO.QT-CS.42.RRA.QCD         -0.88766323 +-       0.03264300
--------------------------------------------------------------------------------------------------------------------------------------------------------------
        -5        -4.9   0.01            gg_epvebb~du~                 -0.00101533 +-       0.00072281        254.7       0 [    5]      (   0)           2797
        -5        -4.9   0.01            gu_epvebb~gd                  -0.37487956 +-       0.01886465        2.433       0 [   67]      (   0)        1355041
        -5        -4.9   0.01            gd~_epvebb~gu~                -0.03564079 +-       0.00339049        1.685       0 [   28]      (   0)         159106
        -5        -4.9   0.01            du_epvebb~dd                  -0.00135237 +-       0.00034212       0.5847       0 [    3]      (   0)           2058
        -5        -4.9   0.01            dc_epvebb~ds                  -0.01100919 +-       0.00968154        831.8       0 [    3]      (   0)           1280
        -5        -4.9   0.01            dd~_epvebb~du~                  1.065e-05 +-        7.121e-05        1.437       2 [    3]      (   0)            237
        -5        -4.9   0.01            ds~_epvebb~dc~                 -5.416e-05 +-        1.896e-05        4.171       1 [    3]      (   0)            201
        -5        -4.9   0.01            uu_epvebb~du                  -0.00257401 +-       0.00073855        6.838       0 [    4]      (   0)           3339
        -5        -4.9   0.01            uc_epvebb~dc                  -0.00085260 +-       0.00017912       0.2850       0 [    3]      (   0)           4173
        -5        -4.9   0.01            ud~_epvebb~gg                 -0.43103183 +-       0.02428671        4.810       0 [  503]      (   0)        9793875
        -5        -4.9   0.01            ud~_epvebb~dd~                -0.00643553 +-       0.00163384        3.958       0 [    3]      (   0)          72059
        -5        -4.9   0.01            ud~_epvebb~uu~                -0.00521476 +-       0.00147377       0.6742       0 [    3]      (   0)          17940
        -5        -4.9   0.01            ud~_epvebb~ss~                -0.00613446 +-       0.00190320        6.001       0 [    3]      (   0)          15387
        -5        -4.9   0.01            ud~_epvebb~cc~                -0.00614110 +-       0.00190540        6.003       0 [    3]      (   0)          15377
        -5        -4.9   0.01            uu~_epvebb~du~                -0.00103714 +-       0.00033384        12.88       0 [    3]      (   0)           2739
        -5        -4.9   0.01            us~_epvebb~ds~                -0.00186994 +-       0.00075485       0.2528       0 [    3]      (   0)           4289
        -5        -4.9   0.01            us~_epvebb~uc~                -0.00010296 +-        7.800e-05       0.5195       0 [    3]      (   0)            318
        -5        -4.9   0.01            uc~_epvebb~dc~                -0.00184193 +-       0.00076812        80.38       0 [    3]      (   0)           4529
        -5        -4.9   0.01            d~d~_epvebb~d~u~               -9.937e-05 +-        4.287e-05       0.1575       1 [    3]      (   0)            518
        -5        -4.9   0.01            d~u~_epvebb~u~u~              -0.00021668 +-       0.00014179        4038.       2 [    3]      (   0)            225
        -5        -4.9   0.01            d~s~_epvebb~d~c~               -7.881e-05 +-        3.073e-05        1.110       3 [    3]      (   0)            155
        -5        -4.9   0.01            d~c~_epvebb~u~c~               -9.135e-05 +-        4.223e-05        1.672       0 [    3]      (   0)           1689

        -5        -4.9   0.05            NNLO.QT-CS.42.RRA.QCD         -0.39132229 +-       0.01575099
--------------------------------------------------------------------------------------------------------------------------------------------------------------
        -5        -4.9   0.05            gg_epvebb~du~                 -0.00028709 +-       0.00014585        18.05       0 [    5]      (   0)           2604
        -5        -4.9   0.05            gu_epvebb~gd                  -0.19604045 +-       0.01156188        1.861       0 [   67]      (   0)        1192151
        -5        -4.9   0.05            gd~_epvebb~gu~                -0.01508789 +-       0.00260462        1.605       0 [   28]      (   0)         136545
        -5        -4.9   0.05            du_epvebb~dd                  -0.00116227 +-       0.00031100       0.4166       0 [    3]      (   0)           1875
        -5        -4.9   0.05            dc_epvebb~ds                  -0.00076750 +-       0.00034719        1.404       0 [    3]      (   0)           1091
        -5        -4.9   0.05            dd~_epvebb~du~                  1.410e-05 +-        7.117e-05        2.169       2 [    3]      (   0)            213
        -5        -4.9   0.05            ds~_epvebb~dc~                 -2.966e-05 +-        1.317e-05       0.6881       1 [    3]      (   0)            175
        -5        -4.9   0.05            uu_epvebb~du                  -0.00214364 +-       0.00072596        6.190       0 [    4]      (   0)           3008
