           bin (pT_bx)   qTcut           contribution/subprocess            dsigma +-            error     chi2_dof   n_run [total]   (removed)   events / bin

         0           5   0.01            NNLO.QT-CS.42.RRA.QCD         -52091.2379 +-          10.1973
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.01            gg_epvebb~du~                   -792.3759 +-           1.3933        1.512       0 [    5]      (   0)      152939106
         0           5   0.01            gu_epvebb~gd                  -12417.3236 +-           5.0859        1.018       0 [   67]      (   0)     2955526932
         0           5   0.01            gd~_epvebb~gu~                 -5562.3903 +-           3.0971       0.9251       0 [   28]      (   0)     1439493753
         0           5   0.01            du_epvebb~dd                     -68.6235 +-           0.6303       0.3095       0 [    3]      (   0)        8986843
         0           5   0.01            dc_epvebb~ds                     -38.7045 +-           0.3159       0.6829       0 [    3]      (   0)        3895364
         0           5   0.01            dd~_epvebb~du~                   -26.5817 +-           0.2517       0.1898       0 [    3]      (   0)        3618409
         0           5   0.01            ds~_epvebb~dc~                   -23.3854 +-           0.2269       0.6471       0 [    3]      (   0)        2373945
         0           5   0.01            uu_epvebb~du                    -100.2295 +-           1.2950       0.8070       0 [    4]      (   0)       49691138
         0           5   0.01            uc_epvebb~dc                     -39.6332 +-           0.7371       0.3339       0 [    3]      (   0)       14012015
         0           5   0.01            ud~_epvebb~gg                 -31234.0108 +-           7.3917        1.088       0 [  503]      (   0)    23237550608
         0           5   0.01            ud~_epvebb~dd~                  -420.6397 +-           2.2884       0.1015       0 [    3]      (   0)      113015490
         0           5   0.01            ud~_epvebb~uu~                  -421.8501 +-           0.7832       0.2077       0 [    3]      (   0)      120411525
         0           5   0.01            ud~_epvebb~ss~                  -385.8765 +-           0.4338      0.01825       0 [    3]      (   0)       29848632
         0           5   0.01            ud~_epvebb~cc~                  -385.8795 +-           0.4341      0.01881       0 [    3]      (   0)       29814576
         0           5   0.01            uu~_epvebb~du~                   -33.3551 +-           1.1843       0.1985       0 [    3]      (   0)       10571245
         0           5   0.01            us~_epvebb~ds~                   -31.4017 +-           0.8223      0.01961       0 [    3]      (   0)       11409055
         0           5   0.01            us~_epvebb~uc~                   -33.2550 +-           0.2850       0.6180       0 [    3]      (   0)        3587439
         0           5   0.01            uc~_epvebb~dc~                   -24.1011 +-           0.6241       0.3081       0 [    3]      (   0)       10085548
         0           5   0.01            d~d~_epvebb~d~u~                 -14.9056 +-           0.3593       0.2120       0 [    3]      (   0)       18322303
         0           5   0.01            d~u~_epvebb~u~u~                 -11.9557 +-           0.1560       0.7188       0 [    3]      (   0)        3034888
         0           5   0.01            d~s~_epvebb~d~c~                 -14.1027 +-           0.4157        2.348       0 [    3]      (   0)        1246772
         0           5   0.01            d~c~_epvebb~u~c~                 -10.6568 +-           0.1152       0.1507       0 [    3]      (   0)       17010187

         0           5   0.05            NNLO.QT-CS.42.RRA.QCD         -22289.0769 +-           6.4093
--------------------------------------------------------------------------------------------------------------------------------------------------------------
