qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NNLO.QT-CS.42.onlyVT2.onlyH2.soft)

independent    0.5            0.5            -3492.5778      +- 5.8852330      
independent    1              1              -2457.4827      +- 4.1190819      
independent    2              2              -1779.2033      +- 2.9655697      
