      bin (total_rate)   qTcut           contribution/subprocess            dsigma +-            error     chi2_dof   n_run [total]   (removed)   events / bin

         0           1   independent     NLO.CS.32.RA.QCD               13485.8346 +-           1.7036
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         0           1   independent     gu_epvebb~d                     8521.0140 +-           1.1023       0.5383       0 [    3]      (   0)      947873260
         0           1   independent     gd~_epvebb~u~                   3071.5855 +-           0.6725        1.870       0 [    3]      (   0)      351478510
         0           1   independent     ud~_epvebb~g                    1893.2351 +-           1.1113       0.3785       0 [    3]      (   0)     1418457750

==============================================================================================================================================================

