                0          -84.414861       0.710489
                5          -139.47788        1.12706
               10          -65.979137        1.07890
               15           16.887323       0.998541
               20           75.075926       0.860144
               25           106.47682       0.739865
               30           118.44771       0.659579
               35           121.84093       0.567094
               40           116.91493       0.495398
               45           108.61740       0.442368
               50           98.329227       0.388549
               55           88.212432       0.350689
               60           79.299405       0.305073
               65           70.152202       0.280583
               70           61.924930       0.252595
               75           54.616880       0.232304
               80           48.159522       0.208545
               85           42.177729       0.188149
               90           37.217894       0.174100
               95           32.484662       0.166266
              100           28.410598       0.149024
              105           25.110093       0.135323
              110           22.060740       0.125833
              115           19.381987       0.119319
              120           16.969622       0.126860
              125           15.303400       0.101860
              130           13.623765      0.0929332
              135           11.901844      0.0867817
              140           10.719915      0.0800170
              145           9.6248949      0.0754204
              150           8.5381170      0.0699975
              155           7.5919012      0.0666336
              160           6.8138657      0.0676392
              165           6.1633872      0.0583902
              170           5.5517789      0.0622996
              175           4.8865766      0.0504252
              180           4.4663178      0.0477584
              185           4.0104463      0.0467158
              190           3.7323307      0.0433072
              195           3.3594787      0.0417586
              200           3.0757900      0.0382186
              205           2.7128153      0.0394797
              210           2.4736467      0.0386496
              215           2.2360519      0.0342833
              220           2.0085598      0.0319267
              225           1.8848919      0.0302297
              230           1.7212303      0.0273334
              235           1.6298065      0.0257383
              240           1.4249691      0.0257386
              245           1.3471590      0.0238247
              250           1.2487297      0.0246803
              255           1.0989744      0.0224621
              260           1.0187850      0.0215441
              265          0.90554624      0.0238457
              270          0.89156275      0.0194969
              275          0.83640575      0.0188006
              280          0.71246606      0.0182749
              285          0.70068552      0.0172787
              290          0.68229256      0.0156612
              295          0.61216125      0.0152297
              300          0.57182458      0.0137559
              305          0.50945894      0.0136513
              310          0.48812039      0.0136213
              315          0.46819067      0.0126888
              320          0.43101369      0.0126394
              325          0.39083791      0.0108181
              330          0.37329791      0.0110174
              335          0.32963590      0.0106927
              340          0.30777992      0.0112115
              345          0.29023298      0.0101288
              350          0.26661944      0.0101251
              355          0.25568465      0.0101004
              360          0.25228745     0.00969828
              365          0.21918070     0.00844906
              370          0.20046293     0.00823154
              375          0.18585908     0.00955955
              380          0.18759904     0.00733170
              385          0.16890418     0.00750055
              390          0.16347053     0.00787635
              395          0.15930372      0.0116666
              400          0.13396576     0.00637710
              405          0.12875273     0.00601076
              410          0.11841350     0.00616488
              415          0.11495613     0.00588452
              420          0.10554276     0.00617569
              425          0.11794529     0.00655716
              430          0.11046452     0.00639189
              435         0.088330693     0.00544510
              440         0.089341208     0.00496948
              445         0.080863276     0.00487419
              450         0.075959733     0.00535019
              455         0.079979297     0.00479445
              460         0.064726486     0.00608554
              465         0.065203220     0.00461721
              470         0.063919825     0.00470160
