qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NLO.CS.32.RA.QCD)     

independent    0.5            2              18775.914       +- 2.4274922      
independent    1              1              13485.835       +- 1.7036076      
independent    2              0.5            9919.5354       +- 1.2315931      
