qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NNLO.QT-CS.42.onlyVT2.onlyH2.soft)

independent    1              0.5            -2691.9183      +- 4.4583440      
independent    1              1              -2864.9341      +- 4.5650284      
independent    1              2              -3014.2939      +- 4.6555772      
