qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NNLO.QT-CS.42.RCA.QCD)

0.01           0.5            0.5            13732.452       +- 4.4068868      
0.01           1              1              4617.3362       +- 3.3410924      
0.01           2              2              623.65584       +- 2.6427609      

0.02           0.5            0.5            15793.575       +- 3.7323608      
0.02           1              1              6659.5508       +- 2.8341567      
0.02           2              2              2429.1496       +- 2.2575326      

0.03           0.5            0.5            16598.514       +- 3.4403936      
0.03           1              1              7564.441        +- 2.6104249      
0.03           2              2              3272.2522       +- 2.0854859      

0.04           0.5            0.5            17004.049       +- 3.261972       
0.04           1              1              8086.1339       +- 2.4717553      
0.04           2              2              3781.6124       +- 1.9779009      

0.05           0.5            0.5            17230.551       +- 3.13601        
0.05           1              1              8426.3015       +- 2.3727732      
0.05           2              2              4128.7514       +- 1.9005507      

0.06           0.5            0.5            17362.857       +- 3.0399892      
0.06           1              1              8665.4183       +- 2.2967286      
0.06           2              2              4383.4775       +- 1.8408156      

0.07           0.5            0.5            17436.367       +- 2.9631041      
0.07           1              1              8839.162        +- 2.2353706      
0.07           2              2              4577.5214       +- 1.7923616      

0.08           0.5            0.5            17475.527       +- 2.9005406      
0.08           1              1              8971.495        +- 2.1848835      
0.08           2              2              4731.9934       +- 1.7521877      

0.09           0.5            0.5            17487.886       +- 2.8476177      
0.09           1              1              9071.6128       +- 2.141918       
0.09           2              2              4855.6668       +- 1.7178511      

0.1            0.5            0.5            17484.811       +- 2.8019544      
0.1            1              1              9150.6497       +- 2.1046056      
0.1            2              2              4958.3862       +- 1.6878934      

0.11           0.5            0.5            17470.269       +- 2.761883       
0.11           1              1              9213.2688       +- 2.0717417      
0.11           2              2              5044.5657       +- 1.6614146      

0.12           0.5            0.5            17447.181       +- 2.7260568      
0.12           1              1              9263.1517       +- 2.0421106      
0.12           2              2              5117.7558       +- 1.6374061      

0.13           0.5            0.5            17417.812       +- 2.6942674      
0.13           1              1              9302.8262       +- 2.0157128      
0.13           2              2              5180.3169       +- 1.6159488      

0.14           0.5            0.5            17383.814       +- 2.6654663      
0.14           1              1              9334.4031       +- 1.9917167      
0.14           2              2              5234.3218       +- 1.5963985      

0.15           0.5            0.5            17345.849       +- 2.6392145      
0.15           1              1              9359.0514       +- 1.9697618      
0.15           2              2              5280.9807       +- 1.5784543      

0.16           0.5            0.5            17305.526       +- 2.6152541      
0.16           1              1              9378.3026       +- 1.9496667      
0.16           2              2              5321.6347       +- 1.5619897      

0.17           0.5            0.5            17263.029       +- 2.5924595      
0.17           1              1              9392.8811       +- 1.9306395      
0.17           2              2              5357.1431       +- 1.5464352      

0.18           0.5            0.5            17219.388       +- 2.5716216      
0.18           1              1              9403.9159       +- 1.913086       
0.18           2              2              5388.551        +- 1.5319942      

0.19           0.5            0.5            17174.549       +- 2.5523803      
0.19           1              1              9411.6606       +- 1.8967699      
0.19           2              2              5416.2064       +- 1.5185077      

0.2            0.5            0.5            17129.143       +- 2.5343906      
0.2            1              1              9416.7756       +- 1.8814843      
0.2            2              2              5440.7156       +- 1.50585        

0.21           0.5            0.5            17084.314       +- 2.5174738      
0.21           1              1              9420.3222       +- 1.8670663      
0.21           2              2              5462.9766       +- 1.4938814      

0.22           0.5            0.5            17038.761       +- 2.5016718      
0.22           1              1              9421.5425       +- 1.8535788      
0.22           2              2              5482.5327       +- 1.4826605      

0.23           0.5            0.5            16993.422       +- 2.4866971      
0.23           1              1              9421.3445       +- 1.8407546      
0.23           2              2              5500.1907       +- 1.4719637      

0.24           0.5            0.5            16947.736       +- 2.472444       
0.24           1              1              9419.3956       +- 1.8285333      
0.24           2              2              5515.7268       +- 1.4617591      

0.25           0.5            0.5            16902.322       +- 2.4589695      
0.25           1              1              9416.2073       +- 1.8169641      
0.25           2              2              5529.5526       +- 1.4520821      

0.26           0.5            0.5            16856.719       +- 2.4451959      
0.26           1              1              9411.6225       +- 1.8051152      
0.26           2              2              5541.6516       +- 1.4421674      

0.27           0.5            0.5            16811.757       +- 2.4329488      
0.27           1              1              9406.4397       +- 1.7945662      
0.27           2              2              5552.7499       +- 1.4333143      

0.28           0.5            0.5            16767.046       +- 2.4213672      
0.28           1              1              9400.2884       +- 1.7845493      
0.28           2              2              5562.497        +- 1.4248819      

0.29           0.5            0.5            16722.141       +- 2.4100664      
0.29           1              1              9392.9835       +- 1.7747742      
0.29           2              2              5570.8232       +- 1.4166455      

0.3            0.5            0.5            16677.994       +- 2.399377       
0.3            1              1              9385.3145       +- 1.765518       
0.3            2              2              5578.3906       +- 1.4088399      

0.31           0.5            0.5            16634.345       +- 2.3891288      
0.31           1              1              9377.1564       +- 1.7566243      
0.31           2              2              5585.138        +- 1.4013263      

0.32           0.5            0.5            16591.158       +- 2.3792756      
0.32           1              1              9368.5241       +- 1.7480538      
0.32           2              2              5591.0846       +- 1.3940674      

0.33           0.5            0.5            16548.121       +- 2.3696776      
0.33           1              1              9359.2525       +- 1.7397202      
0.33           2              2              5596.1523       +- 1.3870179      

0.34           0.5            0.5            16505.805       +- 2.3605746      
0.34           1              1              9349.7757       +- 1.7318073      
0.34           2              2              5600.6792       +- 1.3803107      

0.35           0.5            0.5            16464.099       +- 2.3518354      
0.35           1              1              9340.0725       +- 1.7241979      
0.35           2              2              5604.6658       +- 1.3738512      

0.36           0.5            0.5            16422.793       +- 2.3432724      
0.36           1              1              9330.0988       +- 1.7167166      
0.36           2              2              5608.1572       +- 1.3674849      

0.37           0.5            0.5            16381.774       +- 2.3349011      
0.37           1              1              9319.7507       +- 1.7094169      
0.37           2              2              5611.0415       +- 1.3612753      

0.38           0.5            0.5            16340.963       +- 2.3266936      
0.38           1              1              9308.8459       +- 1.7022589      
0.38           2              2              5613.1249       +- 1.3551937      

0.39           0.5            0.5            16300.948       +- 2.3189498      
0.39           1              1              9298.0576       +- 1.6954931      
0.39           2              2              5615.045        +- 1.3494265      

0.4            0.5            0.5            16260.865       +- 2.3113959      
0.4            1              1              9286.7001       +- 1.6888852      
0.4            2              2              5616.2603       +- 1.3437876      

0.41           0.5            0.5            16221.681       +- 2.3040238      
0.41           1              1              9275.5874       +- 1.6824226      
0.41           2              2              5617.4375       +- 1.3382628      

0.42           0.5            0.5            16182.549       +- 2.2966877      
0.42           1              1              9263.9932       +- 1.6760021      
0.42           2              2              5617.968        +- 1.3327842      

0.43           0.5            0.5            16143.913       +- 2.2897579      
0.43           1              1              9252.321        +- 1.6699204      
0.43           2              2              5618.2003       +- 1.3275756      

0.44           0.5            0.5            16105.912       +- 2.2830764      
0.44           1              1              9240.6703       +- 1.664057       
0.44           2              2              5618.2106       +- 1.3225524      

0.45           0.5            0.5            16068.477       +- 2.2765548      
0.45           1              1              9229.1044       +- 1.6583126      
0.45           2              2              5618.1129       +- 1.3176134      

0.46           0.5            0.5            16031.266       +- 2.270206       
0.46           1              1              9217.2973       +- 1.6527167      
0.46           2              2              5617.6079       +- 1.3127954      

0.47           0.5            0.5            15994.348       +- 2.2640063      
0.47           1              1              9205.3379       +- 1.6472704      
0.47           2              2              5616.7948       +- 1.3081168      

0.48           0.5            0.5            15957.821       +- 2.2578932      
0.48           1              1              9193.3414       +- 1.6419028      
0.48           2              2              5615.7793       +- 1.303506       

0.49           0.5            0.5            15921.796       +- 2.2520145      
0.49           1              1              9181.3701       +- 1.6367399      
0.49           2              2              5614.6          +- 1.2990672      

0.5            0.5            0.5            15886.539       +- 2.2463323      
0.5            1              1              9169.6259       +- 1.6317338      
0.5            2              2              5613.4072       +- 1.2947505      

0.51           0.5            0.5            15851.291       +- 2.240688       
0.51           1              1              9157.5648       +- 1.6267706      
0.51           2              2              5611.8022       +- 1.2904754      

0.52           0.5            0.5            15816.517       +- 2.2351504      
0.52           1              1              9145.6095       +- 1.6218916      
0.52           2              2              5610.1462       +- 1.2862676      

0.53           0.5            0.5            15781.921       +- 2.2297991      
0.53           1              1              9133.4619       +- 1.6171793      
0.53           2              2              5608.1706       +- 1.2822006      

0.54           0.5            0.5            15748.09        +- 2.2245139      
0.54           1              1              9121.6245       +- 1.6125179      
0.54           2              2              5606.2987       +- 1.2781728      

0.55           0.5            0.5            15714.303       +- 2.2194334      
0.55           1              1              9109.4985       +- 1.6080299      
0.55           2              2              5604.0304       +- 1.2742911      

0.56           0.5            0.5            15680.767       +- 2.2143483      
0.56           1              1              9097.3628       +- 1.6035476      
0.56           2              2              5601.6503       +- 1.2704122      

0.57           0.5            0.5            15647.556       +- 2.2094167      
0.57           1              1              9085.2261       +- 1.599191       
0.57           2              2              5599.1442       +- 1.2666393      

0.58           0.5            0.5            15614.816       +- 2.2046265      
0.58           1              1              9073.1681       +- 1.5949643      
0.58           2              2              5596.5487       +- 1.2629779      

0.59           0.5            0.5            15582.249       +- 2.1998472      
0.59           1              1              9060.9877       +- 1.5907491      
0.59           2              2              5593.7279       +- 1.2593304      

0.6            0.5            0.5            15549.922       +- 2.1950448      
0.6            1              1              9048.8207       +- 1.5865199      
0.6            2              2              5590.8268       +- 1.2556759      

0.61           0.5            0.5            15518.244       +- 2.1904398      
0.61           1              1              9037.007        +- 1.5824513      
0.61           2              2              5588.1335       +- 1.2521432      

0.62           0.5            0.5            15486.385       +- 2.1859606      
0.62           1              1              9024.7725       +- 1.578497       
0.62           2              2              5584.9626       +- 1.2487116      

0.63           0.5            0.5            15455.041       +- 2.1815338      
0.63           1              1              9012.6906       +- 1.5745934      
0.63           2              2              5581.7847       +- 1.2453257      

0.64           0.5            0.5            15423.766       +- 2.1772185      
0.64           1              1              9000.4632       +- 1.5707764      
0.64           2              2              5578.3861       +- 1.2420037      

0.65           0.5            0.5            15393.232       +- 2.172971       
0.65           1              1              8988.6172       +- 1.5670235      
0.65           2              2              5575.1903       +- 1.2387397      

0.66           0.5            0.5            15362.603       +- 2.1687214      
0.66           1              1              8976.5094       +- 1.5632785      
0.66           2              2              5571.6893       +- 1.23549        

0.67           0.5            0.5            15332.329       +- 2.16455        
0.67           1              1              8964.5091       +- 1.5595963      
0.67           2              2              5568.1871       +- 1.232288       

0.68           0.5            0.5            15302.569       +- 2.1604955      
0.68           1              1              8952.7608       +- 1.5560046      
0.68           2              2              5564.8114       +- 1.2291557      

0.69           0.5            0.5            15272.77        +- 2.1565739      
0.69           1              1              8940.7782       +- 1.5525444      
0.69           2              2              5561.1453       +- 1.2261425      

0.7            0.5            0.5            15243.336       +- 2.1526621      
0.7            1              1              8928.8835       +- 1.5490891      
0.7            2              2              5557.4507       +- 1.2231329      

0.71           0.5            0.5            15214.155       +- 2.1488929      
0.71           1              1              8917.0282       +- 1.545759       
0.71           2              2              5553.7029       +- 1.2202287      

0.72           0.5            0.5            15185.103       +- 2.1450981      
0.72           1              1              8905.1277       +- 1.5424066      
0.72           2              2              5549.8461       +- 1.2173081      

0.73           0.5            0.5            15156.169       +- 2.1412995      
0.73           1              1              8893.15         +- 1.5390643      
0.73           2              2              5545.8423       +- 1.2144042      

0.74           0.5            0.5            15127.537       +- 2.137578       
0.74           1              1              8881.2758       +- 1.5357863      
0.74           2              2              5541.8508       +- 1.2115477      

0.75           0.5            0.5            15099.292       +- 2.1339696      
0.75           1              1              8869.5828       +- 1.5325927      
0.75           2              2              5537.9411       +- 1.2087554      

0.76           0.5            0.5            15071.229       +- 2.1303581      
0.76           1              1              8857.8713       +- 1.5294161      
0.76           2              2              5533.9387       +- 1.205992       

0.77           0.5            0.5            15043.175       +- 2.1268029      
0.77           1              1              8846.0193       +- 1.5262773      
0.77           2              2              5529.7466       +- 1.2032511      

0.78           0.5            0.5            15015.66        +- 2.1231823      
0.78           1              1              8834.4184       +- 1.5230799      
0.78           2              2              5525.6655       +- 1.2004652      

0.79           0.5            0.5            14988.257       +- 2.119777       
0.79           1              1              8822.8072       +- 1.5200677      
0.79           2              2              5521.5246       +- 1.1978297      

0.8            0.5            0.5            14961.277       +- 2.1164407      
0.8            1              1              8811.3688       +- 1.5171118      
0.8            2              2              5517.4412       +- 1.1952403      

0.81           0.5            0.5            14934.367       +- 2.1131598      
0.81           1              1              8799.8628       +- 1.5142131      
0.81           2              2              5513.2418       +- 1.192702       

0.82           0.5            0.5            14907.584       +- 2.1098866      
0.82           1              1              8788.3279       +- 1.5113292      
0.82           2              2              5508.9541       +- 1.1901841      

0.83           0.5            0.5            14881.294       +- 2.1066563      
0.83           1              1              8777.0838       +- 1.508473       
0.83           2              2              5504.8524       +- 1.1876835      

0.84           0.5            0.5            14855.026       +- 2.1034877      
0.84           1              1              8765.7039       +- 1.5056738      
0.84           2              2              5500.5589       +- 1.1852306      

0.85           0.5            0.5            14828.937       +- 2.1003248      
0.85           1              1              8754.3982       +- 1.5028842      
0.85           2              2              5496.2942       +- 1.1827898      

0.86           0.5            0.5            14803.289       +- 2.0972634      
0.86           1              1              8743.3085       +- 1.5001766      
0.86           2              2              5492.1316       +- 1.1804105      

0.87           0.5            0.5            14777.638       +- 2.0941767      
0.87           1              1              8732.1187       +- 1.4974503      
0.87           2              2              5487.8423       +- 1.1780221      

0.88           0.5            0.5            14752.192       +- 2.0911299      
0.88           1              1              8720.9607       +- 1.4947484      
0.88           2              2              5483.5111       +- 1.1756464      

0.89           0.5            0.5            14727.016       +- 2.0881671      
0.89           1              1              8709.8914       +- 1.4921372      
0.89           2              2              5479.1916       +- 1.1733587      

0.9            0.5            0.5            14701.969       +- 2.0852527      
0.9            1              1              8698.8247       +- 1.489567       
0.9            2              2              5474.8222       +- 1.1711046      

0.91           0.5            0.5            14677.078       +- 2.0823492      
0.91           1              1              8687.7764       +- 1.4870024      
0.91           2              2              5470.4115       +- 1.1688568      

0.92           0.5            0.5            14652.42        +- 2.0794314      
0.92           1              1              8676.8431       +- 1.484437       
0.92           2              2              5466.0594       +- 1.1666118      

0.93           0.5            0.5            14627.721       +- 2.0761328      
0.93           1              1              8665.7916       +- 1.4815285      
0.93           2              2              5461.568        +- 1.1640876      

0.94           0.5            0.5            14603.34        +- 2.0733376      
0.94           1              1              8654.8738       +- 1.4790612      
0.94           2              2              5457.1198       +- 1.1619201      

0.95           0.5            0.5            14579.32        +- 2.0705746      
0.95           1              1              8644.1442       +- 1.4766297      
0.95           2              2              5452.7771       +- 1.1597884      

0.96           0.5            0.5            14555.469       +- 2.0678409      
0.96           1              1              8633.4822       +- 1.4742185      
0.96           2              2              5448.458        +- 1.1576676      

0.97           0.5            0.5            14531.366       +- 2.0651015      
0.97           1              1              8622.5099       +- 1.4718079      
0.97           2              2              5443.8294       +- 1.155553       

0.98           0.5            0.5            14507.554       +- 2.0623205      
0.98           1              1              8611.7088       +- 1.4693552      
0.98           2              2              5439.3119       +- 1.1534036      

0.99           0.5            0.5            14483.969       +- 2.0596841      
0.99           1              1              8600.9608       +- 1.4670413      
0.99           2              2              5434.7717       +- 1.1513753      

1              0.5            0.5            14460.399       +- 2.0570291      
1              1              1              8590.2061       +- 1.4647077      
1              2              2              5430.2146       +- 1.1493279      
