qTcut          mu_R/GAo2      mu_F/GAo2      dXS +- err (NLO.QT.32.VT.QCD)     

independent    0.5            1              -nan            +- -nan           
independent    1              1              -nan            +- -nan           
independent    2              1              -nan            +- -nan           
