#    y_j1-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5      11.840093     0.70894871      11.840093     0.70894871      11.840093     0.70894871
           -4.9      16.537813     0.85345643      16.537813     0.85345643      16.537813     0.85345643
           -4.8      20.937009      0.9794805      20.937009      0.9794805      20.937009      0.9794805
           -4.7      31.598913      1.1773824      31.598913      1.1773824      31.598913      1.1773824
           -4.6      39.960004      1.3381696      39.960004      1.3381696      39.960004      1.3381696
           -4.5      142.46723       2.523723      142.46723       2.523723      142.46723       2.523723
           -4.4      173.04071      2.7525905      173.04071      2.7525905      173.04071      2.7525905
           -4.3      222.24546      3.1107116      222.24546      3.1107116      222.24546      3.1107116
           -4.2       268.6273      3.4315452       268.6273      3.4315452       268.6273      3.4315452
           -4.1      318.25358      3.7208344      318.25358      3.7208344      318.25358      3.7208344
             -4      377.57994      4.0457612      377.57994      4.0457612      377.57994      4.0457612
           -3.9      446.06863      4.3967821      446.06863      4.3967821      446.06863      4.3967821
           -3.8      528.01758      4.7567469      528.01758      4.7567469      528.01758      4.7567469
           -3.7      608.87376      5.1173517      608.87376      5.1173517      608.87376      5.1173517
           -3.6      685.80628      5.3949723      685.80628      5.3949723      685.80628      5.3949723
           -3.5       794.6383      5.8083445       794.6383      5.8083445       794.6383      5.8083445
           -3.4      895.52119      6.1665343      895.52119      6.1665343      895.52119      6.1665343
           -3.3      1005.1762      6.5172933      1005.1762      6.5172933      1005.1762      6.5172933
           -3.2      1127.1872      6.8363692      1127.1872      6.8363692      1127.1872      6.8363692
           -3.1      1232.9942      7.2230327      1232.9942      7.2230327      1232.9942      7.2230327
             -3       1346.805      7.4915167       1346.805      7.4915167       1346.805      7.4915167
           -2.9      1475.6681       7.838935      1475.6681       7.838935      1475.6681       7.838935
           -2.8      1592.8193      8.3029294      1592.8193      8.3029294      1592.8193      8.3029294
           -2.7      1716.8319      8.4078483      1716.8319      8.4078483      1716.8319      8.4078483
           -2.6      1835.9463      8.6662141      1835.9463      8.6662141      1835.9463      8.6662141
           -2.5       1950.643      8.9219137       1950.643      8.9219137       1950.643      8.9219137
           -2.4      2073.2501      9.1863139      2073.2501      9.1863139      2073.2501      9.1863139
           -2.3      2192.3443      9.4270111      2192.3443      9.4270111      2192.3443      9.4270111
           -2.2      2291.1802      9.6209906      2291.1802      9.6209906      2291.1802      9.6209906
           -2.1      2391.0874      9.7786145      2391.0874      9.7786145      2391.0874      9.7786145
             -2      2515.7772       10.04582      2515.7772       10.04582      2515.7772       10.04582
           -1.9      2581.0768       10.17252      2581.0768       10.17252      2581.0768       10.17252
           -1.8      2692.9862      10.357053      2692.9862      10.357053      2692.9862      10.357053
           -1.7      2774.6148      10.563881      2774.6148      10.563881      2774.6148      10.563881
           -1.6      2848.8875      10.626164      2848.8875      10.626164      2848.8875      10.626164
           -1.5      2920.4725       10.74381      2920.4725       10.74381      2920.4725       10.74381
           -1.4      2981.7945      10.828943      2981.7945      10.828943      2981.7945      10.828943
           -1.3      3061.4808        10.9693      3061.4808        10.9693      3061.4808        10.9693
           -1.2      3129.8801      11.034229      3129.8801      11.034229      3129.8801      11.034229
           -1.1      3189.3636      11.174661      3189.3636      11.174661      3189.3636      11.174661
             -1      3225.8862      11.246415      3225.8862      11.246415      3225.8862      11.246415
           -0.9      3278.0218      11.379181      3278.0218      11.379181      3278.0218      11.379181
           -0.8       3328.063      11.550112       3328.063      11.550112       3328.063      11.550112
           -0.7      3385.1982      11.476493      3385.1982      11.476493      3385.1982      11.476493
           -0.6      3364.2366      11.458549      3364.2366      11.458549      3364.2366      11.458549
           -0.5      3416.1758      11.468511      3416.1758      11.468511      3416.1758      11.468511
           -0.4      3425.6021      11.495384      3425.6021      11.495384      3425.6021      11.495384
           -0.3      3440.9898      11.911213      3440.9898      11.911213      3440.9898      11.911213
           -0.2       3456.153      11.583838       3456.153      11.583838       3456.153      11.583838
           -0.1      3476.6098      11.597418      3476.6098      11.597418      3476.6098      11.597418
              0      3431.9173      11.512755      3431.9173      11.512755      3431.9173      11.512755
            0.1      3440.5821      11.650401      3440.5821      11.650401      3440.5821      11.650401
            0.2      3463.3057      11.561267      3463.3057      11.561267      3463.3057      11.561267
            0.3      3434.3085      11.520703      3434.3085      11.520703      3434.3085      11.520703
            0.4      3400.1009      11.529797      3400.1009      11.529797      3400.1009      11.529797
            0.5      3375.5428      11.473409      3375.5428      11.473409      3375.5428      11.473409
            0.6      3343.1249      11.616694      3343.1249      11.616694      3343.1249      11.616694
            0.7      3314.8653      11.353777      3314.8653      11.353777      3314.8653      11.353777
            0.8      3277.6621      11.357738      3277.6621      11.357738      3277.6621      11.357738
            0.9      3233.7932      11.257554      3233.7932      11.257554      3233.7932      11.257554
              1      3183.7909      11.120091      3183.7909      11.120091      3183.7909      11.120091
            1.1      3113.5075      11.782186      3113.5075      11.782186      3113.5075      11.782186
            1.2      3056.7847      10.969081      3056.7847      10.969081      3056.7847      10.969081
            1.3      3013.6293      10.901951      3013.6293      10.901951      3013.6293      10.901951
            1.4      2926.7563      10.775374      2926.7563      10.775374      2926.7563      10.775374
            1.5       2854.679      10.964249       2854.679      10.964249       2854.679      10.964249
            1.6      2752.2933      10.497482      2752.2933      10.497482      2752.2933      10.497482
            1.7      2689.1317      10.345882      2689.1317      10.345882      2689.1317      10.345882
            1.8      2603.4313      10.189822      2603.4313      10.189822      2603.4313      10.189822
            1.9      2478.0933      9.9551267      2478.0933      9.9551267      2478.0933      9.9551267
              2      2406.3651      9.9051896      2406.3651      9.9051896      2406.3651      9.9051896
            2.1      2290.2195      9.5838285      2290.2195      9.5838285      2290.2195      9.5838285
            2.2      2175.1637      9.4131786      2175.1637      9.4131786      2175.1637      9.4131786
            2.3      2067.3296      9.1405487      2067.3296      9.1405487      2067.3296      9.1405487
            2.4      1942.6065       8.910064      1942.6065       8.910064      1942.6065       8.910064
            2.5      1822.5802      8.6334867      1822.5802      8.6334867      1822.5802      8.6334867
            2.6      1729.9399      8.3564589      1729.9399      8.3564589      1729.9399      8.3564589
            2.7      1593.4032      8.1070424      1593.4032      8.1070424      1593.4032      8.1070424
            2.8      1478.5098      7.9302429      1478.5098      7.9302429      1478.5098      7.9302429
            2.9      1354.2657      7.4771764      1354.2657      7.4771764      1354.2657      7.4771764
              3      1224.6909      7.1536048      1224.6909      7.1536048      1224.6909      7.1536048
            3.1      1121.6209       6.853524      1121.6209       6.853524      1121.6209       6.853524
            3.2      1007.9922      6.4741386      1007.9922      6.4741386      1007.9922      6.4741386
            3.3      896.36351      6.1985235      896.36351      6.1985235      896.36351      6.1985235
            3.4      796.39969      5.8030823      796.39969      5.8030823      796.39969      5.8030823
            3.5      693.75076      5.4460849      693.75076      5.4460849      693.75076      5.4460849
            3.6        604.593      5.1057841        604.593      5.1057841        604.593      5.1057841
            3.7      526.83791      4.7553367      526.83791      4.7553367      526.83791      4.7553367
            3.8      439.51315      4.3676417      439.51315      4.3676417      439.51315      4.3676417
            3.9      374.84358      4.0208805      374.84358      4.0208805      374.84358      4.0208805
              4      313.88275      3.7161026      313.88275      3.7161026      313.88275      3.7161026
            4.1      260.87251      3.3718283      260.87251      3.3718283      260.87251      3.3718283
            4.2      218.20432      3.2253487      218.20432      3.2253487      218.20432      3.2253487
            4.3      176.74568      2.7813808      176.74568      2.7813808      176.74568      2.7813808
            4.4      140.84247       2.828495      140.84247       2.828495      140.84247       2.828495
            4.5      40.329451      1.3232727      40.329451      1.3232727      40.329451      1.3232727
            4.6      29.909977      1.1551163      29.909977      1.1551163      29.909977      1.1551163
            4.7      23.790357      1.0050596      23.790357      1.0050596      23.790357      1.0050596
            4.8      16.894347     0.85678976      16.894347     0.85678976      16.894347     0.85678976
            4.9      12.384939     0.72357824      12.384939     0.72357824      12.384939     0.72357824
              5      12.384939     0.72357824      12.384939     0.72357824      12.384939     0.72357824
