#  pt_Z-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      164.46834     0.41333573      164.46834     0.41333573      164.46834     0.41333573
              5      415.80047       0.631582      415.80047       0.631582      415.80047       0.631582
             10      527.09166     0.68438014      527.09166     0.68438014      527.09166     0.68438014
             15      541.21266     0.67351867      541.21266     0.67351867      541.21266     0.67351867
             20       507.3275     0.64106288       507.3275     0.64106288       507.3275     0.64106288
             25      456.94003     0.60091067      456.94003     0.60091067      456.94003     0.60091067
             30      401.66935     0.55884675      401.66935     0.55884675      401.66935     0.55884675
             35      350.06499     0.52025624      350.06499     0.52025624      350.06499     0.52025624
             40      301.03304      0.4788465      301.03304      0.4788465      301.03304      0.4788465
             45      260.18585     0.44477612      260.18585     0.44477612      260.18585     0.44477612
             50      223.35784      0.4122691      223.35784      0.4122691      223.35784      0.4122691
             55      190.77388     0.38056547      190.77388     0.38056547      190.77388     0.38056547
             60      164.79497     0.35396415      164.79497     0.35396415      164.79497     0.35396415
             65      141.30441     0.33374178      141.30441     0.33374178      141.30441     0.33374178
             70      120.84059     0.30006992      120.84059     0.30006992      120.84059     0.30006992
             75      104.93388      0.2800157      104.93388      0.2800157      104.93388      0.2800157
             80      90.840898     0.26590251      90.840898     0.26590251      90.840898     0.26590251
             85      77.768065      0.2405181      77.768065      0.2405181      77.768065      0.2405181
             90      68.103533     0.22556933      68.103533     0.22556933      68.103533     0.22556933
             95      59.356015     0.21000059      59.356015     0.21000059      59.356015     0.21000059
            100      51.546115      0.1956713      51.546115      0.1956713      51.546115      0.1956713
            105      44.833948     0.18388772      44.833948     0.18388772      44.833948     0.18388772
            110      39.234704     0.17253161      39.234704     0.17253161      39.234704     0.17253161
            115       34.40667     0.16069207       34.40667     0.16069207       34.40667     0.16069207
            120      30.068591     0.14987728      30.068591     0.14987728      30.068591     0.14987728
            125      26.750497     0.14186624      26.750497     0.14186624      26.750497     0.14186624
            130       23.42015     0.13335442       23.42015     0.13335442       23.42015     0.13335442
            135      20.678312     0.12384873      20.678312     0.12384873      20.678312     0.12384873
            140      18.462352     0.12000634      18.462352     0.12000634      18.462352     0.12000634
            145      16.462038      0.1111227      16.462038      0.1111227      16.462038      0.1111227
            150      14.472008     0.10490713      14.472008     0.10490713      14.472008     0.10490713
            155      13.022576    0.098949476      13.022576    0.098949476      13.022576    0.098949476
            160      11.521544    0.094288338      11.521544    0.094288338      11.521544    0.094288338
            165      10.448766    0.088594182      10.448766    0.088594182      10.448766    0.088594182
            170      9.1974904    0.083096054      9.1974904    0.083096054      9.1974904    0.083096054
            175      8.3291849    0.078887656      8.3291849    0.078887656      8.3291849    0.078887656
            180      7.6148409     0.07697763      7.6148409     0.07697763      7.6148409     0.07697763
            185      6.8201924    0.071755362      6.8201924    0.071755362      6.8201924    0.071755362
            190      6.0681094    0.067660611      6.0681094    0.067660611      6.0681094    0.067660611
            195      5.5171505    0.064457237      5.5171505    0.064457237      5.5171505    0.064457237
            200      5.0043279    0.061852916      5.0043279    0.061852916      5.0043279    0.061852916
            205      4.6199257    0.059884591      4.6199257    0.059884591      4.6199257    0.059884591
            210      4.1308442    0.056071642      4.1308442    0.056071642      4.1308442    0.056071642
            215      3.8185146    0.053711478      3.8185146    0.053711478      3.8185146    0.053711478
            220      3.3741297    0.050605178      3.3741297    0.050605178      3.3741297    0.050605178
            225      3.1554004    0.049034255      3.1554004    0.049034255      3.1554004    0.049034255
            230      2.9013044    0.071200523      2.9013044    0.071200523      2.9013044    0.071200523
            235      2.6469144    0.046138658      2.6469144    0.046138658      2.6469144    0.046138658
            240      2.3773586    0.043073261      2.3773586    0.043073261      2.3773586    0.043073261
            245       2.112396    0.040942914       2.112396    0.040942914       2.112396    0.040942914
            250      2.0483153    0.039905022      2.0483153    0.039905022      2.0483153    0.039905022
            255      1.8757976    0.038244979      1.8757976    0.038244979      1.8757976    0.038244979
            260      1.7107553    0.036563088      1.7107553    0.036563088      1.7107553    0.036563088
            265      1.5689561    0.034668336      1.5689561    0.034668336      1.5689561    0.034668336
            270      1.4612396    0.033746036      1.4612396    0.033746036      1.4612396    0.033746036
            275      1.3455551    0.036879927      1.3455551    0.036879927      1.3455551    0.036879927
            280      1.2190555    0.031456257      1.2190555    0.031456257      1.2190555    0.031456257
            285       1.148393    0.031369638       1.148393    0.031369638       1.148393    0.031369638
            290      1.0588387    0.028844367      1.0588387    0.028844367      1.0588387    0.028844367
            295     0.97531415    0.027511315     0.97531415    0.027511315     0.97531415    0.027511315
            300     0.87501681      0.0264715     0.87501681      0.0264715     0.87501681      0.0264715
            305     0.84571199    0.030121562     0.84571199    0.030121562     0.84571199    0.030121562
            310     0.75909047    0.024470508     0.75909047    0.024470508     0.75909047    0.024470508
            315     0.71319261    0.025090781     0.71319261    0.025090781     0.71319261    0.025090781
