#   pt_bb-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      188.39393      0.4038732      188.39393      0.4038732      188.39393      0.4038732
              5       429.6509     0.59971744       429.6509     0.59971744       429.6509     0.59971744
             10      469.20355      0.6142378      469.20355      0.6142378      469.20355      0.6142378
             15      418.67343     0.57765246      418.67343     0.57765246      418.67343     0.57765246
             20      350.26128     0.52134774      350.26128     0.52134774      350.26128     0.52134774
             25      285.55754     0.46676797      285.55754     0.46676797      285.55754     0.46676797
             30      232.13053     0.42025803      232.13053     0.42025803      232.13053     0.42025803
             35      188.94799     0.37669414      188.94799     0.37669414      188.94799     0.37669414
             40      154.83668     0.34015539      154.83668     0.34015539      154.83668     0.34015539
             45      127.30218     0.31000611      127.30218     0.31000611      127.30218     0.31000611
             50      105.61359     0.27859714      105.61359     0.27859714      105.61359     0.27859714
             55      87.875618     0.25503527      87.875618     0.25503527      87.875618     0.25503527
             60      73.341395     0.23352905      73.341395     0.23352905      73.341395     0.23352905
             65      62.127168     0.21306338      62.127168     0.21306338      62.127168     0.21306338
             70      52.583208     0.19670668      52.583208     0.19670668      52.583208     0.19670668
             75      45.164361     0.18177446      45.164361     0.18177446      45.164361     0.18177446
             80      38.431718      0.1677063      38.431718      0.1677063      38.431718      0.1677063
             85      33.205054     0.15710221      33.205054     0.15710221      33.205054     0.15710221
             90      28.694998     0.14549095      28.694998     0.14549095      28.694998     0.14549095
             95      25.004414      0.1356218      25.004414      0.1356218      25.004414      0.1356218
            100      21.576982     0.12510096      21.576982     0.12510096      21.576982     0.12510096
            105      19.279118     0.11892668      19.279118     0.11892668      19.279118     0.11892668
            110      16.820502     0.11080869      16.820502     0.11080869      16.820502     0.11080869
            115      14.822295     0.10415599      14.822295     0.10415599      14.822295     0.10415599
            120      13.066851    0.097539252      13.066851    0.097539252      13.066851    0.097539252
            125      11.633903    0.092690365      11.633903    0.092690365      11.633903    0.092690365
            130      10.466366     0.08672938      10.466366     0.08672938      10.466366     0.08672938
            135      9.3385168    0.083270091      9.3385168    0.083270091      9.3385168    0.083270091
            140      8.3856933    0.078339103      8.3856933    0.078339103      8.3856933    0.078339103
            145      7.3833029    0.073746601      7.3833029    0.073746601      7.3833029    0.073746601
            150      6.5812855    0.072203601      6.5812855    0.072203601      6.5812855    0.072203601
            155      6.0611617    0.069127193      6.0611617    0.069127193      6.0611617    0.069127193
            160      5.4276201    0.063401795      5.4276201    0.063401795      5.4276201    0.063401795
            165       4.866092    0.059651429       4.866092    0.059651429       4.866092    0.059651429
            170      4.5520916    0.061917666      4.5520916    0.061917666      4.5520916    0.061917666
            175      4.1242912    0.055655145      4.1242912    0.055655145      4.1242912    0.055655145
            180       3.655093    0.051411301       3.655093    0.051411301       3.655093    0.051411301
            185      3.2885755    0.049751106      3.2885755    0.049751106      3.2885755    0.049751106
            190      3.0196094     0.04815726      3.0196094     0.04815726      3.0196094     0.04815726
            195      2.9089563    0.046487715      2.9089563    0.046487715      2.9089563    0.046487715
            200      2.5494807    0.044997885      2.5494807    0.044997885      2.5494807    0.044997885
            205      2.3648732    0.042774316      2.3648732    0.042774316      2.3648732    0.042774316
            210      2.1737769    0.041894477      2.1737769    0.041894477      2.1737769    0.041894477
            215      1.9707196    0.038772578      1.9707196    0.038772578      1.9707196    0.038772578
            220      1.7864055    0.036872347      1.7864055    0.036872347      1.7864055    0.036872347
            225      1.6457559    0.035250008      1.6457559    0.035250008      1.6457559    0.035250008
            230      1.5799472    0.034603768      1.5799472    0.034603768      1.5799472    0.034603768
            235      1.4392985     0.03265768      1.4392985     0.03265768      1.4392985     0.03265768
            240      1.3367012     0.03548527      1.3367012     0.03548527      1.3367012     0.03548527
            245      1.2196683    0.032172924      1.2196683    0.032172924      1.2196683    0.032172924
            250      1.1262545    0.029137358      1.1262545    0.029137358      1.1262545    0.029137358
            255      1.0563269    0.028045716      1.0563269    0.028045716      1.0563269    0.028045716
            260     0.98137236    0.029892558     0.98137236    0.029892558     0.98137236    0.029892558
            265     0.91030091    0.027054865     0.91030091    0.027054865     0.91030091    0.027054865
            270     0.83741197    0.025602595     0.83741197    0.025602595     0.83741197    0.025602595
            275     0.75653648    0.024196154     0.75653648    0.024196154     0.75653648    0.024196154
            280     0.70064222    0.023260411     0.70064222    0.023260411     0.70064222    0.023260411
            285     0.68099669    0.022973634     0.68099669    0.022973634     0.68099669    0.022973634
            290     0.66168538    0.026699458     0.66168538    0.026699458     0.66168538    0.026699458
            295     0.60991819    0.023109541     0.60991819    0.023109541     0.60991819    0.023109541
            300     0.53332732    0.021085335     0.53332732    0.021085335     0.53332732    0.021085335
            305     0.54097089    0.020520884     0.54097089    0.020520884     0.54097089    0.020520884
            310     0.46926701    0.019087646     0.46926701    0.019087646     0.46926701    0.019087646
            315     0.46175695    0.019027739     0.46175695    0.019027739     0.46175695    0.019027739
            320     0.41977374    0.020070419     0.41977374    0.020070419     0.41977374    0.020070419
            325     0.39171809     0.01706315     0.39171809     0.01706315     0.39171809     0.01706315
            330     0.36965364     0.01686147     0.36965364     0.01686147     0.36965364     0.01686147
            335     0.35177295    0.016203232     0.35177295    0.016203232     0.35177295    0.016203232
            340     0.30017083    0.015767319     0.30017083    0.015767319     0.30017083    0.015767319
            345     0.30284752    0.015434153     0.30284752    0.015434153     0.30284752    0.015434153
            350     0.28790801    0.015442906     0.28790801    0.015442906     0.28790801    0.015442906
            355      0.2877385    0.014787307      0.2877385    0.014787307      0.2877385    0.014787307
            360     0.24741197    0.014415382     0.24741197    0.014415382     0.24741197    0.014415382
            365     0.20810683    0.012914347     0.20810683    0.012914347     0.20810683    0.012914347
            370     0.23067262    0.013384245     0.23067262    0.013384245     0.23067262    0.013384245
            375     0.19836756    0.012494052     0.19836756    0.012494052     0.19836756    0.012494052
            380     0.21210968     0.01329993     0.21210968     0.01329993     0.21210968     0.01329993
            385     0.20306711    0.014366512     0.20306711    0.014366512     0.20306711    0.014366512
            390     0.17602558    0.012821809     0.17602558    0.012821809     0.17602558    0.012821809
            395     0.15135988    0.011260937     0.15135988    0.011260937     0.15135988    0.011260937
            400     0.17687211    0.012440891     0.17687211    0.012440891     0.17687211    0.012440891
            405     0.15213777    0.011199752     0.15213777    0.011199752     0.15213777    0.011199752
            410     0.15162514    0.011002064     0.15162514    0.011002064     0.15162514    0.011002064
            415      0.1519935    0.010909195      0.1519935    0.010909195      0.1519935    0.010909195
            420     0.14818707    0.010291267     0.14818707    0.010291267     0.14818707    0.010291267
            425     0.12826307    0.010566696     0.12826307    0.010566696     0.12826307    0.010566696
            430     0.10755287   0.0091140736     0.10755287   0.0091140736     0.10755287   0.0091140736
            435     0.10602203     0.01009248     0.10602203     0.01009248     0.10602203     0.01009248
            440    0.097167441    0.010005097    0.097167441    0.010005097    0.097167441    0.010005097
            445     0.11047943   0.0090850659     0.11047943   0.0090850659     0.11047943   0.0090850659
            450    0.095326949   0.0089240017    0.095326949   0.0089240017    0.095326949   0.0089240017
            455    0.099202658   0.0087683615    0.099202658   0.0087683615    0.099202658   0.0087683615
