#    pt_Z-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      33.273903     0.16788825      33.273903     0.16788825      33.273903     0.16788825
              5      100.39505     0.29111272      100.39505     0.29111272      100.39505     0.29111272
             10      163.68225     0.36969682      163.68225     0.36969682      163.68225     0.36969682
             15      217.81832     0.42482981      217.81832     0.42482981      217.81832     0.42482981
             20      255.85792      0.4584903      255.85792      0.4584903      255.85792      0.4584903
             25      274.91785     0.47060416      274.91785     0.47060416      274.91785     0.47060416
             30      273.88953     0.46761494      273.88953     0.46761494      273.88953     0.46761494
             35      261.11031     0.46259663      261.11031     0.46259663      261.11031     0.46259663
             40      239.35652      0.4310506      239.35652      0.4310506      239.35652      0.4310506
             45      215.73398     0.40904164      215.73398     0.40904164      215.73398     0.40904164
             50      191.45376     0.38502072      191.45376     0.38502072      191.45376     0.38502072
             55      167.57945     0.35953356      167.57945     0.35953356      167.57945     0.35953356
             60      147.29052     0.33721311      147.29052     0.33721311      147.29052     0.33721311
             65      127.98337     0.31203989      127.98337     0.31203989      127.98337     0.31203989
             70      110.70633     0.28883446      110.70633     0.28883446      110.70633     0.28883446
             75      97.196952     0.27097915      97.196952     0.27097915      97.196952     0.27097915
             80      84.876732     0.25876246      84.876732     0.25876246      84.876732     0.25876246
             85      73.021018     0.23407624      73.021018     0.23407624      73.021018     0.23407624
             90      64.220648     0.21993113      64.220648     0.21993113      64.220648     0.21993113
             95      56.429781     0.20569535      56.429781     0.20569535      56.429781     0.20569535
            100      49.165013     0.19308599      49.165013     0.19308599      49.165013     0.19308599
            105      42.987375     0.18070428      42.987375     0.18070428      42.987375     0.18070428
            110      37.802423     0.16999961      37.802423     0.16999961      37.802423     0.16999961
            115      33.234964      0.1584386      33.234964      0.1584386      33.234964      0.1584386
            120      29.081834     0.14798539      29.081834     0.14798539      29.081834     0.14798539
            125      26.009525     0.14050774      26.009525     0.14050774      26.009525     0.14050774
            130      22.828136     0.13344228      22.828136     0.13344228      22.828136     0.13344228
            135      20.191966     0.12280489      20.191966     0.12280489      20.191966     0.12280489
            140      18.113276     0.12046975      18.113276     0.12046975      18.113276     0.12046975
            145      16.191374     0.11052664      16.191374     0.11052664      16.191374     0.11052664
            150      14.271696     0.10479746      14.271696     0.10479746      14.271696     0.10479746
            155      12.927382    0.098739335      12.927382    0.098739335      12.927382    0.098739335
            160      11.364848    0.093974745      11.364848    0.093974745      11.364848    0.093974745
            165      10.342836    0.088274083      10.342836    0.088274083      10.342836    0.088274083
            170       9.161169    0.082984262       9.161169    0.082984262       9.161169    0.082984262
            175      8.3277887    0.078949722      8.3277887    0.078949722      8.3277887    0.078949722
            180      7.6216407    0.077159929      7.6216407    0.077159929      7.6216407    0.077159929
            185      6.8597752    0.071941674      6.8597752    0.071941674      6.8597752    0.071941674
            190      6.1333692    0.068077423      6.1333692    0.068077423      6.1333692    0.068077423
            195      5.5500783    0.064609285      5.5500783    0.064609285      5.5500783    0.064609285
            200      5.0747199    0.062177811      5.0747199    0.062177811      5.0747199    0.062177811
            205      4.6697864    0.060141493      4.6697864    0.060141493      4.6697864    0.060141493
            210      4.1819967     0.05646012      4.1819967     0.05646012      4.1819967     0.05646012
            215      3.8922758    0.054218067      3.8922758    0.054218067      3.8922758    0.054218067
            220      3.4304365    0.051107864      3.4304365    0.051107864      3.4304365    0.051107864
            225      3.2214013    0.049483783      3.2214013    0.049483783      3.2214013    0.049483783
            230      2.9616637    0.071687401      2.9616637    0.071687401      2.9616637    0.071687401
            235       2.711184    0.047187296       2.711184    0.047187296       2.711184    0.047187296
            240       2.459863     0.04368164       2.459863     0.04368164       2.459863     0.04368164
            245      2.1933715    0.041658242      2.1933715    0.041658242      2.1933715    0.041658242
            250      2.1108214    0.040439329      2.1108214    0.040439329      2.1108214    0.040439329
            255      1.9637778    0.038957711      1.9637778    0.038957711      1.9637778    0.038957711
            260      1.7881958    0.037296017      1.7881958    0.037296017      1.7881958    0.037296017
            265      1.6368785    0.035252364      1.6368785    0.035252364      1.6368785    0.035252364
            270      1.5377275    0.034547108      1.5377275    0.034547108      1.5377275    0.034547108
            275      1.3942158    0.037364341      1.3942158    0.037364341      1.3942158    0.037364341
            280      1.2764883    0.032086325      1.2764883    0.032086325      1.2764883    0.032086325
            285      1.2244476    0.032194939      1.2244476    0.032194939      1.2244476    0.032194939
