#    y_j1-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5      2.7053908     0.32582446      2.7053908     0.32582446      2.7053908     0.32582446
           -4.9      4.3911713     0.43598947      4.3911713     0.43598947      4.3911713     0.43598947
           -4.8          5.858     0.49021865          5.858     0.49021865          5.858     0.49021865
           -4.7       9.001492     0.61874639       9.001492     0.61874639       9.001492     0.61874639
           -4.6      13.867231     0.76323832      13.867231     0.76323832      13.867231     0.76323832
           -4.5      72.968597      1.8126803      72.968597      1.8126803      72.968597      1.8126803
           -4.4      95.196382      2.0429946      95.196382      2.0429946      95.196382      2.0429946
           -4.3      125.79051      2.3469627      125.79051      2.3469627      125.79051      2.3469627
           -4.2      163.49917      2.6658748      163.49917      2.6658748      163.49917      2.6658748
           -4.1      199.65527      2.9226028      199.65527      2.9226028      199.65527      2.9226028
             -4      241.13939      3.2004285      241.13939      3.2004285      241.13939      3.2004285
           -3.9      291.05908      3.5263256      291.05908      3.5263256      291.05908      3.5263256
           -3.8      352.71636      3.8803475      352.71636      3.8803475      352.71636      3.8803475
           -3.7      415.05012      4.2163985      415.05012      4.2163985      415.05012      4.2163985
           -3.6      481.18114      4.4958319      481.18114      4.4958319      481.18114      4.4958319
           -3.5      560.05638      4.8551372      560.05638      4.8551372      560.05638      4.8551372
           -3.4      642.59415       5.199614      642.59415       5.199614      642.59415       5.199614
           -3.3      731.06673      5.5456327      731.06673      5.5456327      731.06673      5.5456327
           -3.2      835.61526      5.8708616      835.61526      5.8708616      835.61526      5.8708616
           -3.1      918.03417      6.2317717      918.03417      6.2317717      918.03417      6.2317717
             -3      1014.8832      6.4763133      1014.8832      6.4763133      1014.8832      6.4763133
           -2.9      1114.5864      6.7898259      1114.5864      6.7898259      1114.5864      6.7898259
           -2.8      1215.4249      7.2786493      1215.4249      7.2786493      1215.4249      7.2786493
           -2.7      1322.1688      7.3528351      1322.1688      7.3528351      1322.1688      7.3528351
           -2.6      1414.0987      7.5858297      1414.0987      7.5858297      1414.0987      7.5858297
           -2.5      1514.5826      7.8283264      1514.5826      7.8283264      1514.5826      7.8283264
           -2.4      1609.5002       8.057032      1609.5002       8.057032      1609.5002       8.057032
           -2.3      1711.6532      8.2809013      1711.6532      8.2809013      1711.6532      8.2809013
           -2.2      1787.8772      8.4690566      1787.8772      8.4690566      1787.8772      8.4690566
           -2.1      1877.8266      8.6304476      1877.8266      8.6304476      1877.8266      8.6304476
             -2      1976.9905       8.876638      1976.9905       8.876638      1976.9905       8.876638
           -1.9      2027.1982      8.9925803      2027.1982      8.9925803      2027.1982      8.9925803
           -1.8      2131.4269      9.1694919      2131.4269      9.1694919      2131.4269      9.1694919
           -1.7      2197.0954      9.3752888      2197.0954      9.3752888      2197.0954      9.3752888
           -1.6      2251.5923       9.430586      2251.5923       9.430586      2251.5923       9.430586
           -1.5      2311.8275       9.540912      2311.8275       9.540912      2311.8275       9.540912
           -1.4      2365.5099      9.6091668      2365.5099      9.6091668      2365.5099      9.6091668
           -1.3      2422.3565      9.7351742      2422.3565      9.7351742      2422.3565      9.7351742
           -1.2      2489.8317      9.8098801      2489.8317      9.8098801      2489.8317      9.8098801
           -1.1      2537.0516      9.8992213      2537.0516      9.8992213      2537.0516      9.8992213
             -1      2566.0881      10.005336      2566.0881      10.005336      2566.0881      10.005336
           -0.9      2602.8194      10.095196      2602.8194      10.095196      2602.8194      10.095196
           -0.8      2633.9585      10.301702      2633.9585      10.301702      2633.9585      10.301702
           -0.7      2695.5032      10.199886      2695.5032      10.199886      2695.5032      10.199886
           -0.6      2685.0745      10.187063      2685.0745      10.187063      2685.0745      10.187063
           -0.5      2709.3757      10.196541      2709.3757      10.196541      2709.3757      10.196541
           -0.4      2722.2604      10.226646      2722.2604      10.226646      2722.2604      10.226646
           -0.3      2736.4336      10.675513      2736.4336      10.675513      2736.4336      10.675513
           -0.2      2746.6083      10.314793      2746.6083      10.314793      2746.6083      10.314793
           -0.1      2770.3715      10.328418      2770.3715      10.328418      2770.3715      10.328418
              0      2732.7268      10.246479      2732.7268      10.246479      2732.7268      10.246479
            0.1      2736.0019      10.398716      2736.0019      10.398716      2736.0019      10.398716
            0.2      2749.0216      10.281371      2749.0216      10.281371      2749.0216      10.281371
            0.3      2738.9216       10.25358      2738.9216       10.25358      2738.9216       10.25358
            0.4       2697.387      10.256697       2697.387      10.256697       2697.387      10.256697
            0.5      2692.0715      10.234326      2692.0715      10.234326      2692.0715      10.234326
            0.6      2662.1114      10.373618      2662.1114      10.373618      2662.1114      10.373618
            0.7      2643.3255      10.102091      2643.3255      10.102091      2643.3255      10.102091
            0.8      2606.2986      10.035296      2606.2986      10.035296      2606.2986      10.035296
            0.9       2564.614      10.009917       2564.614      10.009917       2564.614      10.009917
              1      2524.2905      9.8710659      2524.2905      9.8710659      2524.2905      9.8710659
            1.1        2466.38      9.7905274        2466.38      9.7905274        2466.38      9.7905274
            1.2      2419.6618      9.7438635      2419.6618      9.7438635      2419.6618      9.7438635
            1.3      2386.8912      9.6646341      2386.8912      9.6646341      2386.8912      9.6646341
            1.4      2321.0126      9.5451717      2321.0126      9.5451717      2321.0126      9.5451717
            1.5      2260.7879      9.8058167      2260.7879      9.8058167      2260.7879      9.8058167
            1.6      2174.0506      9.3061569      2174.0506      9.3061569      2174.0506      9.3061569
            1.7      2122.8127      9.1636643      2122.8127      9.1636643      2122.8127      9.1636643
            1.8      2051.4663      9.0247524      2051.4663      9.0247524      2051.4663      9.0247524
            1.9      1949.4936       8.801994      1949.4936       8.801994      1949.4936       8.801994
              2      1882.4188      8.7603833      1882.4188      8.7603833      1882.4188      8.7603833
            2.1      1785.7385      8.4206863      1785.7385      8.4206863      1785.7385      8.4206863
            2.2      1692.9863      8.2800133      1692.9863      8.2800133      1692.9863      8.2800133
            2.3       1607.482      8.0333283       1607.482      8.0333283       1607.482      8.0333283
            2.4      1506.8616      7.7743465      1506.8616      7.7743465      1506.8616      7.7743465
            2.5      1407.1164      7.5530387      1407.1164      7.5530387      1407.1164      7.5530387
            2.6      1329.9081       7.300047      1329.9081       7.300047      1329.9081       7.300047
            2.7      1217.1096      7.0503185      1217.1096      7.0503185      1217.1096      7.0503185
            2.8      1124.7022      6.7705449      1124.7022      6.7705449      1124.7022      6.7705449
            2.9      1020.4717      6.4490226      1020.4717      6.4490226      1020.4717      6.4490226
              3      912.21691      6.1200953      912.21691      6.1200953      912.21691      6.1200953
            3.1      828.40904      5.8744111      828.40904      5.8744111      828.40904      5.8744111
            3.2      733.53066      5.4982405      733.53066      5.4982405      733.53066      5.4982405
            3.3      646.67458      5.2534579      646.67458      5.2534579      646.67458      5.2534579
            3.4      565.28602      4.8585402      565.28602      4.8585402      565.28602      4.8585402
            3.5      486.84639      4.5140964      486.84639      4.5140964      486.84639      4.5140964
            3.6      414.31421      4.2161115      414.31421      4.2161115      414.31421      4.2161115
            3.7      355.33818      3.8805655      355.33818      3.8805655      355.33818      3.8805655
            3.8       288.9023      3.5230919       288.9023      3.5230919       288.9023      3.5230919
            3.9      239.41271      3.2045424      239.41271      3.2045424      239.41271      3.2045424
              4      195.56187      2.9102434      195.56187      2.9102434      195.56187      2.9102434
            4.1      157.68718      2.6112803      157.68718      2.6112803      157.68718      2.6112803
            4.2      123.95669       2.500645      123.95669       2.500645      123.95669       2.500645
            4.3      98.221735      2.0629522      98.221735      2.0629522      98.221735      2.0629522
            4.4      72.259447      2.2334347      72.259447      2.2334347      72.259447      2.2334347
            4.5       14.01571     0.76650291       14.01571     0.76650291       14.01571     0.76650291
            4.6       8.917684     0.61672446       8.917684     0.61672446       8.917684     0.61672446
            4.7      6.7951476     0.52822544      6.7951476     0.52822544      6.7951476     0.52822544
            4.8       4.463559     0.41848753       4.463559     0.41848753       4.463559     0.41848753
            4.9      2.6897055     0.32896821      2.6897055     0.32896821      2.6897055     0.32896821
              5      2.6897055     0.32896821      2.6897055     0.32896821      2.6897055     0.32896821
