# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 200
             -8              0              0              0              0              0              0
           -7.9              0              0              0              0              0              0
           -7.8              0              0              0              0              0              0
           -7.7              0              0              0              0              0              0
           -7.6              0              0              0              0              0              0
           -7.5     0.03389173    0.033890035     0.03389173    0.033890035     0.03389173    0.033890035
           -7.4              0              0              0              0              0              0
           -7.3              0              0              0              0              0              0
           -7.2   -0.035426181    0.035424409   -0.035426181    0.035424409   -0.035426181    0.035424409
           -7.1    0.069988191    0.049521366    0.069988191    0.049521366    0.069988191    0.049521366
             -7    0.093911419    0.068844165    0.093911419    0.068844165    0.093911419    0.068844165
           -6.9     0.25010433    0.095228499     0.25010433    0.095228499     0.25010433    0.095228499
           -6.8     0.17425492    0.088627996     0.17425492    0.088627996     0.17425492    0.088627996
           -6.7     0.10809154    0.063279944     0.10809154    0.063279944     0.10809154    0.063279944
           -6.6     0.14182185    0.087904248     0.14182185    0.087904248     0.14182185    0.087904248
           -6.5     0.20144094    0.091140698     0.20144094    0.091140698     0.20144094    0.091140698
           -6.4     0.38186614     0.11565838     0.38186614     0.11565838     0.38186614     0.11565838
           -6.3     0.41037303     0.12626831     0.41037303     0.12626831     0.41037303     0.12626831
           -6.2     0.23013779     0.10993095     0.23013779     0.10993095     0.23013779     0.10993095
           -6.1     0.47004035     0.12905439     0.47004035     0.12905439     0.47004035     0.12905439
             -6     0.52706693     0.13698801     0.52706693     0.13698801     0.52706693     0.13698801
           -5.9     0.38346064     0.15262101     0.38346064     0.15262101     0.38346064     0.15262101
           -5.8     0.73011398     0.17731373     0.73011398     0.17731373     0.73011398     0.17731373
           -5.7     0.97223525     0.19521529     0.97223525     0.19521529     0.97223525     0.19521529
           -5.6       1.078811     0.20471597       1.078811     0.20471597       1.078811     0.20471597
           -5.5      1.1643435     0.23475106      1.1643435     0.23475106      1.1643435     0.23475106
           -5.4      1.2701329       0.226699      1.2701329       0.226699      1.2701329       0.226699
           -5.3      1.3836083     0.23950947      1.3836083     0.23950947      1.3836083     0.23950947
           -5.2      2.4952224     0.30490343      2.4952224     0.30490343      2.4952224     0.30490343
           -5.1       3.504374      0.9444423       3.504374      0.9444423       3.504374      0.9444423
             -5      3.5230482     0.39441285      3.5230482     0.39441285      3.5230482     0.39441285
           -4.9      3.7175866     0.38569792      3.7175866     0.38569792      3.7175866     0.38569792
           -4.8      3.9541092     0.38729325      3.9541092     0.38729325      3.9541092     0.38729325
           -4.7      3.6941716     0.39985937      3.6941716     0.39985937      3.6941716     0.39985937
           -4.6      5.2534458     0.46787269      5.2534458     0.46787269      5.2534458     0.46787269
           -4.5      5.5865718     0.48078308      5.5865718     0.48078308      5.5865718     0.48078308
           -4.4      7.0394783     0.52984398      7.0394783     0.52984398      7.0394783     0.52984398
           -4.3      8.5483937     0.59901934      8.5483937     0.59901934      8.5483937     0.59901934
           -4.2      8.1156574     0.55987653      8.1156574     0.55987653      8.1156574     0.55987653
           -4.1      10.146416     0.64116536      10.146416     0.64116536      10.146416     0.64116536
             -4      10.842031     0.66188473      10.842031     0.66188473      10.842031     0.66188473
           -3.9      12.180314     0.70114707      12.180314     0.70114707      12.180314     0.70114707
           -3.8      13.650604     0.75545802      13.650604     0.75545802      13.650604     0.75545802
           -3.7      14.845147      1.0746722      14.845147      1.0746722      14.845147      1.0746722
           -3.6      17.970134      1.0433975      17.970134      1.0433975      17.970134      1.0433975
           -3.5      18.707879     0.89249478      18.707879     0.89249478      18.707879     0.89249478
           -3.4      20.765941     0.89945137      20.765941     0.89945137      20.765941     0.89945137
           -3.3      24.315694      0.9883099      24.315694      0.9883099      24.315694      0.9883099
           -3.2      27.645732      1.1370892      27.645732      1.1370892      27.645732      1.1370892
           -3.1       30.10147      1.1121292       30.10147      1.1121292       30.10147      1.1121292
             -3      31.101959      1.1536043      31.101959      1.1536043      31.101959      1.1536043
           -2.9      37.030818      1.2330035      37.030818      1.2330035      37.030818      1.2330035
           -2.8      38.658995      1.2823907      38.658995      1.2823907      38.658995      1.2823907
           -2.7      42.848225      1.3202432      42.848225      1.3202432      42.848225      1.3202432
           -2.6      44.001605      1.4089551      44.001605      1.4089551      44.001605      1.4089551
           -2.5      52.304097      1.7311574      52.304097      1.7311574      52.304097      1.7311574
           -2.4      56.762287      2.0065471      56.762287      2.0065471      56.762287      2.0065471
           -2.3      59.857656      1.6086199      59.857656      1.6086199      59.857656      1.6086199
           -2.2      64.442274      1.6104315      64.442274      1.6104315      64.442274      1.6104315
           -2.1      69.229564      1.6818098      69.229564      1.6818098      69.229564      1.6818098
             -2       76.31368      1.8329906       76.31368      1.8329906       76.31368      1.8329906
           -1.9      78.697964      1.8071489      78.697964      1.8071489      78.697964      1.8071489
           -1.8      81.057532      1.8537462      81.057532      1.8537462      81.057532      1.8537462
           -1.7      88.347659       1.932705      88.347659       1.932705      88.347659       1.932705
           -1.6      94.567062      1.9900068      94.567062      1.9900068      94.567062      1.9900068
           -1.5      96.438451      2.0467358      96.438451      2.0467358      96.438451      2.0467358
           -1.4      103.41514      2.2118299      103.41514      2.2118299      103.41514      2.2118299
           -1.3      106.25525      2.0968889      106.25525      2.0968889      106.25525      2.0968889
           -1.2      113.77338      2.8517811      113.77338      2.8517811      113.77338      2.8517811
           -1.1      115.76832      2.4000119      115.76832      2.4000119      115.76832      2.4000119
             -1      119.43429      2.1917523      119.43429      2.1917523      119.43429      2.1917523
