#  y_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5     0.04616437    0.046162062     0.04616437    0.046162062     0.04616437    0.046162062
           -4.4              0              0              0              0              0              0
           -4.3              0              0              0              0              0              0
           -4.2     0.14756693     0.08528568     0.14756693     0.08528568     0.14756693     0.08528568
           -4.1    0.093246066    0.066052112    0.093246066    0.066052112    0.093246066    0.066052112
             -4     0.17741043     0.09010224     0.17741043     0.09010224     0.17741043     0.09010224
           -3.9     0.42236516     0.13416684     0.42236516     0.13416684     0.42236516     0.13416684
           -3.8      0.3154685     0.12098833      0.3154685     0.12098833      0.3154685     0.12098833
           -3.7     0.50046751     0.14606321     0.50046751     0.14606321     0.50046751     0.14606321
           -3.6      1.4253553      0.2564766      1.4253553      0.2564766      1.4253553      0.2564766
           -3.5      1.3408258     0.24820354      1.3408258     0.24820354      1.3408258     0.24820354
           -3.4      3.2029094     0.37082162      3.2029094     0.37082162      3.2029094     0.37082162
           -3.3      4.9088425     0.46390748      4.9088425     0.46390748      4.9088425     0.46390748
           -3.2      5.0865915     0.47294224      5.0865915     0.47294224      5.0865915     0.47294224
           -3.1      10.331843      1.9771324      10.331843      1.9771324      10.331843      1.9771324
             -3      11.559962     0.69926858      11.559962     0.69926858      11.559962     0.69926858
           -2.9      15.715396      0.8084814      15.715396      0.8084814      15.715396      0.8084814
           -2.8      20.815897     0.94688472      20.815897     0.94688472      20.815897     0.94688472
           -2.7      27.053577      1.1234421      27.053577      1.1234421      27.053577      1.1234421
           -2.6      34.560576      1.6996824      34.560576      1.6996824      34.560576      1.6996824
           -2.5      39.832897      1.2752636      39.832897      1.2752636      39.832897      1.2752636
           -2.4       48.64157      1.4513239       48.64157      1.4513239       48.64157      1.4513239
           -2.3      53.521623      1.5594327      53.521623      1.5594327      53.521623      1.5594327
           -2.2      62.688038      1.5975269      62.688038      1.5975269      62.688038      1.5975269
           -2.1      71.091294      1.7045681      71.091294      1.7045681      71.091294      1.7045681
             -2      81.804085      1.8255959      81.804085      1.8255959      81.804085      1.8255959
           -1.9      88.186968      1.8947878      88.186968      1.8947878      88.186968      1.8947878
           -1.8      93.797778      1.9619435      93.797778      1.9619435      93.797778      1.9619435
           -1.7      104.16525       2.179673      104.16525       2.179673      104.16525       2.179673
           -1.6      108.63215      2.1038092      108.63215      2.1038092      108.63215      2.1038092
           -1.5      120.13423      2.4255637      120.13423      2.4255637      120.13423      2.4255637
           -1.4       126.8414       2.303249       126.8414       2.303249       126.8414       2.303249
           -1.3      130.13856      2.3444285      130.13856      2.3444285      130.13856      2.3444285
           -1.2       131.7665      2.3493998       131.7665      2.3493998       131.7665      2.3493998
           -1.1      135.35829      2.5659634      135.35829      2.5659634      135.35829      2.5659634
             -1      141.36313      2.3980697      141.36313      2.3980697      141.36313      2.3980697
           -0.9      141.69381      2.4462025      141.69381      2.4462025      141.69381      2.4462025
           -0.8       145.0046      2.4424788       145.0046      2.4424788       145.0046      2.4424788
           -0.7      145.19209       2.505199      145.19209       2.505199      145.19209       2.505199
           -0.6      142.10569       2.553601      142.10569       2.553601      142.10569       2.553601
           -0.5      149.54036      2.5598832      149.54036      2.5598832      149.54036      2.5598832
           -0.4      153.21826      2.6656408      153.21826      2.6656408      153.21826      2.6656408
           -0.3       149.8746      2.4522267       149.8746      2.4522267       149.8746      2.4522267
           -0.2      153.47566      2.5026875      153.47566      2.5026875      153.47566      2.5026875
           -0.1       158.1136      2.5323013       158.1136      2.5323013       158.1136      2.5323013
              0      152.76696       2.503176      152.76696       2.503176      152.76696       2.503176
            0.1      149.50724       2.445964      149.50724       2.445964      149.50724       2.445964
            0.2      151.47649      2.4675725      151.47649      2.4675725      151.47649      2.4675725
            0.3       150.4144       2.472822       150.4144       2.472822       150.4144       2.472822
            0.4      151.13156      2.6218988      151.13156      2.6218988      151.13156      2.6218988
            0.5       149.1115       2.615112       149.1115       2.615112       149.1115       2.615112
            0.6      151.52313      2.5901735      151.52313      2.5901735      151.52313      2.5901735
            0.7      146.96535      2.7028601      146.96535      2.7028601      146.96535      2.7028601
