#   y_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9   -0.010929134    0.057786253   -0.010929134    0.057786253   -0.010929134    0.057786253
           -4.8   -0.045025589    0.045023338   -0.045025589    0.045023338   -0.045025589    0.045023338
           -4.7     0.70071259     0.18842051     0.70071259     0.18842051     0.70071259     0.18842051
           -4.6      1.5528278     0.29937802      1.5528278     0.29937802      1.5528278     0.29937802
           -4.5      4.5081074     0.47110323      4.5081074     0.47110323      4.5081074     0.47110323
           -4.4      8.2213504     0.69897588      8.2213504     0.69897588      8.2213504     0.69897588
           -4.3      16.800365      1.0970182      16.800365      1.0970182      16.800365      1.0970182
           -4.2      30.915895      1.3063466      30.915895      1.3063466      30.915895      1.3063466
           -4.1      58.368895      1.7178249      58.368895      1.7178249      58.368895      1.7178249
             -4      85.810665      2.1540162      85.810665      2.1540162      85.810665      2.1540162
           -3.9      135.91223      2.6134118      135.91223      2.6134118      135.91223      2.6134118
           -3.8      186.73771      3.0344246      186.73771      3.0344246      186.73771      3.0344246
           -3.7      256.38737      3.5101291      256.38737      3.5101291      256.38737      3.5101291
           -3.6      333.32063      3.9858701      333.32063      3.9858701      333.32063      3.9858701
           -3.5      430.73799      4.4856945      430.73799      4.4856945      430.73799      4.4856945
           -3.4      532.20902       4.895838      532.20902       4.895838      532.20902       4.895838
           -3.3      642.95935      5.3805596      642.95935      5.3805596      642.95935      5.3805596
           -3.2      753.60534       5.779305      753.60534       5.779305      753.60534       5.779305
           -3.1      886.68452      6.5000945      886.68452      6.5000945      886.68452      6.5000945
             -3      1011.5692      6.6058159      1011.5692      6.6058159      1011.5692      6.6058159
           -2.9      1128.6659       6.942089      1128.6659       6.942089      1128.6659       6.942089
           -2.8      1250.2476      7.2749342      1250.2476      7.2749342      1250.2476      7.2749342
           -2.7      1391.7236      7.6411984      1391.7236      7.6411984      1391.7236      7.6411984
           -2.6      1506.2198      8.0253632      1506.2198      8.0253632      1506.2198      8.0253632
           -2.5      1627.6592      8.2006938      1627.6592      8.2006938      1627.6592      8.2006938
           -2.4      1733.8463      8.4217971      1733.8463      8.4217971      1733.8463      8.4217971
           -2.3      1833.4731      8.6067863      1833.4731      8.6067863      1833.4731      8.6067863
           -2.2      1925.2705      8.7652695      1925.2705      8.7652695      1925.2705      8.7652695
           -2.1      2021.3952      8.9621724      2021.3952      8.9621724      2021.3952      8.9621724
             -2      2112.3029      9.1395684      2112.3029      9.1395684      2112.3029      9.1395684
           -1.9      2195.2752      9.2934971      2195.2752      9.2934971      2195.2752      9.2934971
           -1.8      2247.5029      9.3729493      2247.5029      9.3729493      2247.5029      9.3729493
           -1.7      2331.4503      9.5283105      2331.4503      9.5283105      2331.4503      9.5283105
           -1.6      2364.3259      9.6346967      2364.3259      9.6346967      2364.3259      9.6346967
           -1.5      2423.8443      9.7487479      2423.8443      9.7487479      2423.8443      9.7487479
           -1.4      2481.4299      9.8189253      2481.4299      9.8189253      2481.4299      9.8189253
           -1.3      2522.0385       9.857094      2522.0385       9.857094      2522.0385       9.857094
           -1.2      2563.8231      9.9673995      2563.8231      9.9673995      2563.8231      9.9673995
           -1.1      2577.5553      9.9701456      2577.5553      9.9701456      2577.5553      9.9701456
             -1      2612.0156      10.036986      2612.0156      10.036986      2612.0156      10.036986
           -0.9      2636.7005      10.037059      2636.7005      10.037059      2636.7005      10.037059
           -0.8       2642.617      10.002218       2642.617      10.002218       2642.617      10.002218
           -0.7      2671.8339      10.081128      2671.8339      10.081128      2671.8339      10.081128
           -0.6      2665.0363      10.106503      2665.0363      10.106503      2665.0363      10.106503
           -0.5      2694.9864      10.161046      2694.9864      10.161046      2694.9864      10.161046
           -0.4      2712.2206      10.257618      2712.2206      10.257618      2712.2206      10.257618
           -0.3      2697.1415      10.078354      2697.1415      10.078354      2697.1415      10.078354
           -0.2      2708.5687       10.07165      2708.5687       10.07165      2708.5687       10.07165
           -0.1      2730.6894      10.175026      2730.6894      10.175026      2730.6894      10.175026
              0      2704.9681      10.090245      2704.9681      10.090245      2704.9681      10.090245
            0.1      2698.8966      10.067585      2698.8966      10.067585      2698.8966      10.067585
            0.2      2688.4769      10.414747      2688.4769      10.414747      2688.4769      10.414747
            0.3      2701.3335      10.099797      2701.3335      10.099797      2701.3335      10.099797
            0.4       2701.086      10.147181       2701.086      10.147181       2701.086      10.147181
            0.5       2668.106       10.04614       2668.106       10.04614       2668.106       10.04614
            0.6      2653.9011       10.05368      2653.9011       10.05368      2653.9011       10.05368
            0.7      2644.7958      10.054708      2644.7958      10.054708      2644.7958      10.054708
            0.8      2607.5145      10.172599      2607.5145      10.172599      2607.5145      10.172599
            0.9      2590.4902      10.075603      2590.4902      10.075603      2590.4902      10.075603
              1      2567.7161      9.9436091      2567.7161      9.9436091      2567.7161      9.9436091
            1.1      2534.8792      9.8366581      2534.8792      9.8366581      2534.8792      9.8366581
            1.2        2514.36      9.9137647        2514.36      9.9137647        2514.36      9.9137647
            1.3      2455.0313      9.7788876      2455.0313      9.7788876      2455.0313      9.7788876
            1.4       2416.056      9.6634055       2416.056      9.6634055       2416.056      9.6634055
            1.5      2372.8343      9.6741106      2372.8343      9.6741106      2372.8343      9.6741106
            1.6      2309.6723      9.5339929      2309.6723      9.5339929      2309.6723      9.5339929
            1.7      2240.4665       9.411897      2240.4665       9.411897      2240.4665       9.411897
            1.8      2182.3676      9.5979931      2182.3676      9.5979931      2182.3676      9.5979931
            1.9       2108.541      9.0854849       2108.541      9.0854849       2108.541      9.0854849
              2      2028.6756      8.9568503      2028.6756      8.9568503      2028.6756      8.9568503
            2.1      1951.8361      8.8871639      1951.8361      8.8871639      1951.8361      8.8871639
            2.2      1840.9135       8.584927      1840.9135       8.584927      1840.9135       8.584927
            2.3      1724.3387      8.3510506      1724.3387      8.3510506      1724.3387      8.3510506
