#   total-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      6909.3207      4.7872739      6909.3207      4.7872739      6909.3207      4.7872739
              1      6909.3207      4.7872739      6909.3207      4.7872739      6909.3207      4.7872739
