#  pt_Z-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      148.15525     0.39479238      148.15525     0.39479238      148.15525     0.39479238
              5      371.98461     0.60229268      371.98461     0.60229268      371.98461     0.60229268
             10      467.01944     0.64998891      467.01944     0.64998891      467.01944     0.64998891
             15      475.19246     0.63697456      475.19246     0.63697456      475.19246     0.63697456
             20      439.80306     0.60225539      439.80306     0.60225539      439.80306     0.60225539
             25       391.6738     0.56079896       391.6738     0.56079896       391.6738     0.56079896
             30      340.16442     0.51773156      340.16442     0.51773156      340.16442     0.51773156
             35      293.11952     0.47944048      293.11952     0.47944048      293.11952     0.47944048
             40       248.9204     0.43844516       248.9204     0.43844516       248.9204     0.43844516
             45      212.62265     0.40450547      212.62265     0.40450547      212.62265     0.40450547
             50      179.89524     0.37256393      179.89524     0.37256393      179.89524     0.37256393
             55      151.76824     0.34078862      151.76824     0.34078862      151.76824     0.34078862
             60      129.32824     0.31590232      129.32824     0.31590232      129.32824     0.31590232
             65      109.15874     0.28819156      109.15874     0.28819156      109.15874     0.28819156
             70      91.818664     0.26301347      91.818664     0.26301347      91.818664     0.26301347
             75      78.507526     0.24397979      78.507526     0.24397979      78.507526     0.24397979
             80      66.740023     0.23141285      66.740023     0.23141285      66.740023     0.23141285
             85      56.161249     0.20543207      56.161249     0.20543207      56.161249     0.20543207
             90      48.255453     0.19121234      48.255453     0.19121234      48.255453     0.19121234
             95      40.998589      0.1758523      40.998589      0.1758523      40.998589      0.1758523
            100      34.787194      0.1619821      34.787194      0.1619821      34.787194      0.1619821
            105      29.921335     0.15210216      29.921335     0.15210216      29.921335     0.15210216
            110      25.402321     0.13921665      25.402321     0.13921665      25.402321     0.13921665
            115      21.784931     0.12886955      21.784931     0.12886955      21.784931     0.12886955
            120      18.594631      0.1198815      18.594631      0.1198815      18.594631      0.1198815
            125      16.281349     0.11279658      16.281349     0.11279658      16.281349     0.11279658
            130      13.924407     0.10510153      13.924407     0.10510153      13.924407     0.10510153
            135      11.965592    0.095955986      11.965592    0.095955986      11.965592    0.095955986
            140      10.601871    0.094369069      10.601871    0.094369069      10.601871    0.094369069
            145      9.1749916    0.085075348      9.1749916    0.085075348      9.1749916    0.085075348
            150      7.9689507    0.080671418      7.9689507    0.080671418      7.9689507    0.080671418
            155      7.0474388     0.07421093      7.0474388     0.07421093      7.0474388     0.07421093
            160      6.1231096    0.069277207      6.1231096    0.069277207      6.1231096    0.069277207
            165      5.4293255    0.065280072      5.4293255    0.065280072      5.4293255    0.065280072
            170      4.7629514    0.061296809      4.7629514    0.061296809      4.7629514    0.061296809
            175      4.2602677    0.058376029      4.2602677    0.058376029      4.2602677    0.058376029
            180      3.8164997    0.055190306      3.8164997    0.055190306      3.8164997    0.055190306
            185      3.3638539    0.052166189      3.3638539    0.052166189      3.3638539    0.052166189
            190      2.8841447    0.048187661      2.8841447    0.048187661      2.8841447    0.048187661
            195      2.6158335    0.045851103      2.6158335    0.045851103      2.6158335    0.045851103
            200      2.3190368    0.043687601      2.3190368    0.043687601      2.3190368    0.043687601
            205      2.0852473    0.042505105      2.0852473    0.042505105      2.0852473    0.042505105
            210      1.8592004    0.038779404      1.8592004    0.038779404      1.8592004    0.038779404
            215      1.6732024    0.037051318      1.6732024    0.037051318      1.6732024    0.037051318
            220      1.4694238    0.034486476      1.4694238    0.034486476      1.4694238    0.034486476
            225       1.379003    0.033801097       1.379003    0.033801097       1.379003    0.033801097
            230      1.2291103    0.061341192      1.2291103    0.061341192      1.2291103    0.061341192
            235      1.0686906    0.030135094      1.0686906    0.030135094      1.0686906    0.030135094
            240     0.93728919    0.028494632     0.93728919    0.028494632     0.93728919    0.028494632
            245     0.84799576    0.026278907     0.84799576    0.026278907     0.84799576    0.026278907
            250     0.82374096    0.026497014     0.82374096    0.026497014     0.82374096    0.026497014
            255     0.74651092    0.024682762     0.74651092    0.024682762     0.74651092    0.024682762
            260     0.65336685    0.023357296     0.65336685    0.023357296     0.65336685    0.023357296
            265     0.55351976     0.02171113     0.55351976     0.02171113     0.55351976     0.02171113
            270     0.56790947    0.021941202     0.56790947    0.021941202     0.56790947    0.021941202
            275       0.463695    0.024015233       0.463695    0.024015233       0.463695    0.024015233
            280     0.44595248    0.020700961     0.44595248    0.020700961     0.44595248    0.020700961
            285     0.41674053    0.020706049     0.41674053    0.020706049     0.41674053    0.020706049
            290     0.36971348    0.017641216     0.36971348    0.017641216     0.36971348    0.017641216
            295     0.35622163    0.017268342     0.35622163    0.017268342     0.35622163    0.017268342
            300     0.29270858    0.015760871     0.29270858    0.015760871     0.29270858    0.015760871
            305     0.27248777    0.015267646     0.27248777    0.015267646     0.27248777    0.015267646
            310     0.25089612    0.014917929     0.25089612    0.014917929     0.25089612    0.014917929
            315     0.22056478    0.013797184     0.22056478    0.013797184     0.22056478    0.013797184
            320     0.21689909    0.013328173     0.21689909    0.013328173     0.21689909    0.013328173
            325     0.20623252    0.012856079     0.20623252    0.012856079     0.20623252    0.012856079
            330     0.20049403    0.012846666     0.20049403    0.012846666     0.20049403    0.012846666
            335     0.16220299     0.01171231     0.16220299     0.01171231     0.16220299     0.01171231
            340     0.15787266    0.011373214     0.15787266    0.011373214     0.15787266    0.011373214
            345     0.14385651     0.01096489     0.14385651     0.01096489     0.14385651     0.01096489
            350     0.11465392   0.0099188155     0.11465392   0.0099188155     0.11465392   0.0099188155
            355     0.11435758    0.009586885     0.11435758    0.009586885     0.11435758    0.009586885
            360      0.0935337   0.0088438037      0.0935337   0.0088438037      0.0935337   0.0088438037
            365     0.11046191   0.0096758481     0.11046191   0.0096758481     0.11046191   0.0096758481
            370    0.090637263   0.0088581395    0.090637263   0.0088581395    0.090637263   0.0088581395
            375     0.09264057   0.0090077031     0.09264057   0.0090077031     0.09264057   0.0090077031
            380    0.074528818   0.0078434037    0.074528818   0.0078434037    0.074528818   0.0078434037
            385    0.094038109   0.0088609257    0.094038109   0.0088609257    0.094038109   0.0088609257
            390    0.067932283   0.0076797313    0.067932283   0.0076797313    0.067932283   0.0076797313
            395    0.060052165   0.0072131686    0.060052165   0.0072131686    0.060052165   0.0072131686
            400    0.063350787   0.0075715734    0.063350787   0.0075715734    0.063350787   0.0075715734
            405    0.055964271   0.0075835378    0.055964271   0.0075835378    0.055964271   0.0075835378
            410     0.05109935   0.0064284733     0.05109935   0.0064284733     0.05109935   0.0064284733
            415    0.041706968   0.0062836984    0.041706968   0.0062836984    0.041706968   0.0062836984
            420    0.038195216   0.0061843343    0.038195216   0.0061843343    0.038195216   0.0061843343
            425    0.042107618   0.0057798408    0.042107618   0.0057798408    0.042107618   0.0057798408
            430     0.03541933   0.0054515804     0.03541933   0.0054515804     0.03541933   0.0054515804
            435    0.034017598    0.005518336    0.034017598    0.005518336    0.034017598    0.005518336
            440    0.029787952   0.0053487489    0.029787952   0.0053487489    0.029787952   0.0053487489
            445    0.031890433   0.0052685082    0.031890433   0.0052685082    0.031890433   0.0052685082
            450    0.028963484   0.0053790121    0.028963484   0.0053790121    0.028963484   0.0053790121
            455     0.02516935   0.0048877846     0.02516935   0.0048877846     0.02516935   0.0048877846
            460    0.024312815    0.004565936    0.024312815    0.004565936    0.024312815    0.004565936
            465    0.022136063   0.0049830691    0.022136063   0.0049830691    0.022136063   0.0049830691
            470    0.016702047   0.0041683506    0.016702047   0.0041683506    0.016702047   0.0041683506
            475    0.016740315   0.0043138994    0.016740315   0.0043138994    0.016740315   0.0043138994
            480     0.01988061   0.0043263816     0.01988061   0.0043263816     0.01988061   0.0043263816
            485    0.019846043   0.0038924031    0.019846043   0.0038924031    0.019846043   0.0038924031
            490    0.013698327   0.0035740824    0.013698327   0.0035740824    0.013698327   0.0035740824
            495    0.012222146   0.0034177443    0.012222146   0.0034177443    0.012222146   0.0034177443
            500    0.013598366   0.0035761724    0.013598366   0.0035761724    0.013598366   0.0035761724
            505     0.01757498   0.0038211549     0.01757498   0.0038211549     0.01757498   0.0038211549
            510    0.019022716   0.0040737753    0.019022716   0.0040737753    0.019022716   0.0040737753
            515   0.0099539172   0.0031568491   0.0099539172   0.0031568491   0.0099539172   0.0031568491
            520    0.013754586   0.0032418791    0.013754586   0.0032418791    0.013754586   0.0032418791
            525    0.012251043   0.0030625885    0.012251043   0.0030625885    0.012251043   0.0030625885
            530    0.008361122   0.0033326641    0.008361122   0.0033326641    0.008361122   0.0033326641
            535    0.010690315   0.0028570371    0.010690315   0.0028570371    0.010690315   0.0028570371
            540   0.0053598228   0.0020257213   0.0053598228   0.0020257213   0.0053598228   0.0020257213
            545    0.014601476   0.0033500489    0.014601476   0.0033500489    0.014601476   0.0033500489
            550   0.0076568897   0.0026522918   0.0076568897   0.0026522918   0.0076568897   0.0026522918
            555   0.0076566337   0.0024211191   0.0076566337   0.0024211191   0.0076566337   0.0024211191
