#       pt_lep1        central        num_err    min (scale)        num_err    max (scale)        num_err
              0       2.028691    0.046359266       2.028691    0.046359266       2.028691    0.046359266
              5      21.735053     0.15100774      21.735053     0.15100774      21.735053     0.15100774
             10      68.353605     0.25567322      68.353605     0.25567322      68.353605     0.25567322
             15      136.27174      0.3532732      136.27174      0.3532732      136.27174      0.3532732
             20      219.68316      0.4422713      219.68316      0.4422713      219.68316      0.4422713
             25      316.94033     0.52455283      316.94033     0.52455283      316.94033     0.52455283
             30      437.39164     0.61487411      437.39164     0.61487411      437.39164     0.61487411
             35      619.55753     0.72008146      619.55753     0.72008146      619.55753     0.72008146
             40      836.33831     0.82160334      836.33831     0.82160334      836.33831     0.82160334
             45      677.47781     0.72661611      677.47781     0.72661611      677.47781     0.72661611
             50      502.72057      0.6185939      502.72057      0.6185939      502.72057      0.6185939
             55      374.36297     0.53308063      374.36297     0.53308063      374.36297     0.53308063
             60      283.56222     0.46382726      283.56222     0.46382726      283.56222     0.46382726
             65       218.4442     0.40869383       218.4442     0.40869383       218.4442     0.40869383
             70      171.53695      0.3626888      171.53695      0.3626888      171.53695      0.3626888
             75      135.58194     0.31923369      135.58194     0.31923369      135.58194     0.31923369
             80      108.44988     0.28503351      108.44988     0.28503351      108.44988     0.28503351
             85       88.53139     0.25656566       88.53139     0.25656566       88.53139     0.25656566
             90      72.481388     0.23275803      72.481388     0.23275803      72.481388     0.23275803
             95      59.674599     0.21059269      59.674599     0.21059269      59.674599     0.21059269
            100      49.511498      0.1941961      49.511498      0.1941961      49.511498      0.1941961
            105      41.261824     0.17631756      41.261824     0.17631756      41.261824     0.17631756
            110       34.87074     0.16340724       34.87074     0.16340724       34.87074     0.16340724
            115      29.298542     0.14809945      29.298542     0.14809945      29.298542     0.14809945
            120      25.104887     0.13708579      25.104887     0.13708579      25.104887     0.13708579
            125       21.55333     0.12703315       21.55333     0.12703315       21.55333     0.12703315
            130      18.375227     0.11750387      18.375227     0.11750387      18.375227     0.11750387
            135       15.94337     0.11136212       15.94337     0.11136212       15.94337     0.11136212
            140       13.89164     0.10157372       13.89164     0.10157372       13.89164     0.10157372
            145      12.117912      0.1088161      12.117912      0.1088161      12.117912      0.1088161
            150      10.709028    0.091618135      10.709028    0.091618135      10.709028    0.091618135
            155      9.1794161    0.082671954      9.1794161    0.082671954      9.1794161    0.082671954
            160      8.1116923    0.077863934      8.1116923    0.077863934      8.1116923    0.077863934
            165      7.0015056    0.072503981      7.0015056    0.072503981      7.0015056    0.072503981
            170       6.276596      0.0708258       6.276596      0.0708258       6.276596      0.0708258
            175      5.5478548    0.065506664      5.5478548    0.065506664      5.5478548    0.065506664
            180      4.9530558     0.06328117      4.9530558     0.06328117      4.9530558     0.06328117
            185      4.4460846    0.058010272      4.4460846    0.058010272      4.4460846    0.058010272
            190      3.9794666    0.056417799      3.9794666    0.056417799      3.9794666    0.056417799
            195      3.5198308     0.05118455      3.5198308     0.05118455      3.5198308     0.05118455
            200      3.2469382    0.049604559      3.2469382    0.049604559      3.2469382    0.049604559
            205      2.8317968    0.047103097      2.8317968    0.047103097      2.8317968    0.047103097
            210      2.6490164    0.046368464      2.6490164    0.046368464      2.6490164    0.046368464
            215      2.3109586    0.042521018      2.3109586    0.042521018      2.3109586    0.042521018
            220      2.0697362    0.040113517      2.0697362    0.040113517      2.0697362    0.040113517
            225      1.8571674    0.037474338      1.8571674    0.037474338      1.8571674    0.037474338
            230       1.755654    0.037629677       1.755654    0.037629677       1.755654    0.037629677
            235      1.5733704    0.034366042      1.5733704    0.034366042      1.5733704    0.034366042
            240      1.4409139     0.03375591      1.4409139     0.03375591      1.4409139     0.03375591
            245      1.3277661    0.032686512      1.3277661    0.032686512      1.3277661    0.032686512
            250      1.1367133    0.029606378      1.1367133    0.029606378      1.1367133    0.029606378
            255      1.0978202     0.02975917      1.0978202     0.02975917      1.0978202     0.02975917
            260      1.0021832    0.027761221      1.0021832    0.027761221      1.0021832    0.027761221
            265     0.91523878    0.027102026     0.91523878    0.027102026     0.91523878    0.027102026
            270     0.86562468    0.029663001     0.86562468    0.029663001     0.86562468    0.029663001
            275     0.76613429    0.028111003     0.76613429    0.028111003     0.76613429    0.028111003
            280      0.7201411    0.023262406      0.7201411    0.023262406      0.7201411    0.023262406
            285     0.64763276    0.022999021     0.64763276    0.022999021     0.64763276    0.022999021
            290     0.56629504    0.023437557     0.56629504    0.023437557     0.56629504    0.023437557
            295     0.52554268    0.020171116     0.52554268    0.020171116     0.52554268    0.020171116
            300     0.50582986    0.020006009     0.50582986    0.020006009     0.50582986    0.020006009
            305     0.46174293    0.018763201     0.46174293    0.018763201     0.46174293    0.018763201
            310     0.41323911    0.018159348     0.41323911    0.018159348     0.41323911    0.018159348
            315     0.36192152    0.016735791     0.36192152    0.016735791     0.36192152    0.016735791
            320     0.39575624    0.017854618     0.39575624    0.017854618     0.39575624    0.017854618
            325     0.30889126     0.01542014     0.30889126     0.01542014     0.30889126     0.01542014
            330     0.29209366    0.015142827     0.29209366    0.015142827     0.29209366    0.015142827
            335     0.30448033    0.015866242     0.30448033    0.015866242     0.30448033    0.015866242
            340     0.27886262    0.014978095     0.27886262    0.014978095     0.27886262    0.014978095
            345     0.25754362    0.023924621     0.25754362    0.023924621     0.25754362    0.023924621
            350     0.23324114    0.013489847     0.23324114    0.013489847     0.23324114    0.013489847
            355     0.22147661    0.012918713     0.22147661    0.012918713     0.22147661    0.012918713
            360     0.19949148    0.012730533     0.19949148    0.012730533     0.19949148    0.012730533
            365     0.20722545    0.012560624     0.20722545    0.012560624     0.20722545    0.012560624
            370     0.17185545    0.011541407     0.17185545    0.011541407     0.17185545    0.011541407
            375     0.15727159    0.010933559     0.15727159    0.010933559     0.15727159    0.010933559
            380     0.16473791    0.011557627     0.16473791    0.011557627     0.16473791    0.011557627
            385     0.14635079    0.011049017     0.14635079    0.011049017     0.14635079    0.011049017
            390     0.12250728   0.0098027854     0.12250728   0.0098027854     0.12250728   0.0098027854
            395     0.15394057    0.010993799     0.15394057    0.010993799     0.15394057    0.010993799
            400     0.11543187   0.0094364885     0.11543187   0.0094364885     0.11543187   0.0094364885
            405     0.12751846    0.010028096     0.12751846    0.010028096     0.12751846    0.010028096
            410     0.11342224     0.00963015     0.11342224     0.00963015     0.11342224     0.00963015
            415     0.10657397   0.0090479523     0.10657397   0.0090479523     0.10657397   0.0090479523
            420    0.089638405   0.0084718048    0.089638405   0.0084718048    0.089638405   0.0084718048
            425    0.088860748   0.0082258119    0.088860748   0.0082258119    0.088860748   0.0082258119
            430    0.087050807   0.0086389018    0.087050807   0.0086389018    0.087050807   0.0086389018
            435     0.07806059   0.0078193109     0.07806059   0.0078193109     0.07806059   0.0078193109
            440    0.069333622   0.0071758239    0.069333622   0.0071758239    0.069333622   0.0071758239
            445     0.07683687   0.0078605096     0.07683687   0.0078605096     0.07683687   0.0078605096
            450    0.074012913   0.0076419102    0.074012913   0.0076419102    0.074012913   0.0076419102
            455    0.055399961   0.0066105626    0.055399961   0.0066105626    0.055399961   0.0066105626
            460     0.06129059   0.0067623776     0.06129059   0.0067623776     0.06129059   0.0067623776
            465    0.053275531   0.0064137098    0.053275531   0.0064137098    0.053275531   0.0064137098
            470    0.048442323   0.0061884889    0.048442323   0.0061884889    0.048442323   0.0061884889
            475    0.054941771    0.006468875    0.054941771    0.006468875    0.054941771    0.006468875
            480    0.040369823    0.005715462    0.040369823    0.005715462    0.040369823    0.005715462
            485    0.044085433   0.0059470099    0.044085433   0.0059470099    0.044085433   0.0059470099
            490    0.045484744   0.0056901828    0.045484744   0.0056901828    0.045484744   0.0056901828
            495    0.041954173   0.0059397154    0.041954173   0.0059397154    0.041954173   0.0059397154
            500    0.041954173   0.0059397154    0.041954173   0.0059397154    0.041954173   0.0059397154
