#  pt_Z-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      161.92901     0.41045012      161.92901     0.41045012      161.92901     0.41045012
              5      408.76981     0.62701084      408.76981     0.62701084      408.76981     0.62701084
             10      517.47749     0.67858274      517.47749     0.67858274      517.47749     0.67858274
             15      530.71465     0.66789956      530.71465     0.66789956      530.71465     0.66789956
             20      496.59682     0.63511531      496.59682     0.63511531      496.59682     0.63511531
             25      446.38307     0.59420044      446.38307     0.59420044      446.38307     0.59420044
             30      391.65853     0.55254134      391.65853     0.55254134      391.65853     0.55254134
             35      340.83401     0.51331872      340.83401     0.51331872      340.83401     0.51331872
             40      292.55382     0.47263083      292.55382     0.47263083      292.55382     0.47263083
             45      252.38157     0.43823454      252.38157     0.43823454      252.38157     0.43823454
             50      216.28281     0.40612157      216.28281     0.40612157      216.28281     0.40612157
             55      184.45449     0.37459191      184.45449     0.37459191      184.45449     0.37459191
             60      158.96432     0.34779252      158.96432     0.34779252      158.96432     0.34779252
             65      136.11626     0.32799776      136.11626     0.32799776      136.11626     0.32799776
             70      116.14908     0.29443933      116.14908     0.29443933      116.14908     0.29443933
             75      100.62355      0.2744881      100.62355      0.2744881      100.62355      0.2744881
             80      86.906592     0.26042505      86.906592     0.26042505      86.906592     0.26042505
             85      74.230438      0.2347965      74.230438      0.2347965      74.230438      0.2347965
             90      64.915601     0.22011439      64.915601     0.22011439      64.915601     0.22011439
             95      56.371336     0.20450359      56.371336     0.20450359      56.371336     0.20450359
            100      48.847261     0.19032828      48.847261     0.19032828      48.847261     0.19032828
            105       42.49346     0.17925317       42.49346     0.17925317       42.49346     0.17925317
            110      37.044046     0.16688656      37.044046     0.16688656      37.044046     0.16688656
            115      32.449773     0.15537706      32.449773     0.15537706      32.449773     0.15537706
            120      28.250137     0.14542263      28.250137     0.14542263      28.250137     0.14542263
            125      25.097003      0.1377165      25.097003      0.1377165      25.097003      0.1377165
            130      21.925136     0.12930456      21.925136     0.12930456      21.925136     0.12930456
            135      19.258633     0.11980175      19.258633     0.11980175      19.258633     0.11980175
            140      17.172729     0.11611752      17.172729     0.11611752      17.172729     0.11611752
            145      15.193499     0.10708929      15.193499     0.10708929      15.193499     0.10708929
            150       13.31893     0.10099928       13.31893     0.10099928       13.31893     0.10099928
            155      11.947098    0.095114799      11.947098    0.095114799      11.947098    0.095114799
            160      10.575758    0.090735472      10.575758    0.090735472      10.575758    0.090735472
            165      9.5033048    0.084524917      9.5033048    0.084524917      9.5033048    0.084524917
            170      8.3780002    0.079352068      8.3780002    0.079352068      8.3780002    0.079352068
            175      7.5610004    0.075482763      7.5610004    0.075482763      7.5610004    0.075482763
            180      6.8691651    0.073519833      6.8691651    0.073519833      6.8691651    0.073519833
            185      6.1396606    0.068346593      6.1396606    0.068346593      6.1396606    0.068346593
            190      5.4368274    0.064425104      5.4368274    0.064425104      5.4368274    0.064425104
            195      4.9468747    0.061192162      4.9468747    0.061192162      4.9468747    0.061192162
            200      4.4614111    0.058742461      4.4614111    0.058742461      4.4614111    0.058742461
            205      4.0853616    0.056746845      4.0853616    0.056746845      4.0853616    0.056746845
            210      3.6533123    0.052942844      3.6533123    0.052942844      3.6533123    0.052942844
            215      3.3634669    0.050717537      3.3634669    0.050717537      3.3634669    0.050717537
            220      2.9237662    0.047486829      2.9237662    0.047486829      2.9237662    0.047486829
            225      2.7346439     0.04595772      2.7346439     0.04595772      2.7346439     0.04595772
            230      2.4956454    0.068653192      2.4956454    0.068653192      2.4956454    0.068653192
            235      2.2353277    0.042442694      2.2353277    0.042442694      2.2353277    0.042442694
            240      2.0147371    0.040145891      2.0147371    0.040145891      2.0147371    0.040145891
            245      1.7829877     0.03758959      1.7829877     0.03758959      1.7829877     0.03758959
            250      1.7180884    0.037047701      1.7180884    0.037047701      1.7180884    0.037047701
            255      1.5532371    0.034672955      1.5532371    0.034672955      1.5532371    0.034672955
            260      1.4234735    0.033778539      1.4234735    0.033778539      1.4234735    0.033778539
            265      1.2967919    0.031938021      1.2967919    0.031938021      1.2967919    0.031938021
            270      1.2171605    0.031236166      1.2171605    0.031236166      1.2171605    0.031236166
            275      1.0876335    0.032393748      1.0876335    0.032393748      1.0876335    0.032393748
            280     0.99460634    0.029025675     0.99460634    0.029025675     0.99460634    0.029025675
            285     0.92153899     0.02870977     0.92153899     0.02870977     0.92153899     0.02870977
            290     0.85918698    0.026437464     0.85918698    0.026437464     0.85918698    0.026437464
            295     0.78685098    0.025029088     0.78685098    0.025029088     0.78685098    0.025029088
            300     0.70215498    0.024202874     0.70215498    0.024202874     0.70215498    0.024202874
            305     0.68515356    0.027836147     0.68515356    0.027836147     0.68515356    0.027836147
            310     0.61115409    0.022249337     0.61115409    0.022249337     0.61115409    0.022249337
            315     0.57298771    0.023088552     0.57298771    0.023088552     0.57298771    0.023088552
            320      0.5308188    0.020982903      0.5308188    0.020982903      0.5308188    0.020982903
            325     0.51624569    0.020343601     0.51624569    0.020343601     0.51624569    0.020343601
            330      0.4497501     0.01898532      0.4497501     0.01898532      0.4497501     0.01898532
            335      0.4246914    0.018455564      0.4246914    0.018455564      0.4246914    0.018455564
            340     0.40898431    0.018025185     0.40898431    0.018025185     0.40898431    0.018025185
            345     0.34656775    0.016989665     0.34656775    0.016989665     0.34656775    0.016989665
            350     0.31306053    0.024876955     0.31306053    0.024876955     0.31306053    0.024876955
            355     0.28989169    0.015301134     0.28989169    0.015301134     0.28989169    0.015301134
