#  y_bbZ-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
            0.7      457.58676      4.3919122      457.58676      4.3919122      457.58676      4.3919122
            0.8      442.13467      4.2986559      442.13467      4.2986559      442.13467      4.2986559
            0.9      443.96165      4.3153739      443.96165      4.3153739      443.96165      4.3153739
              1      444.40159      4.2609714      444.40159      4.2609714      444.40159      4.2609714
            1.1       429.7555      4.1520806       429.7555      4.1520806       429.7555      4.1520806
            1.2      418.53956       4.076764      418.53956       4.076764      418.53956       4.076764
            1.3      405.35298       3.992471      405.35298       3.992471      405.35298       3.992471
            1.4      394.82286      3.9734763      394.82286      3.9734763      394.82286      3.9734763
            1.5      377.21251       3.837404      377.21251       3.837404      377.21251       3.837404
            1.6      362.76153      3.9099382      362.76153      3.9099382      362.76153      3.9099382
            1.7      337.00522      3.8592163      337.00522      3.8592163      337.00522      3.8592163
            1.8       325.1823      4.3420565       325.1823      4.3420565       325.1823      4.3420565
            1.9      302.79321      3.4419612      302.79321      3.4419612      302.79321      3.4419612
              2      281.09902      3.3539523      281.09902      3.3539523      281.09902      3.3539523
            2.1       256.5348      3.3263734       256.5348      3.3263734       256.5348      3.3263734
            2.2      232.01612      3.0423096      232.01612      3.0423096      232.01612      3.0423096
            2.3      206.29644      2.8831301      206.29644      2.8831301      206.29644      2.8831301
            2.4      191.09173       3.977044      191.09173       3.977044      191.09173       3.977044
            2.5       160.5326      2.5707216       160.5326      2.5707216       160.5326      2.5707216
            2.6      136.19422      2.3749301      136.19422      2.3749301      136.19422      2.3749301
            2.7      114.38255      2.1756526      114.38255      2.1756526      114.38255      2.1756526
            2.8      97.048379      2.0473724      97.048379      2.0473724      97.048379      2.0473724
            2.9      73.859444        1.75179      73.859444        1.75179      73.859444        1.75179
              3      58.887819        1.57587      58.887819        1.57587      58.887819        1.57587
            3.1      45.757061      1.3823117      45.757061      1.3823117      45.757061      1.3823117
            3.2      31.856144      1.2139579      31.856144      1.2139579      31.856144      1.2139579
            3.3      23.753096      1.0049008      23.753096      1.0049008      23.753096      1.0049008
            3.4      17.801674     0.88289208      17.801674     0.88289208      17.801674     0.88289208
            3.5      11.066151     0.72122184      11.066151     0.72122184      11.066151     0.72122184
            3.6      6.3096151     0.53341636      6.3096151     0.53341636      6.3096151     0.53341636
            3.7      4.6180197     0.46322781      4.6180197     0.46322781      4.6180197     0.46322781
            3.8      2.4375649     0.33396142      2.4375649     0.33396142      2.4375649     0.33396142
            3.9      1.1170197     0.21692207      1.1170197     0.21692207      1.1170197     0.21692207
              4     0.66237303     0.18801945     0.66237303     0.18801945     0.66237303     0.18801945
            4.1     0.15615059    0.078087867     0.15615059    0.078087867     0.15615059    0.078087867
            4.2     0.26486909      0.1096795     0.26486909      0.1096795     0.26486909      0.1096795
            4.3              0              0              0              0              0              0
            4.4      0.0804124    0.056915871      0.0804124    0.056915871      0.0804124    0.056915871
            4.5              0              0              0              0              0              0
            4.6              0              0              0              0              0              0
            4.7              0              0              0              0              0              0
            4.8              0              0              0              0              0              0
            4.9              0              0              0              0              0              0
              5              0              0              0              0              0              0
