# pt_bbZ-zoom-m        central        num_err    min (scale)        num_err    max (scale)        num_err
# bbZ1000
              0      76.006503     0.59600842      76.006503     0.59600842      76.006503     0.59600842
              1       276.0002      1.1436869       276.0002      1.1436869       276.0002      1.1436869
              2      437.13947      1.4764024      437.13947      1.4764024      437.13947      1.4764024
              3      539.53181      1.6325645      539.53181      1.6325645      539.53181      1.6325645
              4       592.5211      1.7008228       592.5211      1.7008228       592.5211      1.7008228
              5      620.73459      1.7286335      620.73459      1.7286335      620.73459      1.7286335
              6      627.41113      1.7114463      627.41113      1.7114463      627.41113      1.7114463
              7      634.31555       1.704586      634.31555       1.704586      634.31555       1.704586
              8      625.09684      1.6839392      625.09684      1.6839392      625.09684      1.6839392
              9      613.45609      1.6632255      613.45609      1.6632255      613.45609      1.6632255
             10      602.59336       1.633852      602.59336       1.633852      602.59336       1.633852
             11      591.72243      1.6171193      591.72243      1.6171193      591.72243      1.6171193
             12      576.57193       1.588979      576.57193       1.588979      576.57193       1.588979
             13      562.16842      1.5605419      562.16842      1.5605419      562.16842      1.5605419
             14      545.70318      1.5318667      545.70318      1.5318667      545.70318      1.5318667
             15      535.50224      1.5077197      535.50224      1.5077197      535.50224      1.5077197
             16      519.17032      1.4840638      519.17032      1.4840638      519.17032      1.4840638
             17      506.84992      1.4600179      506.84992      1.4600179      506.84992      1.4600179
             18      493.71418      1.4441194      493.71418      1.4441194      493.71418      1.4441194
             19      478.41633      1.4312024      478.41633      1.4312024      478.41633      1.4312024
             20      467.53128       1.392543      467.53128       1.392543      467.53128       1.392543
             21      454.85549      1.3657473      454.85549      1.3657473      454.85549      1.3657473
             22      443.63112      1.3569634      443.63112      1.3569634      443.63112      1.3569634
             23      431.36693       1.328899      431.36693       1.328899      431.36693       1.328899
             24      418.79641      1.3115328      418.79641      1.3115328      418.79641      1.3115328
             25      406.89507      1.3336211      406.89507      1.3336211      406.89507      1.3336211
             26      395.11692      1.2693982      395.11692      1.2693982      395.11692      1.2693982
             27      384.41302       1.257726      384.41302       1.257726      384.41302       1.257726
             28      374.99312      1.2293018      374.99312      1.2293018      374.99312      1.2293018
             29      365.82374      1.2129081      365.82374      1.2129081      365.82374      1.2129081
             30      355.50388       1.269222      355.50388       1.269222      355.50388       1.269222
             31      346.67894      1.1849277      346.67894      1.1849277      346.67894      1.1849277
             32      336.34273      1.1657891      336.34273      1.1657891      336.34273      1.1657891
             33      327.76691      1.1451483      327.76691      1.1451483      327.76691      1.1451483
             34      318.82675       1.143453      318.82675       1.143453      318.82675       1.143453
             35      310.29412       1.114656      310.29412       1.114656      310.29412       1.114656
             36      300.96081      1.0940897      300.96081      1.0940897      300.96081      1.0940897
             37      293.14739      1.0832981      293.14739      1.0832981      293.14739      1.0832981
             38      284.58991      1.0682302      284.58991      1.0682302      284.58991      1.0682302
             39      277.97199      1.0548015      277.97199      1.0548015      277.97199      1.0548015
             40          270.6      1.0345205          270.6      1.0345205          270.6      1.0345205
             41      263.22976       1.017175      263.22976       1.017175      263.22976       1.017175
             42      255.36511      1.0067628      255.36511      1.0067628      255.36511      1.0067628
             43      248.99647      0.9902562      248.99647      0.9902562      248.99647      0.9902562
             44      241.44913     0.97672735      241.44913     0.97672735      241.44913     0.97672735
             45      236.44494      0.9770111      236.44494      0.9770111      236.44494      0.9770111
             46      228.30656     0.95059295      228.30656     0.95059295      228.30656     0.95059295
             47      221.50025     0.93342275      221.50025     0.93342275      221.50025     0.93342275
             48      215.11007     0.92309432      215.11007     0.92309432      215.11007     0.92309432
             49      211.43628     0.91046002      211.43628     0.91046002      211.43628     0.91046002
             50      211.43628     0.91046002      211.43628     0.91046002      211.43628     0.91046002
