#   y_j1-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4    0.071339566    0.050483226    0.071339566    0.050483226    0.071339566    0.050483226
           -4.3     0.21504725    0.088513903     0.21504725    0.088513903     0.21504725    0.088513903
           -4.2     0.54720768     0.15293396     0.54720768     0.15293396     0.54720768     0.15293396
           -4.1      1.3902244     0.22751717      1.3902244     0.22751717      1.3902244     0.22751717
             -4      2.2860807     0.28988514      2.2860807     0.28988514      2.2860807     0.28988514
           -3.9      3.2476161     0.39172697      3.2476161     0.39172697      3.2476161     0.39172697
           -3.8      7.5382677     0.54710001      7.5382677     0.54710001      7.5382677     0.54710001
           -3.7      9.5090512     0.65805759      9.5090512     0.65805759      9.5090512     0.65805759
           -3.6      16.611092     0.81791051      16.611092     0.81791051      16.611092     0.81791051
           -3.5      24.085492      1.0105161      24.085492      1.0105161      24.085492      1.0105161
           -3.4      32.527877      1.1510866      32.527877      1.1510866      32.527877      1.1510866
           -3.3      41.842843      1.3299443      41.842843      1.3299443      41.842843      1.3299443
           -3.2      55.879985      1.5037268      55.879985      1.5037268      55.879985      1.5037268
           -3.1      70.757479      1.6904595      70.757479      1.6904595      70.757479      1.6904595
             -3         88.115      1.9078244         88.115      1.9078244         88.115      1.9078244
           -2.9        105.993      2.0587859        105.993      2.0587859        105.993      2.0587859
           -2.8      128.21494       2.958322      128.21494       2.958322      128.21494       2.958322
           -2.7       145.6964       2.418232       145.6964       2.418232       145.6964       2.418232
           -2.6      170.04938      2.6569306      170.04938      2.6569306      170.04938      2.6569306
           -2.5      186.09964      2.7489578      186.09964      2.7489578      186.09964      2.7489578
           -2.4      209.85574      2.9632442      209.85574      2.9632442      209.85574      2.9632442
           -2.3      232.85355      3.0755057      232.85355      3.0755057      232.85355      3.0755057
           -2.2      249.30638      3.1812012      249.30638      3.1812012      249.30638      3.1812012
           -2.1      274.28103       3.330795      274.28103       3.330795      274.28103       3.330795
             -2      302.32635      3.4437404      302.32635      3.4437404      302.32635      3.4437404
           -1.9      316.07585       3.643279      316.07585       3.643279      316.07585       3.643279
           -1.8        339.123      3.7227911        339.123      3.7227911        339.123      3.7227911
           -1.7      351.02328      3.9117375      351.02328      3.9117375      351.02328      3.9117375
           -1.6      363.30831      3.7951419      363.30831      3.7951419      363.30831      3.7951419
           -1.5      379.33441      3.9102346      379.33441      3.9102346      379.33441      3.9102346
           -1.4      389.71271      3.9555781      389.71271      3.9555781      389.71271      3.9555781
           -1.3      405.40096      4.0505555      405.40096      4.0505555      405.40096      4.0505555
           -1.2      418.01871      4.0779001      418.01871      4.0779001      418.01871      4.0779001
           -1.1       437.1828      4.1485506       437.1828      4.1485506       437.1828      4.1485506
             -1      437.85727      4.3087871      437.85727      4.3087871      437.85727      4.3087871
           -0.9      441.89876       4.258543      441.89876       4.258543      441.89876       4.258543
           -0.8      451.94039      4.3107943      451.94039      4.3107943      451.94039      4.3107943
           -0.7      461.85126      4.3884814      461.85126      4.3884814      461.85126      4.3884814
           -0.6      466.29631      4.3289902      466.29631      4.3289902      466.29631      4.3289902
           -0.5      465.87074       4.309348      465.87074       4.309348      465.87074       4.309348
           -0.4      484.50397      4.4107759      484.50397      4.4107759      484.50397      4.4107759
           -0.3      488.18838      5.3569933      488.18838      5.3569933      488.18838      5.3569933
           -0.2      480.65523      4.5154916      480.65523      4.5154916      480.65523      4.5154916
           -0.1       481.3331      4.3465588       481.3331      4.3465588       481.3331      4.3465588
              0      475.23923      4.3426972      475.23923      4.3426972      475.23923      4.3426972
            0.1      477.37071      4.4168619      477.37071      4.4168619      477.37071      4.4168619
            0.2      489.16415       4.481764      489.16415       4.481764      489.16415       4.481764
            0.3      472.33247      4.3214207      472.33247      4.3214207      472.33247      4.3214207
            0.4       475.0989      4.3798266       475.0989      4.3798266       475.0989      4.3798266
            0.5      468.97944      4.3541346      468.97944      4.3541346      468.97944      4.3541346
            0.6      470.25204      4.9076838      470.25204      4.9076838      470.25204      4.9076838
            0.7       462.0372      4.2949326       462.0372      4.2949326       462.0372      4.2949326
