#  pt_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      5.5514912     0.06616955      5.5514912     0.06616955      5.5514912     0.06616955
              5      19.971813     0.12603882      19.971813     0.12603882      19.971813     0.12603882
             10      39.535945     0.17810561      39.535945     0.17810561      39.535945     0.17810561
             15      64.692694     0.22808154      64.692694     0.22808154      64.692694     0.22808154
             20      98.153258     0.28022371      98.153258     0.28022371      98.153258     0.28022371
             25      137.77376     0.33114661      137.77376     0.33114661      137.77376     0.33114661
             30      187.82226     0.38728736      187.82226     0.38728736      187.82226     0.38728736
             35      211.46349     0.40770498      211.46349     0.40770498      211.46349     0.40770498
             40      212.62217     0.40670624      212.62217     0.40670624      212.62217     0.40670624
             45      200.86261     0.39589624      200.86261     0.39589624      200.86261     0.39589624
             50      184.70964     0.38131656      184.70964     0.38131656      184.70964     0.38131656
             55      165.37776     0.35804277      165.37776     0.35804277      165.37776     0.35804277
             60      145.64467     0.33436853      145.64467     0.33436853      145.64467     0.33436853
             65      127.32509      0.3138259      127.32509      0.3138259      127.32509      0.3138259
             70      111.03889     0.29290177      111.03889     0.29290177      111.03889     0.29290177
             75      97.277128     0.27814194      97.277128     0.27814194      97.277128     0.27814194
             80      85.830169     0.25748663      85.830169     0.25748663      85.830169     0.25748663
             85      75.388513     0.24701634      75.388513     0.24701634      75.388513     0.24701634
             90      66.582749     0.22615926      66.582749     0.22615926      66.582749     0.22615926
             95      58.860213     0.21274712      58.860213     0.21274712      58.860213     0.21274712
            100      51.584922     0.19895781      51.584922     0.19895781      51.584922     0.19895781
            105      45.498689     0.18699022      45.498689     0.18699022      45.498689     0.18699022
            110      40.631794     0.17920073      40.631794     0.17920073      40.631794     0.17920073
            115      35.952326     0.16686689      35.952326     0.16686689      35.952326     0.16686689
            120      32.278647     0.15874394      32.278647     0.15874394      32.278647     0.15874394
            125      28.833473     0.14981333      28.833473     0.14981333      28.833473     0.14981333
            130       25.56671     0.14161571       25.56671     0.14161571       25.56671     0.14161571
            135      23.057408     0.13479463      23.057408     0.13479463      23.057408     0.13479463
            140      20.187736     0.12650364      20.187736     0.12650364      20.187736     0.12650364
            145      18.568403     0.12145448      18.568403     0.12145448      18.568403     0.12145448
            150      16.481688     0.11499372      16.481688     0.11499372      16.481688     0.11499372
            155      14.842176     0.10990618      14.842176     0.10990618      14.842176     0.10990618
            160      13.331808     0.10253629      13.331808     0.10253629      13.331808     0.10253629
            165      12.127427    0.098270956      12.127427    0.098270956      12.127427    0.098270956
            170       10.89925    0.093498859       10.89925    0.093498859       10.89925    0.093498859
            175      10.156659    0.089232154      10.156659    0.089232154      10.156659    0.089232154
            180      8.9040436    0.084412536      8.9040436    0.084412536      8.9040436    0.084412536
            185      8.0445307    0.079937322      8.0445307    0.079937322      8.0445307    0.079937322
            190       7.404921    0.076851259       7.404921    0.076851259       7.404921    0.076851259
            195      6.8115603    0.074878521      6.8115603    0.074878521      6.8115603    0.074878521
            200      6.2719832    0.071049066      6.2719832    0.071049066      6.2719832    0.071049066
            205      5.7057259     0.06759049      5.7057259     0.06759049      5.7057259     0.06759049
            210      5.1777511    0.064798703      5.1777511    0.064798703      5.1777511    0.064798703
            215       4.654064    0.062476299       4.654064    0.062476299       4.654064    0.062476299
            220      4.2841103    0.059212536      4.2841103    0.059212536      4.2841103    0.059212536
            225       4.089844    0.057958799       4.089844    0.057958799       4.089844    0.057958799
            230      3.6708857    0.054337029      3.6708857    0.054337029      3.6708857    0.054337029
            235      3.3649245    0.074596958      3.3649245    0.074596958      3.3649245    0.074596958
            240      3.0824099    0.049856103      3.0824099    0.049856103      3.0824099    0.049856103
            245      2.8405363    0.047470132      2.8405363    0.047470132      2.8405363    0.047470132
            250      2.6512926    0.048749606      2.6512926    0.048749606      2.6512926    0.048749606
            255      2.4828508    0.046201435      2.4828508    0.046201435      2.4828508    0.046201435
            260      2.2490248    0.042957379      2.2490248    0.042957379      2.2490248    0.042957379
            265      2.0814967    0.041045638      2.0814967    0.041045638      2.0814967    0.041045638
            270      1.9391196    0.039729462      1.9391196    0.039729462      1.9391196    0.039729462
            275      1.8255472     0.03975989      1.8255472     0.03975989      1.8255472     0.03975989
            280       1.708162     0.03774707       1.708162     0.03774707       1.708162     0.03774707
            285      1.5828985    0.035924051      1.5828985    0.035924051      1.5828985    0.035924051
            290      1.4055994    0.033907083      1.4055994    0.033907083      1.4055994    0.033907083
            295      1.3182602    0.033020295      1.3182602    0.033020295      1.3182602    0.033020295
            300      1.2921787    0.032646054      1.2921787    0.032646054      1.2921787    0.032646054
            305      1.1144662    0.030524162      1.1144662    0.030524162      1.1144662    0.030524162
            310      1.0827744    0.030176603      1.0827744    0.030176603      1.0827744    0.030176603
            315      1.0188584    0.029052976      1.0188584    0.029052976      1.0188584    0.029052976
            320      1.0026697    0.032374657      1.0026697    0.032374657      1.0026697    0.032374657
            325     0.81973671    0.026451173     0.81973671    0.026451173     0.81973671    0.026451173
            330     0.86269958    0.026530747     0.86269958    0.026530747     0.86269958    0.026530747
            335     0.80879055    0.025985556     0.80879055    0.025985556     0.80879055    0.025985556
            340     0.69428494    0.024074929     0.69428494    0.024074929     0.69428494    0.024074929
            345     0.72079331    0.023705809     0.72079331    0.023705809     0.72079331    0.023705809
            350      0.6201748    0.022727923      0.6201748    0.022727923      0.6201748    0.022727923
            355     0.59926425    0.023430984     0.59926425    0.023430984     0.59926425    0.023430984
            360     0.53975679    0.022835739     0.53975679    0.022835739     0.53975679    0.022835739
            365     0.50063277    0.028030173     0.50063277    0.028030173     0.50063277    0.028030173
            370      0.4632574     0.01981368      0.4632574     0.01981368      0.4632574     0.01981368
            375     0.49724497    0.021709657     0.49724497    0.021709657     0.49724497    0.021709657
            380     0.41773443    0.018880097     0.41773443    0.018880097     0.41773443    0.018880097
            385     0.41046734    0.018527018     0.41046734    0.018527018     0.41046734    0.018527018
            390     0.40927736    0.018595445     0.40927736    0.018595445     0.40927736    0.018595445
            395      0.3298372    0.016921778      0.3298372    0.016921778      0.3298372    0.016921778
            400     0.34264547    0.017159714     0.34264547    0.017159714     0.34264547    0.017159714
            405     0.34723805    0.016873761     0.34723805    0.016873761     0.34723805    0.016873761
            410     0.29730632    0.016318939     0.29730632    0.016318939     0.29730632    0.016318939
            415     0.27770634     0.01509333     0.27770634     0.01509333     0.27770634     0.01509333
            420     0.26980083    0.015462803     0.26980083    0.015462803     0.26980083    0.015462803
            425      0.2468874    0.014391254      0.2468874    0.014391254      0.2468874    0.014391254
            430     0.24980356    0.014784497     0.24980356    0.014784497     0.24980356    0.014784497
            435     0.25189307    0.014651054     0.25189307    0.014651054     0.25189307    0.014651054
            440     0.20181539    0.013187087     0.20181539    0.013187087     0.20181539    0.013187087
