# pt_bb-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      390.17665     0.60921155      390.17665     0.60921155      390.17665     0.60921155
              5      809.13804     0.83924279      809.13804     0.83924279      809.13804     0.83924279
             10      785.87232     0.80104212      785.87232     0.80104212      785.87232     0.80104212
             15      627.58616     0.70420551      627.58616     0.70420551      627.58616     0.70420551
             20      475.31804     0.60778746      475.31804     0.60778746      475.31804     0.60778746
             25      354.72858     0.51957585      354.72858     0.51957585      354.72858     0.51957585
             30      264.94146     0.44928832      264.94146     0.44928832      264.94146     0.44928832
             35      200.06691     0.38748932      200.06691     0.38748932      200.06691     0.38748932
             40      152.57987     0.33754678      152.57987     0.33754678      152.57987     0.33754678
             45      117.49832     0.29588141      117.49832     0.29588141      117.49832     0.29588141
             50      90.756205      0.2581611      90.756205      0.2581611      90.756205      0.2581611
             55      70.424281     0.22827062      70.424281     0.22827062      70.424281     0.22827062
             60      55.187959     0.20161426      55.187959     0.20161426      55.187959     0.20161426
             65      43.355414     0.17796569      43.355414     0.17796569      43.355414     0.17796569
             70      34.117491     0.15927687      34.117491     0.15927687      34.117491     0.15927687
             75       27.13784     0.14031339       27.13784     0.14031339       27.13784     0.14031339
             80      21.392429     0.12493465      21.392429     0.12493465      21.392429     0.12493465
             85      16.766888      0.1109464      16.766888      0.1109464      16.766888      0.1109464
             90      13.296503    0.099068288      13.296503    0.099068288      13.296503    0.099068288
             95      10.401428    0.089334885      10.401428    0.089334885      10.401428    0.089334885
            100      8.2019494     0.07790955      8.2019494     0.07790955      8.2019494     0.07790955
            105       6.544102    0.070050521       6.544102    0.070050521       6.544102    0.070050521
            110      5.2231537    0.062979201      5.2231537    0.062979201      5.2231537    0.062979201
            115      4.1596459    0.056077272      4.1596459    0.056077272      4.1596459    0.056077272
            120      3.4411062    0.051337929      3.4411062    0.051337929      3.4411062    0.051337929
            125      2.8129278    0.046890427      2.8129278    0.046890427      2.8129278    0.046890427
            130      2.4023558    0.043163682      2.4023558    0.043163682      2.4023558    0.043163682
            135      1.9440535    0.039229146      1.9440535    0.039229146      1.9440535    0.039229146
            140      1.6770908    0.036782865      1.6770908    0.036782865      1.6770908    0.036782865
            145      1.3303861    0.032954702      1.3303861    0.032954702      1.3303861    0.032954702
            150       1.093457    0.029708636       1.093457    0.029708636       1.093457    0.029708636
            155     0.94889992    0.028469874     0.94889992    0.028469874     0.94889992    0.028469874
            160       0.814977     0.02558502       0.814977     0.02558502       0.814977     0.02558502
            165     0.67420837    0.023665004     0.67420837    0.023665004     0.67420837    0.023665004
            170     0.54364386    0.021284606     0.54364386    0.021284606     0.54364386    0.021284606
            175     0.46913222    0.019450225     0.46913222    0.019450225     0.46913222    0.019450225
            180     0.39267903    0.018699708     0.39267903    0.018699708     0.39267903    0.018699708
            185     0.35346726    0.017435696     0.35346726    0.017435696     0.35346726    0.017435696
            190     0.31038039    0.016105071     0.31038039    0.016105071     0.31038039    0.016105071
            195     0.29143421    0.015554279     0.29143421    0.015554279     0.29143421    0.015554279
            200      0.2343185    0.013980974      0.2343185    0.013980974      0.2343185    0.013980974
            205     0.19588199    0.013365395     0.19588199    0.013365395     0.19588199    0.013365395
            210     0.17256842    0.012809527     0.17256842    0.012809527     0.17256842    0.012809527
            215     0.12683411    0.010824682     0.12683411    0.010824682     0.12683411    0.010824682
            220     0.14322472    0.011567672     0.14322472    0.011567672     0.14322472    0.011567672
            225      0.1208626    0.010467365      0.1208626    0.010467365      0.1208626    0.010467365
            230     0.10041213   0.0095116052     0.10041213   0.0095116052     0.10041213   0.0095116052
            235    0.080933425   0.0084836495    0.080933425   0.0084836495    0.080933425   0.0084836495
            240    0.072412598   0.0079525918    0.072412598   0.0079525918    0.072412598   0.0079525918
            245    0.059247401   0.0078841619    0.059247401   0.0078841619    0.059247401   0.0078841619
            250     0.05669872   0.0074381927     0.05669872   0.0074381927     0.05669872   0.0074381927
            255     0.05730563   0.0075336742     0.05730563   0.0075336742     0.05730563   0.0075336742
            260    0.053628878   0.0068184193    0.053628878   0.0068184193    0.053628878   0.0068184193
            265    0.038430709   0.0063048698    0.038430709   0.0063048698    0.038430709   0.0063048698
            270    0.034028957   0.0058350701    0.034028957   0.0058350701    0.034028957   0.0058350701
            275    0.030956279   0.0055367621    0.030956279   0.0055367621    0.030956279   0.0055367621
            280    0.022892244   0.0053062305    0.022892244   0.0053062305    0.022892244   0.0053062305
            285    0.019665118   0.0044363775    0.019665118   0.0044363775    0.019665118   0.0044363775
            290    0.034532638    0.014854055    0.034532638    0.014854055    0.034532638    0.014854055
            295     0.02154061   0.0046903535     0.02154061   0.0046903535     0.02154061   0.0046903535
            300    0.013014921   0.0036715506    0.013014921   0.0036715506    0.013014921   0.0036715506
            305    0.022643326    0.004235308    0.022643326    0.004235308    0.022643326    0.004235308
            310   0.0046038976   0.0026551268   0.0046038976   0.0026551268   0.0046038976   0.0026551268
            315    0.013470807    0.003691222    0.013470807    0.003691222    0.013470807    0.003691222
            320   0.0076401771   0.0024159675   0.0076401771   0.0024159675   0.0076401771   0.0024159675
            325   0.0072643306   0.0027683037   0.0072643306   0.0027683037   0.0072643306   0.0027683037
            330   0.0062220078    0.002453471   0.0062220078    0.002453471   0.0062220078    0.002453471
            335   0.0075753347   0.0037179035   0.0075753347   0.0037179035   0.0075753347   0.0037179035
