# pt_Z-mbbZ1000        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      165.20782     0.41468931      165.20782     0.41468931      165.20782     0.41468931
              5      417.89947     0.63336933      417.89947     0.63336933      417.89947     0.63336933
             10       529.8892     0.68775747       529.8892     0.68775747       529.8892     0.68775747
             15      544.37729     0.67586876      544.37729     0.67586876      544.37729     0.67586876
             20      510.46628     0.64310633      510.46628     0.64310633      510.46628     0.64310633
             25      459.93434     0.60275759      459.93434     0.60275759      459.93434     0.60275759
             30      404.56897     0.56088887      404.56897     0.56088887      404.56897     0.56088887
             35      352.86397     0.52895568      352.86397     0.52895568      352.86397     0.52895568
             40      303.52228     0.48079882      303.52228     0.48079882      303.52228     0.48079882
             45      262.43212     0.44664231      262.43212     0.44664231      262.43212     0.44664231
             50       225.3962     0.41411696       225.3962     0.41411696       225.3962     0.41411696
             55      192.66564     0.38245381      192.66564     0.38245381      192.66564     0.38245381
             60      166.51471     0.35576455      166.51471     0.35576455      166.51471     0.35576455
             65      142.89792     0.33550723      142.89792     0.33550723      142.89792     0.33550723
             70      122.21561     0.30184462      122.21561     0.30184462      122.21561     0.30184462
             75      106.24605     0.28177206      106.24605     0.28177206      106.24605     0.28177206
             80      92.057033     0.26761721      92.057033     0.26761721      92.057033     0.26761721
             85      78.860754     0.24219073      78.860754     0.24219073      78.860754     0.24219073
             90      69.070756     0.22718445      69.070756     0.22718445      69.070756     0.22718445
             95      60.239327     0.21153948      60.239327     0.21153948      60.239327     0.21153948
            100      52.369235     0.19717704      52.369235     0.19717704      52.369235     0.19717704
            105      45.559218     0.18528763      45.559218     0.18528763      45.559218     0.18528763
            110      39.924681     0.17399824      39.924681     0.17399824      39.924681     0.17399824
            115      35.045743     0.16207463      35.045743     0.16207463      35.045743     0.16207463
            120      30.645216     0.15131255      30.645216     0.15131255      30.645216     0.15131255
            125       27.29189     0.14345572       27.29189     0.14345572       27.29189     0.14345572
            130      23.907025     0.13611332      23.907025     0.13611332      23.907025     0.13611332
            135       21.11136     0.12523323       21.11136     0.12523323       21.11136     0.12523323
            140      18.839362     0.12119413      18.839362     0.12119413      18.839362     0.12119413
            145      16.846843     0.11240871      16.846843     0.11240871      16.846843     0.11240871
            150      14.841348     0.10651675      14.841348     0.10651675      14.841348     0.10651675
            155      13.384778      0.1002636      13.384778      0.1002636      13.384778      0.1002636
            160      11.808779    0.095369811      11.808779    0.095369811      11.808779    0.095369811
            165      10.722021    0.089689987      10.722021    0.089689987      10.722021    0.089689987
            170       9.448329     0.08416432       9.448329     0.08416432       9.448329     0.08416432
            175      8.5903826    0.080028864      8.5903826    0.080028864      8.5903826    0.080028864
            180      7.8409031    0.078054142      7.8409031    0.078054142      7.8409031    0.078054142
            185      7.0279028    0.072723586      7.0279028    0.072723586      7.0279028    0.072723586
