#   y_j1-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4              0              0              0              0              0              0
           -4.3              0              0              0              0              0              0
           -4.2              0              0              0              0              0              0
           -4.1              0              0              0              0              0              0
             -4              0              0              0              0              0              0
           -3.9    0.038312991    0.038311075    0.038312991    0.038311075    0.038312991    0.038311075
           -3.8     0.25179134     0.10975903     0.25179134     0.10975903     0.25179134     0.10975903
           -3.7     0.27931004     0.11335142     0.27931004     0.11335142     0.27931004     0.11335142
           -3.6     0.49364074     0.15213847     0.49364074     0.15213847     0.49364074     0.15213847
           -3.5      1.3098799     0.23290315      1.3098799     0.23290315      1.3098799     0.23290315
           -3.4      2.0645945     0.28802718      2.0645945     0.28802718      2.0645945     0.28802718
           -3.3       3.549501      0.3744073       3.549501      0.3744073       3.549501      0.3744073
           -3.2      5.1096368      0.4651056      5.1096368      0.4651056      5.1096368      0.4651056
           -3.1      7.7780817     0.55886185      7.7780817     0.55886185      7.7780817     0.55886185
             -3      12.743836      0.7361902      12.743836      0.7361902      12.743836      0.7361902
           -2.9      15.645956     0.79738656      15.645956     0.79738656      15.645956     0.79738656
           -2.8       21.68694      2.0928334       21.68694      2.0928334       21.68694      2.0928334
           -2.7      27.047157      1.0407023      27.047157      1.0407023      27.047157      1.0407023
           -2.6      33.898928      1.1767196      33.898928      1.1767196      33.898928      1.1767196
           -2.5      37.833229      1.2317782      37.833229      1.2317782      37.833229      1.2317782
           -2.4      45.539196      1.3580394      45.539196      1.3580394      45.539196      1.3580394
           -2.3      54.359446      1.4808903      54.359446      1.4808903      54.359446      1.4808903
           -2.2      62.698862      1.6079543      62.698862      1.6079543      62.698862      1.6079543
           -2.1      69.386058      1.7068619      69.386058      1.7068619      69.386058      1.7068619
             -2      82.814047      1.8244229      82.814047      1.8244229      82.814047      1.8244229
           -1.9      86.442068      1.8843596      86.442068      1.8843596      86.442068      1.8843596
           -1.8      98.160071       2.109246      98.160071       2.109246      98.160071       2.109246
           -1.7      105.03022      2.3624211      105.03022      2.3624211      105.03022      2.3624211
           -1.6      108.66232      2.1035661      108.66232      2.1035661      108.66232      2.1035661
           -1.5      113.14773      2.1367658      113.14773      2.1367658      113.14773      2.1367658
           -1.4      126.06765      2.2719144      126.06765      2.2719144      126.06765      2.2719144
           -1.3      124.16666      2.3128726      124.16666      2.3128726      124.16666      2.3128726
           -1.2      129.21412      2.3381926      129.21412      2.3381926      129.21412      2.3381926
           -1.1      136.52437      2.3547409      136.52437      2.3547409      136.52437      2.3547409
             -1      138.42837      2.5865544      138.42837      2.5865544      138.42837      2.5865544
           -0.9      143.48632      2.4916306      143.48632      2.4916306      143.48632      2.4916306
           -0.8      143.15095      2.5029715      143.15095      2.5029715      143.15095      2.5029715
           -0.7       149.1548      2.6696503       149.1548      2.6696503       149.1548      2.6696503
           -0.6       151.5549      2.4925041       151.5549      2.4925041       151.5549      2.4925041
           -0.5      150.47851       2.488674      150.47851       2.488674      150.47851       2.488674
           -0.4      158.51241      2.6362655      158.51241      2.6362655      158.51241      2.6362655
           -0.3      159.68707      3.0273486      159.68707      3.0273486      159.68707      3.0273486
           -0.2      156.99542      2.7230315      156.99542      2.7230315      156.99542      2.7230315
           -0.1      156.59632       2.517679      156.59632       2.517679      156.59632       2.517679
              0      154.31096      2.5096197      154.31096      2.5096197      154.31096      2.5096197
            0.1      153.86181      2.5357405      153.86181      2.5357405      153.86181      2.5357405
            0.2      161.27163      2.7217751      161.27163      2.7217751      161.27163      2.7217751
            0.3      150.71679      2.5261778      150.71679      2.5261778      150.71679      2.5261778
            0.4      156.62531      2.6282969      156.62531      2.6282969      156.62531      2.6282969
            0.5      152.95853      2.4963115      152.95853      2.4963115      152.95853      2.4963115
            0.6      150.12422       2.630686      150.12422       2.630686      150.12422       2.630686
            0.7        148.789      2.5087369        148.789      2.5087369        148.789      2.5087369
            0.8      140.26435      2.4110834      140.26435      2.4110834      140.26435      2.4110834
            0.9      138.34411      2.3785869      138.34411      2.3785869      138.34411      2.3785869
