# pt_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.034962835   0.0051801263    0.034962835   0.0051801263    0.034962835   0.0051801263
              5     0.11217301   0.0094430016     0.11217301   0.0094430016     0.11217301   0.0094430016
             10     0.26887823    0.015701296     0.26887823    0.015701296     0.26887823    0.015701296
             15     0.35268293    0.017474443     0.35268293    0.017474443     0.35268293    0.017474443
             20     0.48117894    0.020425491     0.48117894    0.020425491     0.48117894    0.020425491
             25      0.6176671    0.022653012      0.6176671    0.022653012      0.6176671    0.022653012
             30     0.73106374    0.033973338     0.73106374    0.033973338     0.73106374    0.033973338
             35     0.85156641     0.02727488     0.85156641     0.02727488     0.85156641     0.02727488
             40     0.93213214    0.033067453     0.93213214    0.033067453     0.93213214    0.033067453
             45      1.0547317     0.02951773      1.0547317     0.02951773      1.0547317     0.02951773
             50      1.1668624    0.031023865      1.1668624    0.031023865      1.1668624    0.031023865
             55      1.1617244    0.038501716      1.1617244    0.038501716      1.1617244    0.038501716
             60      1.3295273    0.033436473      1.3295273    0.033436473      1.3295273    0.033436473
             65      1.3561125    0.033336697      1.3561125    0.033336697      1.3561125    0.033336697
             70      1.3876927    0.033816043      1.3876927    0.033816043      1.3876927    0.033816043
             75      1.4804369    0.053537751      1.4804369    0.053537751      1.4804369    0.053537751
             80      1.5159052    0.038773252      1.5159052    0.038773252      1.5159052    0.038773252
             85       1.578941    0.067069531       1.578941    0.067069531       1.578941    0.067069531
             90      1.5841408    0.035728095      1.5841408    0.035728095      1.5841408    0.035728095
             95      1.6117698     0.03538243      1.6117698     0.03538243      1.6117698     0.03538243
            100      1.5187687    0.036504855      1.5187687    0.036504855      1.5187687    0.036504855
            105      1.6321128    0.036669189      1.6321128    0.036669189      1.6321128    0.036669189
            110      1.6497017    0.036307352      1.6497017    0.036307352      1.6497017    0.036307352
            115      1.7071725    0.036654631      1.7071725    0.036654631      1.7071725    0.036654631
