#  total-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      602.22523      1.6395261      602.22523      1.6395261      602.22523      1.6395261
              1      602.22523      1.6395261      602.22523      1.6395261      602.22523      1.6395261
