#         pt_b1        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      338.15372     0.58454708      338.15372     0.58454708      338.15372     0.58454708
              5      1157.0637     0.97925495      1157.0637     0.97925495      1157.0637     0.97925495
             10      1067.6723     0.90169753      1067.6723     0.90169753      1067.6723     0.90169753
             15      778.48167     0.76745805      778.48167     0.76745805      778.48167     0.76745805
             20      551.63365     0.64049178      551.63365     0.64049178      551.63365     0.64049178
             25      394.91638     0.53903796      394.91638     0.53903796      394.91638     0.53903796
             30      289.47309     0.46201822      289.47309     0.46201822      289.47309     0.46201822
             35      216.56388     0.40015305      216.56388     0.40015305      216.56388     0.40015305
             40      165.35146     0.34889755      165.35146     0.34889755      165.35146     0.34889755
             45      128.35904     0.30691733      128.35904     0.30691733      128.35904     0.30691733
             50      100.81594       0.270766      100.81594       0.270766      100.81594       0.270766
             55      81.263858     0.24306342      81.263858     0.24306342      81.263858     0.24306342
             60      65.062363     0.21897286      65.062363     0.21897286      65.062363     0.21897286
             65      53.333451     0.19684394      53.333451     0.19684394      53.333451     0.19684394
             70      44.396537     0.18017581      44.396537     0.18017581      44.396537     0.18017581
             75      36.523963     0.17813137      36.523963     0.17813137      36.523963     0.17813137
             80      31.051412     0.15068565      31.051412     0.15068565      31.051412     0.15068565
             85      25.894524     0.13869648      25.894524     0.13869648      25.894524     0.13869648
             90       22.18943     0.12779496       22.18943     0.12779496       22.18943     0.12779496
             95      19.158188     0.11758282      19.158188     0.11758282      19.158188     0.11758282
            100      16.225982     0.10865154      16.225982     0.10865154      16.225982     0.10865154
            105       14.22639     0.10127228       14.22639     0.10127228       14.22639     0.10127228
            110      12.293724    0.094358022      12.293724    0.094358022      12.293724    0.094358022
            115      10.867091    0.089956205      10.867091    0.089956205      10.867091    0.089956205
            120      9.2073722    0.083038022      9.2073722    0.083038022      9.2073722    0.083038022
            125      8.2583997    0.077897203      8.2583997    0.077897203      8.2583997    0.077897203
            130      7.2630871    0.073275582      7.2630871    0.073275582      7.2630871    0.073275582
            135      6.4311007    0.069030486      6.4311007    0.069030486      6.4311007    0.069030486
            140       5.635878    0.067514528       5.635878    0.067514528       5.635878    0.067514528
            145      5.0476562    0.060712594      5.0476562    0.060712594      5.0476562    0.060712594
            150      4.4698242    0.058490724      4.4698242    0.058490724      4.4698242    0.058490724
            155      4.0648334    0.059311186      4.0648334    0.059311186      4.0648334    0.059311186
            160      3.6445289    0.054393005      3.6445289    0.054393005      3.6445289    0.054393005
            165      3.2936496    0.051790782      3.2936496    0.051790782      3.2936496    0.051790782
            170      2.9001736    0.048684088      2.9001736    0.048684088      2.9001736    0.048684088
            175      2.6339421    0.044640919      2.6339421    0.044640919      2.6339421    0.044640919
            180      2.3983611    0.042147085      2.3983611    0.042147085      2.3983611    0.042147085
            185      2.1819133    0.040163435      2.1819133    0.040163435      2.1819133    0.040163435
            190      2.0288762    0.045579174      2.0288762    0.045579174      2.0288762    0.045579174
            195      1.7710083    0.038499071      1.7710083    0.038499071      1.7710083    0.038499071
            200      1.6292408    0.036334565      1.6292408    0.036334565      1.6292408    0.036334565
            205       1.467388    0.033409374       1.467388    0.033409374       1.467388    0.033409374
            210      1.3617565    0.033893024      1.3617565    0.033893024      1.3617565    0.033893024
            215      1.1959234    0.034365949      1.1959234    0.034365949      1.1959234    0.034365949
            220      1.1846528     0.02990522      1.1846528     0.02990522      1.1846528     0.02990522
            225      1.0650489     0.02820699      1.0650489     0.02820699      1.0650489     0.02820699
            230     0.91985457    0.026226829     0.91985457    0.026226829     0.91985457    0.026226829
            235     0.79929216    0.024550228     0.79929216    0.024550228     0.79929216    0.024550228
            240     0.83409421    0.025064081     0.83409421    0.025064081     0.83409421    0.025064081
            245     0.74264814    0.024704787     0.74264814    0.024704787     0.74264814    0.024704787
            250     0.69374349     0.02280004     0.69374349     0.02280004     0.69374349     0.02280004
            255     0.63026493    0.023485199     0.63026493    0.023485199     0.63026493    0.023485199
            260     0.59277219    0.021399765     0.59277219    0.021399765     0.59277219    0.021399765
            265     0.53703794    0.019749523     0.53703794    0.019749523     0.53703794    0.019749523
            270     0.52629702    0.020513144     0.52629702    0.020513144     0.52629702    0.020513144
            275     0.47538476    0.020166211     0.47538476    0.020166211     0.47538476    0.020166211
            280     0.42926339    0.019286085     0.42926339    0.019286085     0.42926339    0.019286085
            285      0.4003397     0.01725089      0.4003397     0.01725089      0.4003397     0.01725089
            290     0.34774644    0.016870413     0.34774644    0.016870413     0.34774644    0.016870413
            295     0.34394502    0.016154909     0.34394502    0.016154909     0.34394502    0.016154909
            300     0.31335957    0.016372112     0.31335957    0.016372112     0.31335957    0.016372112
            305     0.29440242    0.016621201     0.29440242    0.016621201     0.29440242    0.016621201
            310     0.25998234    0.014421104     0.25998234    0.014421104     0.25998234    0.014421104
            315     0.24542707    0.014218936     0.24542707    0.014218936     0.24542707    0.014218936
            320     0.24013685    0.013414092     0.24013685    0.013414092     0.24013685    0.013414092
            325     0.23841453     0.01358296     0.23841453     0.01358296     0.23841453     0.01358296
            330     0.23696506    0.013760931     0.23696506    0.013760931     0.23696506    0.013760931
            335     0.22896187    0.013958838     0.22896187    0.013958838     0.22896187    0.013958838
            340     0.19153726    0.012393026     0.19153726    0.012393026     0.19153726    0.012393026
            345     0.17037825    0.011620013     0.17037825    0.011620013     0.17037825    0.011620013
