# y_bbZ-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5     0.26600876     0.16146125     0.26600876     0.16146125     0.26600876     0.16146125
           -4.9      2.0440905      1.2262047      2.0440905      1.2262047      2.0440905      1.2262047
           -4.8      3.2387018      0.4825757      3.2387018      0.4825757      3.2387018      0.4825757
           -4.7      8.2896937     0.81332243      8.2896937     0.81332243      8.2896937     0.81332243
           -4.6      19.423499      1.1654657      19.423499      1.1654657      19.423499      1.1654657
           -4.5      39.696072      1.6926215      39.696072      1.6926215      39.696072      1.6926215
           -4.4      76.722518      2.2868209      76.722518      2.2868209      76.722518      2.2868209
           -4.3      133.81694      2.9706291      133.81694      2.9706291      133.81694      2.9706291
           -4.2      207.92738      3.5771919      207.92738      3.5771919      207.92738      3.5771919
           -4.1      307.62913      4.2955603      307.62913      4.2955603      307.62913      4.2955603
             -4      420.71235      4.9652264      420.71235      4.9652264      420.71235      4.9652264
           -3.9      551.86977      5.5712059      551.86977      5.5712059      551.86977      5.5712059
           -3.8      688.46868      6.1761532      688.46868      6.1761532      688.46868      6.1761532
           -3.7      848.02108      6.7329765      848.02108      6.7329765      848.02108      6.7329765
           -3.6      986.94641      7.3004643      986.94641      7.3004643      986.94641      7.3004643
           -3.5      1136.1726      7.6388579      1136.1726      7.6388579      1136.1726      7.6388579
           -3.4      1284.9338       7.977562      1284.9338       7.977562      1284.9338       7.977562
           -3.3        1408.75      8.3238881        1408.75      8.3238881        1408.75      8.3238881
           -3.2      1511.9895      8.5885837      1511.9895      8.5885837      1511.9895      8.5885837
           -3.1      1629.9911      8.8760997      1629.9911      8.8760997      1629.9911      8.8760997
             -3      1717.7334      8.9667344      1717.7334      8.9667344      1717.7334      8.9667344
           -2.9      1782.1208      9.1482794      1782.1208      9.1482794      1782.1208      9.1482794
           -2.8      1835.7999      9.2346068      1835.7999      9.2346068      1835.7999      9.2346068
           -2.7      1917.1405      9.3446469      1917.1405      9.3446469      1917.1405      9.3446469
           -2.6         1957.8      9.4735701         1957.8      9.4735701         1957.8      9.4735701
           -2.5      2007.2564       9.508874      2007.2564       9.508874      2007.2564       9.508874
           -2.4      2023.4923      9.4787579      2023.4923      9.4787579      2023.4923      9.4787579
           -2.3      2074.8998      9.5298479      2074.8998      9.5298479      2074.8998      9.5298479
           -2.2      2067.3354      9.5543959      2067.3354      9.5543959      2067.3354      9.5543959
           -2.1       2097.413      9.5496938       2097.413      9.5496938       2097.413      9.5496938
             -2      2128.2227      9.5877815      2128.2227      9.5877815      2128.2227      9.5877815
           -1.9      2127.7529      9.7614873      2127.7529      9.7614873      2127.7529      9.7614873
           -1.8      2156.3929      9.5451737      2156.3929      9.5451737      2156.3929      9.5451737
           -1.7      2173.0014      9.6030945      2173.0014      9.6030945      2173.0014      9.6030945
           -1.6      2176.4407      9.5769695      2176.4407      9.5769695      2176.4407      9.5769695
           -1.5      2181.5807      9.5713804      2181.5807      9.5713804      2181.5807      9.5713804
           -1.4      2209.6715      9.5844653      2209.6715      9.5844653      2209.6715      9.5844653
           -1.3      2223.7602      9.5983054      2223.7602      9.5983054      2223.7602      9.5983054
           -1.2      2237.9187       9.658816      2237.9187       9.658816      2237.9187       9.658816
           -1.1       2232.384        9.54891       2232.384        9.54891       2232.384        9.54891
             -1      2243.8774      9.5679427      2243.8774      9.5679427      2243.8774      9.5679427
           -0.9      2241.9388      9.5766414      2241.9388      9.5766414      2241.9388      9.5766414
           -0.8      2248.5942        9.55927      2248.5942        9.55927      2248.5942        9.55927
           -0.7      2259.3641      9.5777569      2259.3641      9.5777569      2259.3641      9.5777569
           -0.6      2259.2092      9.5670363      2259.2092      9.5670363      2259.2092      9.5670363
           -0.5      2270.2593       9.574733      2270.2593       9.574733      2270.2593       9.574733
           -0.4       2281.211      9.6434167       2281.211      9.6434167       2281.211      9.6434167
           -0.3      2256.0039      9.5442865      2256.0039      9.5442865      2256.0039      9.5442865
           -0.2      2263.2111      9.5656135      2263.2111      9.5656135      2263.2111      9.5656135
           -0.1      2275.9486       9.566841      2275.9486       9.566841      2275.9486       9.566841
              0      2262.1264      9.5252683      2262.1264      9.5252683      2262.1264      9.5252683
            0.1      2265.8818      9.5819335      2265.8818      9.5819335      2265.8818      9.5819335
            0.2      2262.1678        9.55676      2262.1678        9.55676      2262.1678        9.55676
            0.3      2274.0511      9.5637996      2274.0511      9.5637996      2274.0511      9.5637996
            0.4      2272.3075      9.5531791      2272.3075      9.5531791      2272.3075      9.5531791
            0.5      2247.9724      9.5775121      2247.9724      9.5775121      2247.9724      9.5775121
            0.6      2256.1987      9.5702518      2256.1987      9.5702518      2256.1987      9.5702518
            0.7      2241.6328      9.5680301      2241.6328      9.5680301      2241.6328      9.5680301
            0.8      2237.7354      9.6140443      2237.7354      9.6140443      2237.7354      9.6140443
            0.9      2229.4448      9.6221478      2229.4448      9.6221478      2229.4448      9.6221478
              1      2235.9607      9.5983337      2235.9607      9.5983337      2235.9607      9.5983337
            1.1      2197.9684      9.6185389      2197.9684      9.6185389      2197.9684      9.6185389
            1.2      2208.6201      9.7144036      2208.6201      9.7144036      2208.6201      9.7144036
            1.3      2182.4208      9.5695484      2182.4208      9.5695484      2182.4208      9.5695484
            1.4      2200.7202      9.6375806      2200.7202      9.6375806      2200.7202      9.6375806
            1.5      2174.7765      9.6718136      2174.7765      9.6718136      2174.7765      9.6718136
            1.6      2176.2721      9.6179793      2176.2721      9.6179793      2176.2721      9.6179793
            1.7      2132.6654      9.6093217      2132.6654      9.6093217      2132.6654      9.6093217
            1.8      2138.6331      9.6174552      2138.6331      9.6174552      2138.6331      9.6174552
            1.9      2124.4876      9.5689554      2124.4876      9.5689554      2124.4876      9.5689554
              2      2105.9495      9.6288268      2105.9495      9.6288268      2105.9495      9.6288268
            2.1       2090.233      9.6553924       2090.233      9.6553924       2090.233      9.6553924
            2.2      2045.6812      9.6334374      2045.6812      9.6334374      2045.6812      9.6334374
            2.3      2038.8917      9.5336198      2038.8917      9.5336198      2038.8917      9.5336198
            2.4      2020.3909      9.5847692      2020.3909      9.5847692      2020.3909      9.5847692
            2.5      1981.1509       9.501183      1981.1509       9.501183      1981.1509       9.501183
            2.6       1909.137      9.4364404       1909.137      9.4364404       1909.137      9.4364404
            2.7      1865.8326      9.4036031      1865.8326      9.4036031      1865.8326      9.4036031
            2.8      1788.1575      9.2085749      1788.1575      9.2085749      1788.1575      9.2085749
            2.9      1687.8834      9.1615479      1687.8834      9.1615479      1687.8834      9.1615479
              3      1616.8716      8.9228977      1616.8716      8.9228977      1616.8716      8.9228977
            3.1      1530.9774      8.6994548      1530.9774      8.6994548      1530.9774      8.6994548
            3.2      1409.5178      8.4270932      1409.5178      8.4270932      1409.5178      8.4270932
            3.3       1283.579      8.1433686       1283.579      8.1433686       1283.579      8.1433686
            3.4      1133.4717      7.7697317      1133.4717      7.7697317      1133.4717      7.7697317
            3.5      992.25103       7.293884      992.25103       7.293884      992.25103       7.293884
            3.6      840.44073      6.8040535      840.44073      6.8040535      840.44073      6.8040535
            3.7      700.83664      6.2856753      700.83664      6.2856753      700.83664      6.2856753
            3.8      556.46191       5.682508      556.46191       5.682508      556.46191       5.682508
            3.9      417.91346      5.0622224      417.91346      5.0622224      417.91346      5.0622224
              4      307.87478      4.4362375      307.87478      4.4362375      307.87478      4.4362375
            4.1      209.73805       3.713651      209.73805       3.713651      209.73805       3.713651
            4.2      130.72441      2.9811006      130.72441      2.9811006      130.72441      2.9811006
            4.3      77.585798      2.2987813      77.585798      2.2987813      77.585798      2.2987813
            4.4      39.119235      1.7261079      39.119235      1.7261079      39.119235      1.7261079
            4.5      19.881357      1.2471786      19.881357      1.2471786      19.881357      1.2471786
            4.6      7.9068618     0.83940207      7.9068618     0.83940207      7.9068618     0.83940207
            4.7      2.1987221     0.48674912      2.1987221     0.48674912      2.1987221     0.48674912
            4.8     0.29519685     0.35094177     0.29519685     0.35094177     0.29519685     0.35094177
            4.9      0.1634685     0.28053304      0.1634685     0.28053304      0.1634685     0.28053304
              5      0.1634685     0.28053304      0.1634685     0.28053304      0.1634685     0.28053304
