#pt_bbZ-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      383.80095     0.60397285      383.80095     0.60397285      383.80095     0.60397285
              5      622.85388      0.7383656      622.85388      0.7383656      622.85388      0.7383656
             10      573.54463     0.68935125      573.54463     0.68935125      573.54463     0.68935125
             15      504.06862     0.63658131      504.06862     0.63658131      504.06862     0.63658131
             20      440.47443     0.58895967      440.47443     0.58895967      440.47443     0.58895967
             25      382.76321     0.55147378      382.76321     0.55147378      382.76321     0.55147378
             30      334.28641     0.51142792      334.28641     0.51142792      334.28641     0.51142792
             35      290.80478     0.47508316      290.80478     0.47508316      290.80478     0.47508316
             40      253.60039     0.44186336      253.60039     0.44186336      253.60039     0.44186336
             45      220.31249     0.41324301      220.31249     0.41324301      220.31249     0.41324301
             50      192.37973     0.38757699      192.37973     0.38757699      192.37973     0.38757699
             55      167.49342     0.35983741      167.49342     0.35983741      167.49342     0.35983741
             60      146.09792     0.33459382      146.09792     0.33459382      146.09792     0.33459382
             65      127.44653     0.31352859      127.44653     0.31352859      127.44653     0.31352859
             70      110.73958      0.2919081      110.73958      0.2919081      110.73958      0.2919081
             75      96.803064     0.27603164      96.803064     0.27603164      96.803064     0.27603164
             80      85.300768     0.25645856      85.300768     0.25645856      85.300768     0.25645856
             85      74.793703     0.24595794      74.793703     0.24595794      74.793703     0.24595794
             90      65.970555     0.22509254      65.970555     0.22509254      65.970555     0.22509254
             95      58.115092     0.21125233      58.115092     0.21125233      58.115092     0.21125233
            100      50.897073     0.19763374      50.897073     0.19763374      50.897073     0.19763374
            105      44.747411     0.18543081      44.747411     0.18543081      44.747411     0.18543081
            110      39.949275     0.17760336      39.949275     0.17760336      39.949275     0.17760336
            115      35.193106     0.16512543      35.193106     0.16512543      35.193106     0.16512543
            120      31.622251     0.15716297      31.622251     0.15716297      31.622251     0.15716297
            125      28.198295     0.14825824      28.198295     0.14825824      28.198295     0.14825824
            130      24.979555     0.14002631      24.979555     0.14002631      24.979555     0.14002631
            135       22.45256     0.13313696       22.45256     0.13313696       22.45256     0.13313696
            140      19.650117     0.12492238      19.650117     0.12492238      19.650117     0.12492238
            145      18.047556     0.11978794      18.047556     0.11978794      18.047556     0.11978794
            150      15.941525     0.11313164      15.941525     0.11313164      15.941525     0.11313164
            155      14.310596     0.10801158      14.310596     0.10801158      14.310596     0.10801158
            160      12.813221     0.10035324      12.813221     0.10035324      12.813221     0.10035324
            165      11.678422     0.09650818      11.678422     0.09650818      11.678422     0.09650818
            170      10.477702    0.091779676      10.477702    0.091779676      10.477702    0.091779676
            175      9.7286288    0.087481365      9.7286288    0.087481365      9.7286288    0.087481365
            180      8.4926525    0.081814537      8.4926525    0.081814537      8.4926525    0.081814537
            185      7.6775544    0.078265674      7.6775544    0.078265674      7.6775544    0.078265674
            190      7.0544451    0.075066965      7.0544451    0.075066965      7.0544451    0.075066965
            195      6.4655036    0.072844299      6.4655036    0.072844299      6.4655036    0.072844299
            200      5.9738171    0.069548313      5.9738171    0.069548313      5.9738171    0.069548313
            205      5.4169975    0.066008311      5.4169975    0.066008311      5.4169975    0.066008311
            210      4.9096437    0.063259008      4.9096437    0.063259008      4.9096437    0.063259008
            215      4.4124766    0.061046979      4.4124766    0.061046979      4.4124766    0.061046979
            220      4.0565908    0.057712914      4.0565908    0.057712914      4.0565908    0.057712914
            225      3.8550332    0.056551255      3.8550332    0.056551255      3.8550332    0.056551255
            230       3.440362    0.052796125       3.440362    0.052796125       3.440362    0.052796125
            235      3.1468907    0.073507402      3.1468907    0.073507402      3.1468907    0.073507402
            240      2.8669055     0.04823216      2.8669055     0.04823216      2.8669055     0.04823216
            245      2.6452758    0.045902734      2.6452758    0.045902734      2.6452758    0.045902734
            250      2.4536627    0.044942971      2.4536627    0.044942971      2.4536627    0.044942971
            255      2.3050442    0.044723627      2.3050442    0.044723627      2.3050442    0.044723627
            260      2.0813753     0.04137222      2.0813753     0.04137222      2.0813753     0.04137222
            265      1.9218495    0.039203749      1.9218495    0.039203749      1.9218495    0.039203749
            270      1.7934466    0.038410021      1.7934466    0.038410021      1.7934466    0.038410021
            275      1.6733158    0.038449208      1.6733158    0.038449208      1.6733158    0.038449208
            280      1.5715152    0.036458029      1.5715152    0.036458029      1.5715152    0.036458029
            285      1.4708737     0.03464073      1.4708737     0.03464073      1.4708737     0.03464073
            290      1.2941578    0.032746006      1.2941578    0.032746006      1.2941578    0.032746006
            295      1.2131129    0.031822465      1.2131129    0.031822465      1.2131129    0.031822465
            300      1.1692867    0.031290043      1.1692867    0.031290043      1.1692867    0.031290043
            305      1.0183401     0.02930475      1.0183401     0.02930475      1.0183401     0.02930475
            310     0.96710476    0.028692518     0.96710476    0.028692518     0.96710476    0.028692518
            315     0.91367281    0.027746224     0.91367281    0.027746224     0.91367281    0.027746224
            320     0.90015454    0.030983375     0.90015454    0.030983375     0.90015454    0.030983375
            325     0.75246866    0.025255274     0.75246866    0.025255274     0.75246866    0.025255274
            330      0.7809135    0.025419789      0.7809135    0.025419789      0.7809135    0.025419789
            335     0.72608775    0.024783712     0.72608775    0.024783712     0.72608775    0.024783712
            340     0.62787598    0.023051761     0.62787598    0.023051761     0.62787598    0.023051761
            345     0.63927423    0.022528252     0.63927423    0.022528252     0.63927423    0.022528252
            350     0.55175394    0.021474633     0.55175394    0.021474633     0.55175394    0.021474633
            355     0.53548149    0.021191362     0.53548149    0.021191362     0.53548149    0.021191362
            360     0.47739177    0.021762828     0.47739177    0.021762828     0.47739177    0.021762828
            365     0.44348313    0.027263814     0.44348313    0.027263814     0.44348313    0.027263814
            370     0.41591773    0.018717438     0.41591773    0.018717438     0.41591773    0.018717438
            375     0.44363566    0.020829757     0.44363566    0.020829757     0.44363566    0.020829757
            380     0.37204331    0.017880086     0.37204331    0.017880086     0.37204331    0.017880086
