#pt_bbZ-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      365.33906     0.59270451      365.33906     0.59270451      365.33906     0.59270451
              5      576.12016      0.7151352      576.12016      0.7151352      576.12016      0.7151352
             10      512.92704     0.65624951      512.92704     0.65624951      512.92704     0.65624951
             15      437.74537     0.59776219      437.74537     0.59776219      437.74537     0.59776219
             20      373.65809     0.54720983      373.65809     0.54720983      373.65809     0.54720983
             25      318.49823     0.50355872      318.49823     0.50355872      318.49823     0.50355872
             30      273.69743     0.46688572      273.69743     0.46688572      273.69743     0.46688572
             35      234.58977      0.4303075      234.58977      0.4303075      234.58977      0.4303075
             40      201.85247     0.39809683      201.85247     0.39809683      201.85247     0.39809683
             45      173.42379     0.36836134      173.42379     0.36836134      173.42379     0.36836134
             50       149.7293     0.34496966       149.7293     0.34496966       149.7293     0.34496966
             55      128.67763     0.31821579      128.67763     0.31821579      128.67763     0.31821579
             60      110.75163     0.29459063      110.75163     0.29459063      110.75163     0.29459063
             65      95.650488     0.27314511      95.650488     0.27314511      95.650488     0.27314511
             70      81.921738     0.25285148      81.921738     0.25285148      81.921738     0.25285148
             75      70.664868     0.23907648      70.664868     0.23907648      70.664868     0.23907648
             80      61.677021     0.22071168      61.677021     0.22071168      61.677021     0.22071168
             85      53.206803     0.21176176      53.206803     0.21176176      53.206803     0.21176176
             90      46.568274     0.19133013      46.568274     0.19133013      46.568274     0.19133013
             95      40.395785     0.17814282      40.395785     0.17814282      40.395785     0.17814282
            100      34.881678     0.16522767      34.881678     0.16522767      34.881678     0.16522767
            105      30.201675     0.15452588      30.201675     0.15452588      30.201675     0.15452588
            110      26.803145     0.14680553      26.803145     0.14680553      26.803145     0.14680553
            115       23.40935     0.13612147       23.40935     0.13612147       23.40935     0.13612147
            120      20.560253     0.12885199      20.560253     0.12885199      20.560253     0.12885199
            125      18.168422     0.12126548      18.168422     0.12126548      18.168422     0.12126548
            130      15.776866     0.11277438      15.776866     0.11277438      15.776866     0.11277438
            135      13.988812      0.1073634      13.988812      0.1073634      13.988812      0.1073634
            140      12.101966    0.099125369      12.101966    0.099125369      12.101966    0.099125369
            145      10.987298     0.09430351      10.987298     0.09430351      10.987298     0.09430351
            150      9.6210348    0.090004775      9.6210348    0.090004775      9.6210348    0.090004775
            155      8.4262193    0.082709265      8.4262193    0.082709265      8.4262193    0.082709265
            160       7.348223    0.076991332       7.348223    0.076991332       7.348223    0.076991332
            165      6.6664466    0.073688463      6.6664466    0.073688463      6.6664466    0.073688463
            170      5.8165731    0.069270125      5.8165731    0.069270125      5.8165731    0.069270125
            175      5.4562912    0.066408366      5.4562912    0.066408366      5.4562912    0.066408366
            180      4.6295385    0.061080008      4.6295385    0.061080008      4.6295385    0.061080008
            185      4.1104352     0.05849222      4.1104352     0.05849222      4.1104352     0.05849222
            190      3.7531739    0.055688319      3.7531739    0.055688319      3.7531739    0.055688319
            195       3.390276    0.052421241       3.390276    0.052421241       3.390276    0.052421241
            200      3.1062124    0.050671786      3.1062124    0.050671786      3.1062124    0.050671786
            205      2.7267164      0.0476413      2.7267164      0.0476413      2.7267164      0.0476413
            210      2.4261273    0.044905925      2.4261273    0.044905925      2.4261273    0.044905925
            215      2.1764627    0.043019077      2.1764627    0.043019077      2.1764627    0.043019077
            220      2.0131709    0.041600675      2.0131709    0.041600675      2.0131709    0.041600675
            225      1.8151402    0.039549753      1.8151402    0.039549753      1.8151402    0.039549753
            230      1.6004979    0.036470954      1.6004979    0.036470954      1.6004979    0.036470954
            235      1.4494662     0.06322057      1.4494662     0.06322057      1.4494662     0.06322057
            240      1.3313337    0.033385118      1.3313337    0.033385118      1.3313337    0.033385118
            245      1.1612515    0.030752778      1.1612515    0.030752778      1.1612515    0.030752778
            250      1.0706037    0.030064318      1.0706037    0.030064318      1.0706037    0.030064318
            255      1.0000711    0.028947739      1.0000711    0.028947739      1.0000711    0.028947739
            260     0.92695147    0.027951608     0.92695147    0.027951608     0.92695147    0.027951608
            265     0.78555911     0.02540529     0.78555911     0.02540529     0.78555911     0.02540529
            270     0.74814773    0.025520634     0.74814773    0.025520634     0.74814773    0.025520634
            275       0.705951    0.026404255       0.705951    0.026404255       0.705951    0.026404255
            280     0.65101336    0.024149691     0.65101336    0.024149691     0.65101336    0.024149691
            285     0.59052468    0.022220063     0.59052468    0.022220063     0.59052468    0.022220063
            290     0.52245226    0.021233017     0.52245226    0.021233017     0.52245226    0.021233017
            295     0.46103271    0.020194774     0.46103271    0.020194774     0.46103271    0.020194774
            300     0.42934935    0.018837925     0.42934935    0.018837925     0.42934935    0.018837925
            305     0.39071937     0.01865594     0.39071937     0.01865594     0.39071937     0.01865594
            310     0.36385204    0.018145717     0.36385204    0.018145717     0.36385204    0.018145717
            315     0.32959069    0.016760862     0.32959069    0.016760862     0.32959069    0.016760862
            320     0.33108268    0.016628174     0.33108268    0.016628174     0.33108268    0.016628174
            325     0.27161112    0.015354284     0.27161112    0.015354284     0.27161112    0.015354284
            330     0.26347197    0.015193169     0.26347197    0.015193169     0.26347197    0.015193169
            335     0.26589311     0.01475391     0.26589311     0.01475391     0.26589311     0.01475391
            340     0.19895805    0.013471082     0.19895805    0.013471082     0.19895805    0.013471082
            345     0.21072752    0.013411626     0.21072752    0.013411626     0.21072752    0.013411626
            350     0.17420102    0.012095099     0.17420102    0.012095099     0.17420102    0.012095099
            355     0.16900754    0.012078705     0.16900754    0.012078705     0.16900754    0.012078705
            360     0.14723451    0.011808769     0.14723451    0.011808769     0.14723451    0.011808769
            365      0.1223384    0.010294178      0.1223384    0.010294178      0.1223384    0.010294178
            370     0.13319075    0.010585798     0.13319075    0.010585798     0.13319075    0.010585798
            375     0.13964836    0.010716731     0.13964836    0.010716731     0.13964836    0.010716731
            380      0.1328973    0.010726682      0.1328973    0.010726682      0.1328973    0.010726682
            385      0.1133372    0.009888199      0.1133372    0.009888199      0.1133372    0.009888199
            390     0.10412888   0.0093497971     0.10412888   0.0093497971     0.10412888   0.0093497971
            395    0.082973759   0.0087724366    0.082973759   0.0087724366    0.082973759   0.0087724366
            400    0.083465492   0.0090754122    0.083465492   0.0090754122    0.083465492   0.0090754122
            405    0.079672696   0.0084966466    0.079672696   0.0084966466    0.079672696   0.0084966466
            410    0.073595984   0.0086293357    0.073595984   0.0086293357    0.073595984   0.0086293357
            415    0.072665688   0.0077118516    0.072665688   0.0077118516    0.072665688   0.0077118516
            420    0.062290078   0.0075988757    0.062290078   0.0075988757    0.062290078   0.0075988757
            425    0.056121732   0.0074501222    0.056121732   0.0074501222    0.056121732   0.0074501222
            430    0.062138739    0.007243197    0.062138739    0.007243197    0.062138739    0.007243197
            435    0.058165944   0.0071301697    0.058165944   0.0071301697    0.058165944   0.0071301697
            440    0.051822696   0.0066502213    0.051822696   0.0066502213    0.051822696   0.0066502213
            445    0.043084586   0.0063796911    0.043084586   0.0063796911    0.043084586   0.0063796911
            450    0.032718051   0.0057563351    0.032718051   0.0057563351    0.032718051   0.0057563351
            455    0.040362598   0.0061463707    0.040362598   0.0061463707    0.040362598   0.0061463707
            460    0.034995807   0.0057006001    0.034995807   0.0057006001    0.034995807   0.0057006001
            465    0.035681811   0.0056396986    0.035681811   0.0056396986    0.035681811   0.0056396986
            470    0.027308267   0.0056740723    0.027308267   0.0056740723    0.027308267   0.0056740723
            475     0.02119187   0.0051589095     0.02119187   0.0051589095     0.02119187   0.0051589095
            480    0.028698937   0.0049056316    0.028698937   0.0049056316    0.028698937   0.0049056316
            485    0.025833858   0.0045629808    0.025833858   0.0045629808    0.025833858   0.0045629808
            490    0.027545708   0.0048393859    0.027545708   0.0048393859    0.027545708   0.0048393859
            495    0.021375512   0.0041829075    0.021375512   0.0041829075    0.021375512   0.0041829075
            500    0.022138208   0.0047712442    0.022138208   0.0047712442    0.022138208   0.0047712442
            505    0.025329055   0.0044889448    0.025329055   0.0044889448    0.025329055   0.0044889448
            510    0.021228189   0.0041561683    0.021228189   0.0041561683    0.021228189   0.0041561683
            515    0.026829114   0.0045476409    0.026829114   0.0045476409    0.026829114   0.0045476409
            520     0.01906872   0.0043861566     0.01906872   0.0043861566     0.01906872   0.0043861566
            525    0.024118937    0.005080916    0.024118937    0.005080916    0.024118937    0.005080916
            530    0.015264271   0.0037409725    0.015264271   0.0037409725    0.015264271   0.0037409725
            535    0.013016299   0.0033372991    0.013016299   0.0033372991    0.013016299   0.0033372991
            540    0.011160059   0.0030838016    0.011160059   0.0030838016    0.011160059   0.0030838016
            545     0.01531376   0.0037508954     0.01531376   0.0037508954     0.01531376   0.0037508954
            550   0.0090572243   0.0026174731   0.0090572243   0.0026174731   0.0090572243   0.0026174731
            555     0.02334187    0.014447143     0.02334187    0.014447143     0.02334187    0.014447143
            560     0.02121874   0.0040148092     0.02121874   0.0040148092     0.02121874   0.0040148092
            565   0.0060034449   0.0023847515   0.0060034449   0.0023847515   0.0060034449   0.0023847515
            570   0.0099935432     0.00277181   0.0099935432     0.00277181   0.0099935432     0.00277181
            575    0.011382224   0.0033152635    0.011382224   0.0033152635    0.011382224   0.0033152635
            580   0.0045017519   0.0025843351   0.0045017519   0.0025843351   0.0045017519   0.0025843351
            585   0.0091909645   0.0026530718   0.0091909645   0.0026530718   0.0091909645   0.0026530718
            590     0.01281311   0.0031137523     0.01281311   0.0031137523     0.01281311   0.0031137523
            595   0.0021240551    0.001963086   0.0021240551    0.001963086   0.0021240551    0.001963086
            600   0.0099519487   0.0029648346   0.0099519487   0.0029648346   0.0099519487   0.0029648346
            605   0.0061250983    0.002165441   0.0061250983    0.002165441   0.0061250983    0.002165441
            610   0.0024272638   0.0020793852   0.0024272638   0.0020793852   0.0024272638   0.0020793852
            615   0.0030207284   0.0021509094   0.0030207284   0.0021509094   0.0030207284   0.0021509094
            620   0.0053609251   0.0020261382   0.0053609251   0.0020261382   0.0053609251   0.0020261382
            625   0.0046099803    0.001881978   0.0046099803    0.001881978   0.0046099803    0.001881978
            630   0.0068825787   0.0022940926   0.0068825787   0.0022940926   0.0068825787   0.0022940926
            635   0.0061255117      0.0024212   0.0061255117      0.0024212   0.0061255117      0.0024212
            640   0.0029134449   0.0018196122   0.0029134449   0.0018196122   0.0029134449   0.0018196122
            645   0.0022945669    0.001710948   0.0022945669    0.001710948   0.0022945669    0.001710948
            650   0.0037473622   0.0016769491   0.0037473622   0.0016769491   0.0037473622   0.0016769491
            655   0.0030627559   0.0015313014   0.0030627559   0.0015313014   0.0030627559   0.0015313014
            660   0.0091637597   0.0028583453   0.0091637597   0.0028583453   0.0091637597   0.0028583453
            665   0.0015313779   0.0015313014   0.0015313779   0.0015313014   0.0015313779   0.0015313014
            670   0.0045849409   0.0018717195   0.0045849409   0.0018717195   0.0045849409   0.0018717195
            675   0.0022970866   0.0017120558   0.0022970866   0.0017120558   0.0022970866   0.0017120558
            680              0   0.0010827936              0   0.0010827936              0   0.0010827936
            685   0.0030616338   0.0015307407   0.0030616338   0.0015307407   0.0030616338   0.0015307407
            690  0.00050631891  0.00050629359  0.00050631891  0.00050629359  0.00050631891  0.00050629359
            695   0.0030627755   0.0015313112   0.0030627755   0.0015313112   0.0030627755   0.0015313112
            700    0.003824311   0.0017102023    0.003824311   0.0017102023    0.003824311   0.0017102023
            705   0.0015313779   0.0010827936   0.0015313779   0.0010827936   0.0015313779   0.0010827936
            710   0.0006832677  0.00068323353   0.0006832677  0.00068323353   0.0006832677  0.00068323353
            715   0.0045941338   0.0018754535   0.0045941338   0.0018754535   0.0045941338   0.0018754535
            720  0.00076568897   0.0013261459  0.00076568897   0.0013261459  0.00076568897   0.0013261459
            725   0.0022970669   0.0013261459   0.0022970669   0.0013261459   0.0022970669   0.0013261459
            730  0.00076568897  0.00076565068  0.00076568897  0.00076565068  0.00076568897  0.00076565068
            735   0.0022970866   0.0013261572   0.0022970866   0.0013261572   0.0022970866   0.0013261572
            740   0.0014244291    0.001010008   0.0014244291    0.001010008   0.0014244291    0.001010008
            745   0.0022720275   0.0013118494   0.0022720275   0.0013118494   0.0022720275   0.0013118494
            750   0.0022970669   0.0013261459   0.0022970669   0.0013261459   0.0022970669   0.0013261459
            755  0.00076568897  0.00076565068  0.00076568897  0.00076565068  0.00076568897  0.00076565068
            760   0.0015313779   0.0010827936   0.0015313779   0.0010827936   0.0015313779   0.0010827936
            765   0.0038283858   0.0017120206   0.0038283858   0.0017120206   0.0038283858   0.0017120206
            770   0.0022970669   0.0013261459   0.0022970669   0.0013261459   0.0022970669   0.0013261459
            775              0              0              0              0              0              0
            780              0              0              0              0              0              0
            785   0.0015313779   0.0010827936   0.0015313779   0.0010827936   0.0015313779   0.0010827936
            790  -0.0015314173   0.0010828214  -0.0015314173   0.0010828214  -0.0015314173   0.0010828214
            795   0.0015192717   0.0010742677   0.0015192717   0.0010742677   0.0015192717   0.0010742677
            800              0              0              0              0              0              0
            805   0.0014649016    0.001036856   0.0014649016    0.001036856   0.0014649016    0.001036856
            810   0.0015313779   0.0010827936   0.0015313779   0.0010827936   0.0015313779   0.0010827936
            815              0              0              0              0              0              0
            820 -0.00076568897  0.00076565068 -0.00076568897  0.00076565068 -0.00076568897  0.00076565068
            825  0.00076568897  0.00076565068  0.00076568897  0.00076565068  0.00076568897  0.00076565068
            830  0.00076568897  0.00076565068  0.00076568897  0.00076565068  0.00076568897  0.00076565068
            835   0.0030627952    0.001531321   0.0030627952    0.001531321   0.0030627952    0.001531321
            840              0              0              0              0              0              0
            845  0.00076568897  0.00076565068  0.00076568897  0.00076565068  0.00076568897  0.00076565068
            850              0              0              0              0              0              0
            855   0.0022970866   0.0013261572   0.0022970866   0.0013261572   0.0022970866   0.0013261572
            860              0              0              0              0              0              0
            865   0.0015313976   0.0010828075   0.0015313976   0.0010828075   0.0015313976   0.0010828075
            870 -0.00076228344  0.00076224533 -0.00076228344  0.00076224533 -0.00076228344  0.00076224533
            875   0.0015313976   0.0010828075   0.0015313976   0.0010828075   0.0015313976   0.0010828075
            880  0.00076570864  0.00076567035  0.00076570864  0.00076567035  0.00076570864  0.00076567035
