#    y_j1-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5    0.030693897    0.030692362    0.030693897    0.030692362    0.030693897    0.030692362
           -4.9     0.03528937    0.035287605     0.03528937    0.035287605     0.03528937    0.035287605
           -4.8     0.11427657    0.066171537     0.11427657    0.066171537     0.11427657    0.066171537
           -4.7     0.12292618    0.061936665     0.12292618    0.061936665     0.12292618    0.061936665
           -4.6     0.41296063     0.12645215     0.41296063     0.12645215     0.41296063     0.12645215
           -4.5       7.736376     0.55395301       7.736376     0.55395301       7.736376     0.55395301
           -4.4      13.399739     0.75434479      13.399739     0.75434479      13.399739     0.75434479
           -4.3      19.967372     0.94569256      19.967372     0.94569256      19.967372     0.94569256
           -4.2      30.682533      1.1418548      30.682533      1.1418548      30.682533      1.1418548
           -4.1      42.996475      1.3408034      42.996475      1.3408034      42.996475      1.3408034
             -4      56.627992      1.5512488      56.627992      1.5512488      56.627992      1.5512488
           -3.9      75.230391      1.7990725      75.230391      1.7990725      75.230391      1.7990725
           -3.8      105.35198      2.0997286      105.35198      2.0997286      105.35198      2.0997286
           -3.7      130.20784      2.3474716      130.20784      2.3474716      130.20784      2.3474716
           -3.6      163.98091      2.6009159      163.98091      2.6009159      163.98091      2.6009159
           -3.5      193.04865      2.8492319      193.04865      2.8492319      193.04865      2.8492319
           -3.4      236.31469      3.1698054      236.31469      3.1698054      236.31469      3.1698054
           -3.3      282.02886      3.4372727      282.02886      3.4372727      282.02886      3.4372727
           -3.2      337.81425      3.7157372      337.81425      3.7157372      337.81425      3.7157372
           -3.1      385.23351       4.013206      385.23351       4.013206      385.23351       4.013206
             -3       433.4972      4.2206759       433.4972      4.2206759       433.4972      4.2206759
           -2.9      491.54389      4.4801911      491.54389      4.4801911      491.54389      4.4801911
           -2.8       551.9598      5.0866109       551.9598      5.0866109       551.9598      5.0866109
           -2.7      609.54373      4.9622941      609.54373      4.9622941      609.54373      4.9622941
           -2.6      663.67234      5.1613245      663.67234      5.1613245      663.67234      5.1613245
           -2.5      720.01297      5.3659411      720.01297      5.3659411      720.01297      5.3659411
           -2.4      773.85775      5.5931378      773.85775      5.5931378      773.85775      5.5931378
           -2.3      842.14885       5.774264      842.14885       5.774264      842.14885       5.774264
           -2.2      878.01303      5.9093268      878.01303      5.9093268      878.01303      5.9093268
           -2.1       936.4093      6.0812523       936.4093      6.0812523       936.4093      6.0812523
             -2      989.13846      6.2857332      989.13846      6.2857332      989.13846      6.2857332
           -1.9      1016.6545      6.3689183      1016.6545      6.3689183      1016.6545      6.3689183
           -1.8      1084.2138      6.5320239      1084.2138      6.5320239      1084.2138      6.5320239
           -1.7      1123.4114      6.7807773      1123.4114      6.7807773      1123.4114      6.7807773
           -1.6      1152.5552      6.7731496      1152.5552      6.7731496      1152.5552      6.7731496
           -1.5      1188.0829      6.8588624      1188.0829      6.8588624      1188.0829      6.8588624
           -1.4      1211.8769      6.8768269      1211.8769      6.8768269      1211.8769      6.8768269
           -1.3      1248.4684      6.9903294      1248.4684      6.9903294      1248.4684      6.9903294
           -1.2      1288.9478      7.0611779      1288.9478      7.0611779      1288.9478      7.0611779
           -1.1      1312.1442      7.1132221      1312.1442      7.1132221      1312.1442      7.1132221
             -1      1336.6648      7.2693856      1336.6648      7.2693856      1336.6648      7.2693856
           -0.9      1347.9769      7.2562321      1347.9769      7.2562321      1347.9769      7.2562321
           -0.8      1364.1367      7.5034654      1364.1367      7.5034654      1364.1367      7.5034654
           -0.7      1397.4771       7.390024      1397.4771       7.390024      1397.4771       7.390024
           -0.6      1400.2314      7.3742347      1400.2314      7.3742347      1400.2314      7.3742347
           -0.5      1409.5779      7.3603841      1409.5779      7.3603841      1409.5779      7.3603841
           -0.4      1431.0512      7.4257634      1431.0512      7.4257634      1431.0512      7.4257634
           -0.3      1432.9253      8.0320059      1432.9253      8.0320059      1432.9253      8.0320059
           -0.2      1435.4578        7.51757      1435.4578        7.51757      1435.4578        7.51757
           -0.1      1438.9434      7.4547542      1438.9434      7.4547542      1438.9434      7.4547542
              0      1416.7993      7.4089796      1416.7993      7.4089796      1416.7993      7.4089796
            0.1      1426.8644      7.4561342      1426.8644      7.4561342      1426.8644      7.4561342
            0.2      1430.6744      7.4650116      1430.6744      7.4650116      1430.6744      7.4650116
            0.3      1426.5899      7.4148993      1426.5899      7.4148993      1426.5899      7.4148993
            0.4      1399.0244      7.3610287      1399.0244      7.3610287      1399.0244      7.3610287
            0.5        1407.94      7.3800004        1407.94      7.3800004        1407.94      7.3800004
            0.6      1396.9937      7.6971506      1396.9937      7.6971506      1396.9937      7.6971506
            0.7        1373.71      7.2813389        1373.71      7.2813389        1373.71      7.2813389
            0.8      1352.6082       7.255455      1352.6082       7.255455      1352.6082       7.255455
            0.9      1328.0877      7.2486311      1328.0877      7.2486311      1328.0877      7.2486311
              1      1311.6373      7.1248293      1311.6373      7.1248293      1311.6373      7.1248293
            1.1      1267.9056      7.0411689      1267.9056      7.0411689      1267.9056      7.0411689
            1.2      1238.9126      6.9611311      1238.9126      6.9611311      1238.9126      6.9611311
            1.3      1228.5832       6.929486      1228.5832       6.929486      1228.5832       6.929486
            1.4        1186.77      6.7931024        1186.77      6.7931024        1186.77      6.7931024
            1.5      1152.0141      7.2722363      1152.0141      7.2722363      1152.0141      7.2722363
            1.6      1115.5444          6.622      1115.5444          6.622      1115.5444          6.622
            1.7      1082.2496      6.5190057      1082.2496      6.5190057      1082.2496      6.5190057
            1.8      1031.6109      6.4003818      1031.6109      6.4003818      1031.6109      6.4003818
            1.9      977.90364      6.2351677      977.90364      6.2351677      977.90364      6.2351677
              2        926.954      6.2358833        926.954      6.2358833        926.954      6.2358833
            2.1      877.56971      5.8714045      877.56971      5.8714045      877.56971      5.8714045
            2.2      825.75863      5.7074538      825.75863      5.7074538      825.75863      5.7074538
            2.3      780.58781      5.5797959      780.58781      5.5797959      780.58781      5.5797959
            2.4       719.6155      5.3524179       719.6155      5.3524179       719.6155      5.3524179
            2.5      657.67713      5.1147509      657.67713      5.1147509      657.67713      5.1147509
            2.6        607.526      4.9306351        607.526      4.9306351        607.526      4.9306351
            2.7      545.95187      4.6835049      545.95187      4.6835049      545.95187      4.6835049
            2.8      495.59407      4.4625841      495.59407      4.4625841      495.59407      4.4625841
            2.9      439.16868      4.2193605      439.16868      4.2193605      439.16868      4.2193605
              3       377.2778      3.8942288       377.2778      3.8942288       377.2778      3.8942288
            3.1       333.6408       3.712355       333.6408       3.712355       333.6408       3.712355
            3.2      285.30156      3.4082993      285.30156      3.4082993      285.30156      3.4082993
            3.3      238.47257       3.224663      238.47257       3.224663      238.47257       3.224663
            3.4      199.00981       2.846343      199.00981       2.846343      199.00981       2.846343
            3.5      160.45684      2.5795915      160.45684      2.5795915      160.45684      2.5795915
            3.6      131.16827      2.3363332      131.16827      2.3363332      131.16827      2.3363332
            3.7      101.55966       2.057525      101.55966       2.057525      101.55966       2.057525
            3.8      76.810319      1.7894992      76.810319      1.7894992      76.810319      1.7894992
            3.9      57.018454      1.5380131      57.018454      1.5380131      57.018454      1.5380131
              4      41.547493      1.3152238      41.547493      1.3152238      41.547493      1.3152238
            4.1      28.231701      1.1078275      28.231701      1.1078275      28.231701      1.1078275
            4.2      19.301004       1.226971      19.301004       1.226971      19.301004       1.226971
            4.3      13.657835     0.76841006      13.657835     0.76841006      13.657835     0.76841006
            4.4      7.8953898     0.57418822      7.8953898     0.57418822      7.8953898     0.57418822
            4.5     0.65691241     0.15708412     0.65691241     0.15708412     0.65691241     0.15708412
            4.6     0.26090551    0.099910973     0.26090551    0.099910973     0.26090551    0.099910973
