#pt_bb-mbbZ1000        central        num_err    min (scale)        num_err    max (scale)        num_err
            285     0.63324069    0.021951481     0.63324069    0.021951481     0.63324069    0.021951481
            290     0.61221002    0.025959861     0.61221002    0.025959861     0.61221002    0.025959861
            295     0.57052682    0.022544699     0.57052682    0.022544699     0.57052682    0.022544699
            300     0.49007992    0.019480555     0.49007992    0.019480555     0.49007992    0.019480555
            305     0.48622823    0.019229249     0.48622823    0.019229249     0.48622823    0.019229249
            310     0.42811652    0.018313644     0.42811652    0.018313644     0.42811652    0.018313644
            315     0.42220073     0.01834456     0.42220073     0.01834456     0.42220073     0.01834456
            320     0.37772797    0.019224892     0.37772797    0.019224892     0.37772797    0.019224892
            325     0.35315402    0.016260568     0.35315402    0.016260568     0.35315402    0.016260568
            330     0.33275689    0.015973884     0.33275689    0.015973884     0.33275689    0.015973884
            335     0.31794756    0.015443029     0.31794756    0.015443029     0.31794756    0.015443029
            340     0.27071496    0.015070398     0.27071496    0.015070398     0.27071496    0.015070398
            345     0.27265852    0.014811068     0.27265852    0.014811068     0.27265852    0.014811068
            350     0.26205585    0.014752888     0.26205585    0.014752888     0.26205585    0.014752888
            355     0.25578677    0.014037549     0.25578677    0.014037549     0.25578677    0.014037549
            360     0.22170089    0.013725891     0.22170089    0.013725891     0.22170089    0.013725891
            365     0.18876685    0.012434117     0.18876685    0.012434117     0.18876685    0.012434117
            370      0.2049685    0.012549492      0.2049685    0.012549492      0.2049685    0.012549492
            375     0.16834539    0.011635664     0.16834539    0.011635664     0.16834539    0.011635664
            380     0.18554333    0.012631572     0.18554333    0.012631572     0.18554333    0.012631572
            385     0.17948274    0.013809521     0.17948274    0.013809521     0.17948274    0.013809521
            390     0.15093456    0.011579865     0.15093456    0.011579865     0.15093456    0.011579865
            395     0.13379618    0.010652896     0.13379618    0.010652896     0.13379618    0.010652896
            400     0.14646856    0.011514186     0.14646856    0.011514186     0.14646856    0.011514186
            405     0.13583661    0.010588344     0.13583661    0.010588344     0.13583661    0.010588344
            410     0.12243433    0.010127172     0.12243433    0.010127172     0.12243433    0.010127172
            415     0.12926675   0.0099381284     0.12926675   0.0099381284     0.12926675   0.0099381284
            420     0.12657502   0.0096382778     0.12657502   0.0096382778     0.12657502   0.0096382778
            425     0.10898346   0.0097807579     0.10898346   0.0097807579     0.10898346   0.0097807579
            430    0.090298307    0.008487276    0.090298307    0.008487276    0.090298307    0.008487276
            435    0.085665768   0.0088739082    0.085665768   0.0088739082    0.085665768   0.0088739082
            440    0.080105276   0.0094392745    0.080105276   0.0094392745    0.080105276   0.0094392745
            445    0.091612697   0.0083797958    0.091612697   0.0083797958    0.091612697   0.0083797958
            450    0.075445925    0.008073636    0.075445925    0.008073636    0.075445925    0.008073636
            455    0.074278012   0.0078366987    0.074278012   0.0078366987    0.074278012   0.0078366987
            460    0.063120493   0.0080789585    0.063120493   0.0080789585    0.063120493   0.0080789585
            465    0.067580768   0.0076779713    0.067580768   0.0076779713    0.067580768   0.0076779713
            470    0.055959764   0.0084188407    0.055959764   0.0084188407    0.055959764   0.0084188407
            475    0.066499645   0.0078024161    0.066499645   0.0078024161    0.066499645   0.0078024161
            480    0.051389783   0.0069162111    0.051389783   0.0069162111    0.051389783   0.0069162111
            485    0.048802854   0.0064717087    0.048802854   0.0064717087    0.048802854   0.0064717087
            490    0.047243268   0.0066653865    0.047243268   0.0066653865    0.047243268   0.0066653865
            495    0.034298976   0.0054534964    0.034298976   0.0054534964    0.034298976   0.0054534964
            500     0.03666811   0.0061477309     0.03666811   0.0061477309     0.03666811   0.0061477309
            505    0.048706339   0.0061863519    0.048706339   0.0061863519    0.048706339   0.0061863519
            510    0.025900984   0.0048209817    0.025900984   0.0048209817    0.025900984   0.0048209817
            515    0.041198957   0.0065639031    0.041198957   0.0065639031    0.041198957   0.0065639031
            520    0.037411122   0.0060061739    0.037411122   0.0060061739    0.037411122   0.0060061739
            525    0.030163445   0.0051651655    0.030163445   0.0051651655    0.030163445   0.0051651655
            530    0.031967795   0.0050614686    0.031967795   0.0050614686    0.031967795   0.0050614686
            535    0.058501792    0.021526481    0.058501792    0.021526481    0.058501792    0.021526481
            540    0.016286575   0.0042644394    0.016286575   0.0042644394    0.016286575   0.0042644394
            545    0.033808839     0.00516569    0.033808839     0.00516569    0.033808839     0.00516569
            550    0.025528504   0.0048733623    0.025528504   0.0048733623    0.025528504   0.0048733623
            555    0.024735472   0.0050371582    0.024735472   0.0050371582    0.024735472   0.0050371582
            560    0.028274035   0.0050940723    0.028274035   0.0050940723    0.028274035   0.0050940723
            565    0.031930768   0.0050766815    0.031930768   0.0050766815    0.031930768   0.0050766815
            570     0.02230941   0.0041813101     0.02230941   0.0041813101     0.02230941   0.0041813101
            575    0.018921988   0.0038963612    0.018921988   0.0038963612    0.018921988   0.0038963612
            580    0.015097697   0.0047459668    0.015097697   0.0047459668    0.015097697   0.0047459668
            585    0.017476398   0.0037138707    0.017476398   0.0037138707    0.017476398   0.0037138707
            590    0.014926162   0.0038416138    0.014926162   0.0038416138    0.014926162   0.0038416138
            595     0.01773746   0.0042716527     0.01773746   0.0042716527     0.01773746   0.0042716527
            600    0.011573189   0.0031377887    0.011573189   0.0031377887    0.011573189   0.0031377887
            605    0.014240551   0.0036162054    0.014240551   0.0036162054    0.014240551   0.0036162054
            610    0.013859626   0.0032370566    0.013859626   0.0032370566    0.013859626   0.0032370566
            615    0.015931909   0.0038563754    0.015931909   0.0038563754    0.015931909   0.0038563754
            620   0.0097118306    0.002919905   0.0097118306    0.002919905   0.0097118306    0.002919905
            625   0.0080826377   0.0031675087   0.0080826377   0.0031675087   0.0080826377   0.0031675087
            630    0.015920118   0.0050825505    0.015920118   0.0050825505    0.015920118   0.0050825505
            635   0.0061813387   0.0020705416   0.0061813387   0.0020705416   0.0061813387   0.0020705416
            640    0.012412441   0.0032333937    0.012412441   0.0032333937    0.012412441   0.0032333937
            645   0.0075179527   0.0031209898   0.0075179527   0.0031209898   0.0075179527   0.0031209898
            650    0.011837343   0.0038631679    0.011837343   0.0038631679    0.011837343   0.0038631679
            655    0.007339193    0.003043206    0.007339193    0.003043206    0.007339193    0.003043206
            660  0.00014007883   0.0020415693  0.00014007883   0.0020415693  0.00014007883   0.0020415693
            665    0.010759311   0.0027943332    0.010759311   0.0027943332    0.010759311   0.0027943332
            670   0.0046398228    0.002326756   0.0046398228    0.002326756   0.0046398228    0.002326756
            675   0.0057202166   0.0022067214   0.0057202166   0.0022067214   0.0057202166   0.0022067214
            680   0.0097504921   0.0026272342   0.0097504921   0.0026272342   0.0097504921   0.0026272342
            685   0.0075623425   0.0022886825   0.0075623425   0.0022886825   0.0075623425   0.0022886825
            690   0.0049431496   0.0018822536   0.0049431496   0.0018822536   0.0049431496   0.0018822536
            695   0.0041012401    0.001685513   0.0041012401    0.001685513   0.0041012401    0.001685513
            700   0.0071958857   0.0025313795   0.0071958857   0.0025313795   0.0071958857   0.0025313795
            705   0.0042597835   0.0025312982   0.0042597835   0.0025312982   0.0042597835   0.0025312982
            710    0.008400374   0.0026651048    0.008400374   0.0026651048    0.008400374   0.0026651048
            715   0.0054505512    0.002197268   0.0054505512    0.002197268   0.0054505512    0.002197268
            720   0.0058004528   0.0020585881   0.0058004528   0.0020585881   0.0058004528   0.0020585881
            725   0.0060254726    0.002292446   0.0060254726    0.002292446   0.0060254726    0.002292446
            730   0.0050248425   0.0019026345   0.0050248425   0.0019026345   0.0050248425   0.0019026345
            735   0.0034631299   0.0015594983   0.0034631299   0.0015594983   0.0034631299   0.0015594983
            740   0.0050944685   0.0019306281   0.0050944685   0.0019306281   0.0050944685   0.0019306281
            745   0.0026199015   0.0017018459   0.0026199015   0.0017018459   0.0026199015   0.0017018459
            750   0.0017104527   0.0014678644   0.0017104527   0.0014678644   0.0017104527   0.0014678644
            755   0.0015199606   0.0010747511   0.0015199606   0.0010747511   0.0015199606   0.0010747511
            760   0.0029571653   0.0014807116   0.0029571653   0.0014807116   0.0029571653   0.0014807116
            765   0.0045269685   0.0018489037   0.0045269685   0.0018489037   0.0045269685   0.0018489037
            770   0.0028624803   0.0014354882   0.0028624803   0.0014354882   0.0028624803   0.0014354882
            775   0.0036495472    0.001633603   0.0036495472    0.001633603   0.0036495472    0.001633603
            780   0.0062982482   0.0037115771   0.0062982482   0.0037115771   0.0062982482   0.0037115771
            785   0.0042622441   0.0020526295   0.0042622441   0.0020526295   0.0042622441   0.0020526295
            790   0.0027040945   0.0017307153   0.0027040945   0.0017307153   0.0027040945   0.0017307153
            795   0.0015285433   0.0010807911   0.0015285433   0.0010807911   0.0015285433   0.0010807911
            800    0.002115689   0.0012303768    0.002115689   0.0012303768    0.002115689   0.0012303768
            805   0.0036491536   0.0019602416   0.0036491536   0.0019602416   0.0036491536   0.0019602416
            810   0.0036374016   0.0019579041   0.0036374016   0.0019579041   0.0036374016   0.0019579041
            815   0.0060989174   0.0021562222   0.0060989174   0.0021562222   0.0060989174   0.0021562222
            820   0.0029501181   0.0014781757   0.0029501181   0.0014781757   0.0029501181   0.0014781757
            825   0.0033419291   0.0016882902   0.0033419291   0.0016882902   0.0033419291   0.0016882902
            830   0.0018190748   0.0010654373   0.0018190748   0.0010654373   0.0018190748   0.0010654373
            835   0.0042855905   0.0017569814   0.0042855905   0.0017569814   0.0042855905   0.0017569814
            840 -0.00076568897  0.00076565068 -0.00076568897  0.00076565068 -0.00076568897  0.00076565068
            845 -0.00075509838   0.0013149403 -0.00075509838   0.0013149403 -0.00075509838   0.0013149403
            850   0.0013226575   0.0014383483   0.0013226575   0.0014383483   0.0013226575   0.0014383483
            855  0.00060102361  0.00060099356  0.00060102361  0.00060099356  0.00060102361  0.00060099356
            860  0.00067625985   0.0012780296  0.00067625985   0.0012780296  0.00067625985   0.0012780296
            865   0.0028739173   0.0014444127   0.0028739173   0.0014444127   0.0028739173   0.0014444127
            870  0.00075978346  0.00075974547  0.00075978346  0.00075974547  0.00075978346  0.00075974547
            875    0.001977185   0.0011489373    0.001977185   0.0011489373    0.001977185   0.0011489373
            880   0.0021300197    0.001231624   0.0021300197    0.001231624   0.0021300197    0.001231624
            885              0   0.0010827936              0   0.0010827936              0   0.0010827936
            890   0.0014425001   0.0010205742   0.0014425001   0.0010205742   0.0014425001   0.0010205742
            895   0.0013573622   0.0014424144   0.0013573622   0.0014424144   0.0013573622   0.0014424144
            900  0.00060923227  0.00060920181  0.00060923227  0.00060920181  0.00060923227  0.00060920181
            905              0              0              0              0              0              0
            910              0              0              0              0              0              0
            915   0.0012888779  0.00091134386   0.0012888779  0.00091134386   0.0012888779  0.00091134386
            920  0.00073017714   0.0013059628  0.00073017714   0.0013059628  0.00073017714   0.0013059628
            925   0.0015313779   0.0010827936   0.0015313779   0.0010827936   0.0015313779   0.0010827936
            930   0.0021256693   0.0012350521   0.0021256693   0.0012350521   0.0021256693   0.0012350521
            935 -2.6200738e-05    0.001064429 -2.6200738e-05    0.001064429 -2.6200738e-05    0.001064429
            940   0.0007252953  0.00072525904   0.0007252953  0.00072525904   0.0007252953  0.00072525904
            945    0.001863248   0.0010974621    0.001863248   0.0010974621    0.001863248   0.0010974621
            950  0.00076568897  0.00076565068  0.00076568897  0.00076565068  0.00076568897  0.00076565068
            955  0.00063799213  0.00063796023  0.00063799213  0.00063796023  0.00063799213  0.00063796023
            960              0              0              0              0              0              0
            965              0              0              0              0              0              0
            970   0.0015242323   0.0010777529   0.0015242323   0.0010777529   0.0015242323   0.0010777529
            975              0              0              0              0              0              0
            980   0.0015205512   0.0010751447   0.0015205512   0.0010751447   0.0015205512   0.0010751447
            985  0.00076568897  0.00076565068  0.00076568897  0.00076565068  0.00076568897  0.00076565068
            990              0              0              0              0              0              0
            995  0.00071562992   0.0012978894  0.00071562992   0.0012978894  0.00071562992   0.0012978894
           1000  0.00071562992   0.0012978894  0.00071562992   0.0012978894  0.00071562992   0.0012978894
