# pt_bjet1_2-CM        central        num_err    min (scale)        num_err    max (scale)        num_err
# S-1bjet
             30      50.803651    0.095762548      50.803651    0.095762548      50.803651    0.095762548
             50      22.695819     0.06364253      22.695819     0.06364253      22.695819     0.06364253
             70      12.384449    0.047192933      12.384449    0.047192933      12.384449    0.047192933
             90      7.3795207    0.036337608      7.3795207    0.036337608      7.3795207    0.036337608
            110      3.9461497    0.018882387      3.9461497    0.018882387      3.9461497    0.018882387
            150      1.7737387      0.0116348      1.7737387      0.0116348      1.7737387      0.0116348
            200      1.7737387      0.0116348      1.7737387      0.0116348      1.7737387      0.0116348
