#   y_bbZ-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5    0.045908467     0.04590617    0.045908467     0.04590617    0.045908467     0.04590617
           -4.9    0.026438976    0.068814875    0.026438976    0.068814875    0.026438976    0.068814875
           -4.8    0.094706693     0.10779533    0.094706693     0.10779533    0.094706693     0.10779533
           -4.7      1.8912962     0.30426902      1.8912962     0.30426902      1.8912962     0.30426902
           -4.6      3.1874262     0.42543341      3.1874262     0.42543341      3.1874262     0.42543341
           -4.5      9.5983574     0.73259767      9.5983574     0.73259767      9.5983574     0.73259767
           -4.4      18.178671      1.0638187      18.178671      1.0638187      18.178671      1.0638187
           -4.3      33.999714      1.4657648      33.999714      1.4657648      33.999714      1.4657648
           -4.2      58.692525      1.8254772      58.692525      1.8254772      58.692525      1.8254772
           -4.1      103.49735      2.3424366      103.49735      2.3424366      103.49735      2.3424366
             -4      148.85327      2.8342336      148.85327      2.8342336      148.85327      2.8342336
           -3.9       221.9549      3.3683135       221.9549      3.3683135       221.9549      3.3683135
           -3.8       300.1529      3.9171593       300.1529      3.9171593       300.1529      3.9171593
           -3.7      400.61029      4.4380846      400.61029      4.4380846      400.61029      4.4380846
           -3.6      507.40509      4.9552385      507.40509      4.9552385      507.40509      4.9552385
           -3.5      641.95822      5.5182217      641.95822      5.5182217      641.95822      5.5182217
           -3.4      775.53089      5.9901448      775.53089      5.9901448      775.53089      5.9901448
           -3.3      918.91713      6.4949047      918.91713      6.4949047      918.91713      6.4949047
           -3.2       1068.547      6.9385996       1068.547      6.9385996       1068.547      6.9385996
           -3.1      1235.2907       7.639298      1235.2907       7.639298      1235.2907       7.639298
             -3      1388.9435      7.7853129      1388.9435      7.7853129      1388.9435      7.7853129
           -2.9      1545.4101      8.1687386      1545.4101      8.1687386      1545.4101      8.1687386
           -2.8      1688.7942       8.498804      1688.7942       8.498804      1688.7942       8.498804
           -2.7      1849.1685      8.8467659      1849.1685      8.8467659      1849.1685      8.8467659
           -2.6      1988.8991      9.2398957      1988.8991      9.2398957      1988.8991      9.2398957
           -2.5      2134.0035       9.423194      2134.0035       9.423194      2134.0035       9.423194
           -2.4      2256.3368      9.6398333      2256.3368      9.6398333      2256.3368      9.6398333
           -2.3       2379.457      9.8368227       2379.457      9.8368227       2379.457      9.8368227
           -2.2      2489.4984      10.017277      2489.4984      10.017277      2489.4984      10.017277
           -2.1      2601.6654      10.187056      2601.6654      10.187056      2601.6654      10.187056
             -2      2694.4114      10.355342      2694.4114      10.355342      2694.4114      10.355342
           -1.9      2790.9818      10.516374      2790.9818      10.516374      2790.9818      10.516374
           -1.8      2854.1948      10.588183      2854.1948      10.588183      2854.1948      10.588183
           -1.7      2946.1796      10.731528      2946.1796      10.731528      2946.1796      10.731528
           -1.6      2987.8262      10.845588      2987.8262      10.845588      2987.8262      10.845588
           -1.5      3060.7612       10.95348      3060.7612       10.95348      3060.7612       10.95348
           -1.4      3130.9834      11.029549      3130.9834      11.029549      3130.9834      11.029549
           -1.3      3170.9082      11.094835      3170.9082      11.094835      3170.9082      11.094835
           -1.2      3215.9641      11.188395      3215.9641      11.188395      3215.9641      11.188395
           -1.1      3230.8551      11.148454      3230.8551      11.148454      3230.8551      11.148454
             -1      3270.2272      11.217261      3270.2272      11.217261      3270.2272      11.217261
           -0.9      3306.2037      11.243587      3306.2037      11.243587      3306.2037      11.243587
           -0.8      3311.0071      11.214627      3311.0071      11.214627      3311.0071      11.214627
           -0.7      3346.2944      11.273867      3346.2944      11.273867      3346.2944      11.273867
           -0.6      3341.3393      11.300187      3341.3393      11.300187      3341.3393      11.300187
           -0.5      3377.9762      11.372732      3377.9762      11.372732      3377.9762      11.372732
           -0.4      3388.4287      11.428589      3388.4287      11.428589      3388.4287      11.428589
           -0.3      3373.1406      11.260493      3373.1406      11.260493      3373.1406      11.260493
           -0.2      3389.6948      11.277889      3389.6948      11.277889      3389.6948      11.277889
           -0.1      3408.2097      11.355646      3408.2097      11.355646      3408.2097      11.355646
              0      3390.4351      11.298136      3390.4351      11.298136      3390.4351      11.298136
            0.1      3377.0006      11.257388      3377.0006      11.257388      3377.0006      11.257388
            0.2         3373.6      11.578578         3373.6      11.578578         3373.6      11.578578
            0.3      3376.2983      11.285731      3376.2983      11.285731      3376.2983      11.285731
            0.4      3373.4227       11.35294      3373.4227       11.35294      3373.4227       11.35294
            0.5      3340.2557      11.251091      3340.2557      11.251091      3340.2557      11.251091
            0.6      3318.7186      11.231493      3318.7186      11.231493      3318.7186      11.231493
            0.7      3317.5511      12.007101      3317.5511      12.007101      3317.5511      12.007101
            0.8      3279.2498      11.363886      3279.2498      11.363886      3279.2498      11.363886
            0.9      3242.7088      11.255351      3242.7088      11.255351      3242.7088      11.255351
              1      3221.1875       11.15017      3221.1875       11.15017      3221.1875       11.15017
            1.1      3182.5531      11.027932      3182.5531      11.027932      3182.5531      11.027932
            1.2      3155.2238      11.096723      3155.2238      11.096723      3155.2238      11.096723
            1.3      3091.4418      10.987673      3091.4418      10.987673      3091.4418      10.987673
            1.4      3063.3252      10.887038      3063.3252      10.887038      3063.3252      10.887038
            1.5      3004.2584      10.973828      3004.2584      10.973828      3004.2584      10.973828
            1.6      2931.0151      10.752941      2931.0151      10.752941      2931.0151      10.752941
            1.7      2849.6319      10.641312      2849.6319      10.641312      2849.6319      10.641312
            1.8      2777.1643      10.773052      2777.1643      10.773052      2777.1643      10.773052
            1.9      2691.8932      10.301483      2691.8932      10.301483      2691.8932      10.301483
              2      2599.5966      10.202683      2599.5966      10.202683      2599.5966      10.202683
            2.1      2515.8726      10.115408      2515.8726      10.115408      2515.8726      10.115408
            2.2      2379.9029      9.8115651      2379.9029      9.8115651      2379.9029      9.8115651
            2.3      2255.3247      9.5978553      2255.3247      9.5978553      2255.3247      9.5978553
            2.4      2135.2785      9.8211729      2135.2785      9.8211729      2135.2785      9.8211729
            2.5      2002.0596      9.1561818      2002.0596      9.1561818      2002.0596      9.1561818
            2.6      1841.7333      8.8926869      1841.7333      8.8926869      1841.7333      8.8926869
            2.7      1694.3126      8.5600559      1694.3126      8.5600559      1694.3126      8.5600559
            2.8      1547.5543      8.2065701      1547.5543      8.2065701      1547.5543      8.2065701
            2.9      1376.1245      7.8880851      1376.1245      7.8880851      1376.1245      7.8880851
              3      1219.4755      7.4576711      1219.4755      7.4576711      1219.4755      7.4576711
            3.1       1084.154       7.059108       1084.154       7.059108       1084.154       7.059108
            3.2      923.10077      6.5191185      923.10077      6.5191185      923.10077      6.5191185
            3.3      781.75863      6.0608824      781.75863      6.0608824      781.75863      6.0608824
            3.4      637.94045      5.5205782      637.94045      5.5205782      637.94045      5.5205782
            3.5       511.3177      4.9884341       511.3177      4.9884341       511.3177      4.9884341
            3.6      399.61517      4.4403449      399.61517      4.4403449      399.61517      4.4403449
            3.7      300.49314      3.9163642      300.49314      3.9163642      300.49314      3.9163642
            3.8      217.33847      3.3521376      217.33847      3.3521376      217.33847      3.3521376
            3.9      151.25047      2.8249411      151.25047      2.8249411      151.25047      2.8249411
              4      101.15924      2.3811498      101.15924      2.3811498      101.15924      2.3811498
            4.1      58.711579      1.8389264      58.711579      1.8389264      58.711579      1.8389264
            4.2       34.20024      1.4202478       34.20024      1.4202478       34.20024      1.4202478
            4.3      18.545455      1.1084189      18.545455      1.1084189      18.545455      1.1084189
            4.4      6.9905148     0.70707107      6.9905148     0.70707107      6.9905148     0.70707107
            4.5      3.8831768     0.47738579      3.8831768     0.47738579      3.8831768     0.47738579
            4.6      1.4031476     0.29564494      1.4031476     0.29564494      1.4031476     0.29564494
            4.7      0.2798061     0.12330247      0.2798061     0.12330247      0.2798061     0.12330247
            4.8    0.037262796    0.084464131    0.037262796    0.084464131    0.037262796    0.084464131
            4.9   -0.049581693    0.049579214   -0.049581693    0.049579214   -0.049581693    0.049579214
              5   -0.049581693    0.049579214   -0.049581693    0.049579214   -0.049581693    0.049579214
