# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 20
             -8      3.0511732     0.42635961      3.0511732     0.42635961      3.0511732     0.42635961
           -7.9      3.2396945     0.43029427      3.2396945     0.43029427      3.2396945     0.43029427
           -7.8      4.6273297      0.4903779      4.6273297      0.4903779      4.6273297      0.4903779
           -7.7      5.8134818     0.54694287      5.8134818     0.54694287      5.8134818     0.54694287
           -7.6       7.667397     0.64895791       7.667397     0.64895791       7.667397     0.64895791
           -7.5      8.3068167     0.63636815      8.3068167     0.63636815      8.3068167     0.63636815
           -7.4      8.7784449      0.6781401      8.7784449      0.6781401      8.7784449      0.6781401
           -7.3      10.683325     0.74609628      10.683325     0.74609628      10.683325     0.74609628
           -7.2        12.3346     0.77406081        12.3346     0.77406081        12.3346     0.77406081
           -7.1      16.094113      1.0912144      16.094113      1.0912144      16.094113      1.0912144
             -7      17.915068     0.94787366      17.915068     0.94787366      17.915068     0.94787366
           -6.9      21.049556      1.0463766      21.049556      1.0463766      21.049556      1.0463766
           -6.8      24.205206      1.1162366      24.205206      1.1162366      24.205206      1.1162366
           -6.7      27.741413      1.1968044      27.741413      1.1968044      27.741413      1.1968044
           -6.6      31.715614       1.271546      31.715614       1.271546      31.715614       1.271546
           -6.5      36.925394      1.3333146      36.925394      1.3333146      36.925394      1.3333146
           -6.4      41.807992      1.4148493      41.807992      1.4148493      41.807992      1.4148493
           -6.3      45.110767      1.4813627      45.110767      1.4813627      45.110767      1.4813627
           -6.2      52.327741      1.6449872      52.327741      1.6449872      52.327741      1.6449872
           -6.1      59.812206       1.709644      59.812206       1.709644      59.812206       1.709644
             -6      65.232829      1.8302633      65.232829      1.8302633      65.232829      1.8302633
           -5.9      75.187468      1.8755136      75.187468      1.8755136      75.187468      1.8755136
           -5.8      87.636476      2.0505503      87.636476      2.0505503      87.636476      2.0505503
           -5.7      96.823768       2.165704      96.823768       2.165704      96.823768       2.165704
           -5.6       109.5053      2.2615374       109.5053      2.2615374       109.5053      2.2615374
           -5.5      122.72148      2.3958713      122.72148      2.3958713      122.72148      2.3958713
           -5.4      143.09011      2.5737696      143.09011      2.5737696      143.09011      2.5737696
           -5.3      159.70793      2.7191855      159.70793      2.7191855      159.70793      2.7191855
           -5.2      176.54042      2.8154757      176.54042      2.8154757      176.54042      2.8154757
           -5.1      194.11649      3.0768051      194.11649      3.0768051      194.11649      3.0768051
             -5      219.56196      3.0977877      219.56196      3.0977877      219.56196      3.0977877
           -4.9      251.80938      3.2999215      251.80938      3.2999215      251.80938      3.2999215
           -4.8      271.31945      3.4696273      271.31945      3.4696273      271.31945      3.4696273
           -4.7      296.97335      3.6237223      296.97335      3.6237223      296.97335      3.6237223
           -4.6      330.86268      3.8054533      330.86268      3.8054533      330.86268      3.8054533
           -4.5      368.63892      3.9778203      368.63892      3.9778203      368.63892      3.9778203
           -4.4      414.48171      4.3301615      414.48171      4.3301615      414.48171      4.3301615
           -4.3      441.67253      4.3313459      441.67253      4.3313459      441.67253      4.3313459
           -4.2        484.644      4.5057087        484.644      4.5057087        484.644      4.5057087
           -4.1      528.93129      4.6848987      528.93129      4.6848987      528.93129      4.6848987
             -4      589.14874      4.9416467      589.14874      4.9416467      589.14874      4.9416467
           -3.9      638.45009      5.1602924      638.45009      5.1602924      638.45009      5.1602924
           -3.8      695.90568      5.3650974      695.90568      5.3650974      695.90568      5.3650974
           -3.7      746.20988      5.6328565      746.20988      5.6328565      746.20988      5.6328565
           -3.6      824.45676      5.8769221      824.45676      5.8769221      824.45676      5.8769221
           -3.5      881.04361      5.9926672      881.04361      5.9926672      881.04361      5.9926672
           -3.4      955.25003      6.2624884      955.25003      6.2624884      955.25003      6.2624884
           -3.3      1028.3342      6.5001422      1028.3342      6.5001422      1028.3342      6.5001422
           -3.2      1121.5814      7.9607013      1121.5814      7.9607013      1121.5814      7.9607013
           -3.1      1189.6518      6.9900441      1189.6518      6.9900441      1189.6518      6.9900441
             -3      1267.8444      7.2245668      1267.8444      7.2245668      1267.8444      7.2245668
           -2.9       1357.716      7.4990304       1357.716      7.4990304       1357.716      7.4990304
           -2.8      1447.4162      7.7222335      1447.4162      7.7222335      1447.4162      7.7222335
           -2.7      1553.3427      7.9127622      1553.3427      7.9127622      1553.3427      7.9127622
           -2.6      1655.5331      8.2678134      1655.5331      8.2678134      1655.5331      8.2678134
           -2.5      1750.1012       8.437965      1750.1012       8.437965      1750.1012       8.437965
           -2.4      1847.0617      8.7029425      1847.0617      8.7029425      1847.0617      8.7029425
           -2.3      1959.2073      8.8309985      1959.2073      8.8309985      1959.2073      8.8309985
           -2.2      2054.5123      9.0988067      2054.5123      9.0988067      2054.5123      9.0988067
           -2.1       2172.648      9.3156619       2172.648      9.3156619       2172.648      9.3156619
             -2      2244.7263      9.4948228      2244.7263      9.4948228      2244.7263      9.4948228
           -1.9      2363.4398      9.6905117      2363.4398      9.6905117      2363.4398      9.6905117
           -1.8      2462.4158      9.8505342      2462.4158      9.8505342      2462.4158      9.8505342
           -1.7      2565.0342      10.074362      2565.0342      10.074362      2565.0342      10.074362
           -1.6      2657.8829       10.21034      2657.8829       10.21034      2657.8829       10.21034
           -1.5      2727.8257      10.513641      2727.8257      10.513641      2727.8257      10.513641
           -1.4      2820.7951      10.509567      2820.7951      10.509567      2820.7951      10.509567
           -1.3      2923.7402      10.662009      2923.7402      10.662009      2923.7402      10.662009
           -1.2      2995.1153       11.00444      2995.1153       11.00444      2995.1153       11.00444
           -1.1      3074.5315      10.976474      3074.5315      10.976474      3074.5315      10.976474
             -1      3130.3318      11.060396      3130.3318      11.060396      3130.3318      11.060396
           -0.9      3207.0927      11.171813      3207.0927      11.171813      3207.0927      11.171813
           -0.8      3249.0088      11.243834      3249.0088      11.243834      3249.0088      11.243834
           -0.7      3294.7365      11.293961      3294.7365      11.293961      3294.7365      11.293961
           -0.6      3335.9943      11.337684      3335.9943      11.337684      3335.9943      11.337684
           -0.5      3305.6987      11.296493      3305.6987      11.296493      3305.6987      11.296493
           -0.4      3243.2243      11.182329      3243.2243      11.182329      3243.2243      11.182329
           -0.3       3209.711      11.229151       3209.711      11.229151       3209.711      11.229151
           -0.2      3178.4527      11.050492      3178.4527      11.050492      3178.4527      11.050492
           -0.1      3187.6637      11.069093      3187.6637      11.069093      3187.6637      11.069093
              0      3167.6594      11.054958      3167.6594      11.054958      3167.6594      11.054958
            0.1      3181.3176      11.138266      3181.3176      11.138266      3181.3176      11.138266
            0.2      3233.4853      11.186313      3233.4853      11.186313      3233.4853      11.186313
            0.3      3257.7675      11.217244      3257.7675      11.217244      3257.7675      11.217244
            0.4      3305.0642      11.303861      3305.0642      11.303861      3305.0642      11.303861
            0.5       3330.079       11.34746       3330.079       11.34746       3330.079       11.34746
            0.6       3294.074      11.267454       3294.074      11.267454       3294.074      11.267454
            0.7      3260.4664      11.308945      3260.4664      11.308945      3260.4664      11.308945
            0.8      3205.2363      11.187292      3205.2363      11.187292      3205.2363      11.187292
            0.9      3136.0872      11.085306      3136.0872      11.085306      3136.0872      11.085306
              1      3062.9242      10.897944      3062.9242      10.897944      3062.9242      10.897944
            1.1      3007.2314      10.840229      3007.2314      10.840229      3007.2314      10.840229
            1.2      2904.7538      10.677089      2904.7538      10.677089      2904.7538      10.677089
            1.3      2844.6633      10.544568      2844.6633      10.544568      2844.6633      10.544568
            1.4       2741.491      10.423938       2741.491      10.423938       2741.491      10.423938
            1.5      2658.5247      10.233396      2658.5247      10.233396      2658.5247      10.233396
            1.6      2563.0739      10.047057      2563.0739      10.047057      2563.0739      10.047057
            1.7      2472.3594      9.9571206      2472.3594      9.9571206      2472.3594      9.9571206
            1.8      2363.5472      9.7049788      2363.5472      9.7049788      2363.5472      9.7049788
            1.9       2265.497      9.5682088       2265.497      9.5682088       2265.497      9.5682088
              2      2146.7282      9.3225736      2146.7282      9.3225736      2146.7282      9.3225736
            2.1      2071.4793      9.1169309      2071.4793      9.1169309      2071.4793      9.1169309
            2.2      1960.0779      8.9013172      1960.0779      8.9013172      1960.0779      8.9013172
            2.3      1840.2965      8.6227376      1840.2965      8.6227376      1840.2965      8.6227376
            2.4      1747.3544      8.4274225      1747.3544      8.4274225      1747.3544      8.4274225
            2.5      1643.1477        8.29958      1643.1477        8.29958      1643.1477        8.29958
            2.6      1558.5444      8.4191002      1558.5444      8.4191002      1558.5444      8.4191002
            2.7      1474.4739      8.0791474      1474.4739      8.0791474      1474.4739      8.0791474
            2.8      1380.8256      7.5862558      1380.8256      7.5862558      1380.8256      7.5862558
            2.9      1290.3097      7.2845055      1290.3097      7.2845055      1290.3097      7.2845055
              3      1185.4655      7.0094602      1185.4655      7.0094602      1185.4655      7.0094602
            3.1      1114.1539      6.7549535      1114.1539      6.7549535      1114.1539      6.7549535
