#          pt_Z        central        num_err    min (scale)        num_err    max (scale)        num_err
            340     0.59706661    0.021206151     0.59706661    0.021206151     0.59706661    0.021206151
            345     0.50924574    0.021209838     0.50924574    0.021209838     0.50924574    0.021209838
            350     0.48791077    0.031010406     0.48791077    0.031010406     0.48791077    0.031010406
            355     0.42666488    0.018151684     0.42666488    0.018151684     0.42666488    0.018151684
            360     0.43329825    0.018198558     0.43329825    0.018198558     0.43329825    0.018198558
            365     0.39306008     0.01744913     0.39306008     0.01744913     0.39306008     0.01744913
            370     0.35859053    0.016731834     0.35859053    0.016731834     0.35859053    0.016731834
            375     0.34770478    0.016695199     0.34770478    0.016695199     0.34770478    0.016695199
            380     0.33458039    0.015999485     0.33458039    0.015999485     0.33458039    0.015999485
            385     0.33040616    0.016515378     0.33040616    0.016515378     0.33040616    0.016515378
            390     0.29037136     0.01526098     0.29037136     0.01526098     0.29037136     0.01526098
            395     0.26688846    0.014414562     0.26688846    0.014414562     0.26688846    0.014414562
            400     0.27091155    0.017566309     0.27091155    0.017566309     0.27091155    0.017566309
            405     0.23147327    0.013867574     0.23147327    0.013867574     0.23147327    0.013867574
            410     0.22984616    0.013268867     0.22984616    0.013268867     0.22984616    0.013268867
            415     0.23379718    0.013832613     0.23379718    0.013832613     0.23379718    0.013832613
            420     0.19610136    0.012687808     0.19610136    0.012687808     0.19610136    0.012687808
            425     0.20408354    0.012686543     0.20408354    0.012686543     0.20408354    0.012686543
            430     0.19416756    0.012118536     0.19416756    0.012118536     0.19416756    0.012118536
            435     0.16371799    0.011412936     0.16371799    0.011412936     0.16371799    0.011412936
            440     0.15972238    0.011284717     0.15972238    0.011284717     0.15972238    0.011284717
            445     0.14316334    0.010881032     0.14316334    0.010881032     0.14316334    0.010881032
            450     0.13977228    0.010659889     0.13977228    0.010659889     0.13977228    0.010659889
            455     0.14397533    0.010858336     0.14397533    0.010858336     0.14397533    0.010858336
            460     0.13672764    0.010272982     0.13672764    0.010272982     0.13672764    0.010272982
            465     0.11375783   0.0098347529     0.11375783   0.0098347529     0.11375783   0.0098347529
            470     0.11016402   0.0093201211     0.11016402   0.0093201211     0.11016402   0.0093201211
            475    0.099834842   0.0093551732    0.099834842   0.0093551732    0.099834842   0.0093551732
            480     0.10937622   0.0093134253     0.10937622   0.0093134253     0.10937622   0.0093134253
            485     0.10249961   0.0088866979     0.10249961   0.0088866979     0.10249961   0.0088866979
            490    0.099141692   0.0088282964    0.099141692   0.0088282964    0.099141692   0.0088282964
            495     0.08537561   0.0080278409     0.08537561   0.0080278409     0.08537561   0.0080278409
            500    0.081367598   0.0082948679    0.081367598   0.0082948679    0.081367598   0.0082948679
            505    0.082848799   0.0082306798    0.082848799   0.0082306798    0.082848799   0.0082306798
            510    0.082978799   0.0080383423    0.082978799   0.0080383423    0.082978799   0.0080383423
            515    0.066468937   0.0070795115    0.066468937   0.0070795115    0.066468937   0.0070795115
            520    0.068497913   0.0071121894    0.068497913   0.0071121894    0.068497913   0.0071121894
            525    0.075571023   0.0074782777    0.075571023   0.0074782777    0.075571023   0.0074782777
            530    0.065893425   0.0075615078    0.065893425   0.0075615078    0.065893425   0.0075615078
            535    0.056802421   0.0066124007    0.056802421   0.0066124007    0.056802421   0.0066124007
            540    0.050552933   0.0062353409    0.050552933   0.0062353409    0.050552933   0.0062353409
            545    0.057346122   0.0067418536    0.057346122   0.0067418536    0.057346122   0.0067418536
            550    0.051588405   0.0063613792    0.051588405   0.0063613792    0.051588405   0.0063613792
            555    0.059065374   0.0070636741    0.059065374   0.0070636741    0.059065374   0.0070636741
            560    0.045788326   0.0060323079    0.045788326   0.0060323079    0.045788326   0.0060323079
            565     0.04813248   0.0059209616     0.04813248   0.0059209616     0.04813248   0.0059209616
            570    0.043955039   0.0057850282    0.043955039   0.0057850282    0.043955039   0.0057850282
            575    0.053423149   0.0064094904    0.053423149   0.0064094904    0.053423149   0.0064094904
            580    0.034100551   0.0055165282    0.034100551   0.0055165282    0.034100551   0.0055165282
            585    0.045533681     0.00649838    0.045533681     0.00649838    0.045533681     0.00649838
            590    0.041667303    0.005711766    0.041667303    0.005711766    0.041667303    0.005711766
            595    0.032235984   0.0050642911    0.032235984   0.0050642911    0.032235984   0.0050642911
            600     0.02713937   0.0048452965     0.02713937   0.0048452965     0.02713937   0.0048452965
            605    0.026569862   0.0047379994    0.026569862   0.0047379994    0.026569862   0.0047379994
            610    0.029214232   0.0046086361    0.029214232   0.0046086361    0.029214232   0.0046086361
            615    0.026115748   0.0045700101    0.026115748   0.0045700101    0.026115748   0.0045700101
            620    0.029225512   0.0047110353    0.029225512   0.0047110353    0.029225512   0.0047110353
            625    0.022893661   0.0044725193    0.022893661   0.0044725193    0.022893661   0.0044725193
            630    0.024482421   0.0042633536    0.024482421   0.0042633536    0.024482421   0.0042633536
            635    0.028187953   0.0047483882    0.028187953   0.0047483882    0.028187953   0.0047483882
            640    0.025511437   0.0048246519    0.025511437   0.0048246519    0.025511437   0.0048246519
            645    0.018518744   0.0042924075    0.018518744   0.0042924075    0.018518744   0.0042924075
            650    0.019678602    0.003901449    0.019678602    0.003901449    0.019678602    0.003901449
            655    0.012067461   0.0033114295    0.012067461   0.0033114295    0.012067461   0.0033114295
            660    0.023690827   0.0044639656    0.023690827   0.0044639656    0.023690827   0.0044639656
            665    0.033837697    0.014224826    0.033837697    0.014224826    0.033837697    0.014224826
            670    0.017930039   0.0041139428    0.017930039   0.0041139428    0.017930039   0.0041139428
            675    0.017599764   0.0038134865    0.017599764   0.0038134865    0.017599764   0.0038134865
            680    0.011274961   0.0030327553    0.011274961   0.0030327553    0.011274961   0.0030327553
            685    0.012939429   0.0036502309    0.012939429   0.0036502309    0.012939429   0.0036502309
            690    0.018489744   0.0036482516    0.018489744   0.0036482516    0.018489744   0.0036482516
            695    0.015091476    0.003382647    0.015091476    0.003382647    0.015091476    0.003382647
            700    0.013353543   0.0031975346    0.013353543   0.0031975346    0.013353543   0.0031975346
            705    0.012651437   0.0029425019    0.012651437   0.0029425019    0.012651437   0.0029425019
            710    0.010478248   0.0030769571    0.010478248   0.0030769571    0.010478248   0.0030769571
            715    0.010610551   0.0041986362    0.010610551   0.0041986362    0.010610551   0.0041986362
            720    0.011046181   0.0027847148    0.011046181   0.0027847148    0.011046181   0.0027847148
            725    0.012256476   0.0030425661    0.012256476   0.0030425661    0.012256476   0.0030425661
            730    0.013814921   0.0031862343    0.013814921   0.0031862343    0.013814921   0.0031862343
            735    0.011276043   0.0027812128    0.011276043   0.0027812128    0.011276043   0.0027812128
            740   0.0060035433   0.0027479487   0.0060035433   0.0027479487   0.0060035433   0.0027479487
            745   0.0094797244   0.0028574542   0.0094797244   0.0028574542   0.0094797244   0.0028574542
            750    0.010525984   0.0031079096    0.010525984   0.0031079096    0.010525984   0.0031079096
            755    0.012956929   0.0030711422    0.012956929   0.0030711422    0.012956929   0.0030711422
            760    0.012821398   0.0030356036    0.012821398   0.0030356036    0.012821398   0.0030356036
            765   0.0080555315   0.0026784082   0.0080555315   0.0026784082   0.0080555315   0.0026784082
            770    0.010067579   0.0026445747    0.010067579   0.0026445747    0.010067579   0.0026445747
            775   0.0067901574   0.0024277625   0.0067901574   0.0024277625   0.0067901574   0.0024277625
            780    0.012663701   0.0036006619    0.012663701   0.0036006619    0.012663701   0.0036006619
            785   0.0050891338   0.0022212395   0.0050891338   0.0022212395   0.0050891338   0.0022212395
            790   0.0062639567   0.0023860749   0.0062639567   0.0023860749   0.0062639567   0.0023860749
            795   0.0062649802   0.0020996252   0.0062649802   0.0020996252   0.0062649802   0.0020996252
            800   0.0080555707   0.0024405018   0.0080555707   0.0024405018   0.0080555707   0.0024405018
            805   0.0075987204   0.0025548571   0.0075987204   0.0025548571   0.0075987204   0.0025548571
            810   0.0041403937   0.0019375722   0.0041403937   0.0019375722   0.0041403937   0.0019375722
            815   0.0038802952   0.0021758282   0.0038802952   0.0021758282   0.0038802952   0.0021758282
            820   0.0040725985   0.0020058498   0.0040725985   0.0020058498   0.0040725985   0.0020058498
            825   0.0059874212   0.0023326546   0.0059874212   0.0023326546   0.0059874212   0.0023326546
            830   0.0099652755   0.0026952251   0.0099652755   0.0026952251   0.0099652755   0.0026952251
            835   0.0066468899   0.0039704094   0.0066468899   0.0039704094   0.0066468899   0.0039704094
            840   0.0019632677   0.0011655048   0.0019632677   0.0011655048   0.0019632677   0.0011655048
            845   0.0071274999   0.0022830534   0.0071274999   0.0022830534   0.0071274999   0.0022830534
            850   0.0033933071   0.0015389667   0.0033933071   0.0015389667   0.0033933071   0.0015389667
            855   0.0040814172   0.0024587916   0.0040814172   0.0024587916   0.0040814172   0.0024587916
            860   0.0041607086   0.0020448497   0.0041607086   0.0020448497   0.0041607086   0.0020448497
            865   0.0043149016   0.0017691588   0.0043149016   0.0017691588   0.0043149016   0.0017691588
            870   0.0043033267   0.0017671068   0.0043033267   0.0017671068   0.0043033267   0.0017671068
            875   0.0036558662   0.0017765229   0.0036558662   0.0017765229   0.0036558662   0.0017765229
            880   0.0051725197   0.0022384228   0.0051725197   0.0022384228   0.0051725197   0.0022384228
            885   0.0020974607   0.0012146439   0.0020974607   0.0012146439   0.0020974607   0.0012146439
            890   0.0021278937     0.00164334   0.0021278937     0.00164334   0.0021278937     0.00164334
            895   0.0024810433   0.0012738786   0.0024810433   0.0012738786   0.0024810433   0.0012738786
            900   0.0030017913   0.0018514026   0.0030017913   0.0018514026   0.0030017913   0.0018514026
            905   0.0043395669   0.0017864598   0.0043395669   0.0017864598   0.0043395669   0.0017864598
            910  0.00017364171  0.00096673114  0.00017364171  0.00096673114  0.00017364171  0.00096673114
            915   0.0051388582   0.0019460138   0.0051388582   0.0019460138   0.0051388582   0.0019460138
            920   0.0043190157   0.0020696555   0.0043190157   0.0020696555   0.0043190157   0.0020696555
            925   0.0016207874   0.0016961868   0.0016207874   0.0016961868   0.0016207874   0.0016961868
            930   0.0019479527   0.0015690896   0.0019479527   0.0015690896   0.0019479527   0.0015690896
            935   0.0023011417   0.0013285025   0.0023011417   0.0013285025   0.0023011417   0.0013285025
            940   0.0013669685    0.001153613   0.0013669685    0.001153613   0.0013669685    0.001153613
            945    0.019379271    0.016064615    0.019379271    0.016064615    0.019379271    0.016064615
            950   0.0022634252   0.0013070124   0.0022634252   0.0013070124   0.0022634252   0.0013070124
            955   0.0010585827   0.0016353819   0.0010585827   0.0016353819   0.0010585827   0.0016353819
            960    0.003566752   0.0016047027    0.003566752   0.0016047027    0.003566752   0.0016047027
            965   0.0056010826   0.0019989913   0.0056010826   0.0019989913   0.0056010826   0.0019989913
            970   0.0012422835   0.0014051629   0.0012422835   0.0014051629   0.0012422835   0.0014051629
            975  0.00053466534   0.0005346386  0.00053466534   0.0005346386  0.00053466534   0.0005346386
            980   0.0021254528   0.0012350431   0.0021254528   0.0012350431   0.0021254528   0.0012350431
            985   0.0022968701    0.001711959   0.0022968701    0.001711959   0.0022968701    0.001711959
            990  0.00076568897   0.0013261459  0.00076568897   0.0013261459  0.00076568897   0.0013261459
            995   0.0017289961   0.0015021306   0.0017289961   0.0015021306   0.0017289961   0.0015021306
           1000   0.0017289961   0.0015021306   0.0017289961   0.0015021306   0.0017289961   0.0015021306
