#  pt_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      10.194048     0.15137323      8.4864068     0.13382425      12.807485     0.20959768
              5      35.833162     0.31333734      29.602535     0.26898673      44.498213     0.37982375
             10      68.857698     0.38979358      56.768633     0.33949135      85.527416     0.47626214
             15      109.89036     0.54279004      90.419833     0.48070017      136.40267     0.63205379
             20      161.48691     0.64056895      132.48645     0.55506864       200.7237      0.7619995
             25      220.28329     0.72263813      180.63874     0.62917529      273.38659     0.85901846
             30      295.54554     0.89033103      242.68234     0.77675575      365.87589      1.0604191
             35      321.49042     0.86287361      263.17825     0.74518145      399.12591      1.0358233
             40      311.93811     0.83823665      254.56294     0.71707299      388.22564      1.0086811
             45      284.77533     0.71441841      231.72137     0.60614518      355.56706     0.87676423
             50      255.92467     0.66971493      207.80472     0.56783393      320.14558     0.81867262
             55      223.95759     0.60720277       181.5182     0.50607026      280.65053     0.76477328
             60      194.14907     0.61152693      157.18331     0.50920306      243.66043     0.77229228
             65      167.36954     0.57339749      135.34488     0.47737542      210.22677     0.71292524
             70      143.90333     0.48322164      116.32479     0.40570584       180.8047     0.61364753
             75      124.14175     0.42177825       100.2194     0.34822449      156.18165     0.53970695
             80      108.89068     0.41957641      87.848557     0.34615219      137.09426     0.52845219
             85      94.664916     0.37463182      76.266705     0.30593905      119.33327     0.47965674
             90      82.818703     0.34060413      66.774408     0.28134448      104.15802     0.44200331
             95      72.747223     0.31787046      58.460576     0.25913525      91.853229     0.40956709
            100      63.577162     0.27964102      51.041813     0.22803624      80.340374      0.3619365
            105      55.917193     0.28750061      44.900304     0.23472511      70.628409     0.37193807
            110      49.545836     0.25717478      39.690284     0.20957216      62.747743     0.33205207
            115      43.513745     0.22823202      34.800781     0.18584018      55.200684     0.29466169
            120      39.169502     0.24053328      31.329188     0.19965165      49.668904     0.30443886
            125      34.510014     0.23076745      27.543265     0.18725073      43.874375     0.29629744
            130      30.762252     0.23003456      24.563923     0.18825022      39.073643     0.30007438
            135        27.7923     0.20444247      22.191137     0.16622148      35.306278     0.26598716
            140      24.050792     0.16426549      19.236832     0.14232119      30.455468     0.22873233
            145      22.112175     0.18112019      17.599382     0.14385296       28.22011      0.2421049
            150      19.513452     0.14968949      15.532067     0.11974601      24.850887     0.19888091
            155      17.596249     0.16340482      14.007617     0.12892339        22.4003     0.22036606
            160      15.709326      0.1351699      12.502315     0.10782147      19.997645     0.18229689
            165      14.283534     0.13304648      11.356483     0.10714433      18.211367      0.1761605
            170      12.833533     0.13775056      10.182895     0.10902395      16.401584     0.18249158
            175      11.896638     0.11563597      9.4430939    0.094514746       15.19057     0.15019142
            180       10.46165     0.10684687      8.3007174    0.085568118      13.362535     0.14275054
            185      9.3528106     0.09765822      7.4090764    0.077871851      11.962057     0.13028681
            190      8.6516027     0.10257907      6.8364723    0.081627775      11.104866     0.13634467
