#  pt_bbZ-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      27.038089     0.30873295      22.859874     0.27765164      33.046983     0.36967641
              5      101.24509     0.61641027      85.159527     0.55848119      123.05098     0.69196217
             10      208.54529     0.84485496       175.2676     0.75653971      252.99886     0.97354789
             15      352.77336      1.0391659      296.75801      0.9245761      425.86268      1.1955537
             20      525.56379      1.2941947      442.61484      1.1527307      631.63051      1.4919207
             25      560.93082      1.2883438      469.05199      1.1379575      679.52659      1.4937083
             30      516.62904      1.2202537      428.27718      1.0689568      632.13506      1.4375178
             35      447.97778       1.039393      368.77959     0.90161993      552.46245      1.2399318
             40      376.79393     0.96394711      308.41915     0.83251691      467.37482      1.1478266
             45      314.06753     0.76642726      255.97344      0.6557498      391.44243     0.93020349
             50       267.2611     0.68844436      217.13335     0.58423306      334.12272     0.84041619
             55      227.11615     0.61433046       184.1372     0.51141672       284.4995      0.7751481
             60      195.44212     0.61308208      158.26397     0.51067295      245.22117     0.77398591
             65      168.41416     0.57447657      136.21485     0.47838308      211.49084     0.71432967
             70      144.75332     0.48422257      117.02567      0.4065603      181.84754     0.61482767
             75      124.78424     0.42256817      100.75139     0.34888766      156.96292     0.54068127
             80      109.42129     0.42026462      88.286777     0.34673688      137.74312     0.52930253
             85      95.170304     0.37579317      76.687989     0.30718154      119.95103     0.48077432
             90      83.212152     0.34119365      67.101483     0.28185227      104.63485      0.4426971
             95      73.077066     0.31839083      58.735002     0.25958785      92.252375     0.41019696
            100      63.880168      0.2801272      51.290216     0.22843798      80.713517     0.36252829
            105      56.160302     0.28790114      45.103101     0.23507357      70.921347     0.37246163
            110      49.758765     0.25773573      39.869529     0.21010608      63.000499     0.33264687
            115       43.68894     0.22858485      34.948239      0.1861375      55.407928     0.29512501
            120      39.332286     0.24084106      31.462467     0.19989466      49.869465     0.30483253
            125      34.648291     0.23103027      27.657847     0.18747941      44.041789     0.29661227
            130      30.889961     0.23034566      24.670335     0.18852484      39.226979     0.30043076
            135      27.894931     0.20465247      22.275941     0.16639318      35.430564     0.26625016
            140      24.157045      0.1646016      19.325338     0.14259219      30.583404     0.22910618
            145      22.210086     0.18150852      17.680696     0.14421897      28.338133     0.24250812
            150      19.572172     0.14985792      15.579016      0.1198832      24.925605     0.19908766
            155      17.651977     0.16355159      14.053792     0.12905289       22.46749     0.22053213
            160      15.763065     0.13533558      12.546072     0.10795622      20.064055     0.18249694
            165      14.346376     0.13329148      11.408207      0.1073672      18.288462     0.17642885
            170      12.874697     0.13790435      10.218269      0.1091501      16.448569     0.18269287
            175      11.938909     0.11580031      9.4780714    0.094653631      15.241755     0.15038713
            180       10.48522     0.10694375       8.320398    0.085646023      13.390457     0.14287238
            185      9.3857803     0.09780485      7.4358214    0.077987472      12.002877      0.1304726
            190      8.6779749     0.10269436      6.8576924     0.08171648      11.137931     0.13649796
            195       7.909957     0.10248925      6.2840411    0.080592378      10.082506     0.14009992
            200      7.2713585    0.085941513      5.7802614    0.068031491      9.2529268     0.11872032
            205      6.7341678    0.099335707      5.3575554    0.083230177      8.5630428     0.13459534
            210      6.0497498    0.087370626      4.8292155    0.080739827      7.6499508     0.14483381
            215      5.3791516    0.074598092      4.2725694    0.058783622      6.8463246     0.10290106
            220       5.098415     0.15304016      4.0439462     0.12892165       6.510067     0.18594824
            225      4.7169692    0.069152053      3.7238002    0.054461397      6.0552074    0.093006514
            230      4.2368494    0.067446304       3.341021    0.053182548       5.444444    0.091360816
            235      3.8368439    0.080463395      3.0222251    0.058989964      4.9348895     0.11610769
            240      3.5490619    0.059422129      2.8058966    0.046890655      4.5443006    0.081068189
            245      3.2737707    0.056747742      2.5800079    0.044747521      4.2098032    0.076002075
            250      3.0925429      0.0679946      2.4373646    0.052984655       3.972816    0.093079039
            255      2.8590523    0.054469239      2.2629417    0.042707782      3.6541266    0.075787555
            260      2.5614765     0.04968949      2.0226675    0.038871492      3.2790219    0.068393497
            265      2.4071042    0.049862992      1.9090997    0.039742595      3.0674913    0.067508241
            270      2.1958577    0.047081134      1.7319703    0.035170852      2.8175616    0.071685266
            275      2.0965776    0.047964232      1.6626386    0.037938425      2.6702407    0.065252674
            280       1.925781    0.042374164      1.5218438    0.032769089      2.4608472    0.059012987
            285      1.7416172    0.077335211      1.3897008    0.055468826      2.1999474     0.11489458
            290      1.5991052    0.045115379      1.2630233    0.036879745      2.0465399     0.05843669
            295      1.4963283    0.037573687      1.1742136    0.029047068      1.9320575    0.051789037
            300      1.4625464    0.037403701      1.1538306    0.028970145      1.8749656    0.052122994
            305      1.2666604    0.035647345      1.0124879    0.028340414      1.5929241    0.049733369
            310      1.2341473    0.034726697     0.96867966    0.026638061      1.5925339    0.048206687
            315      1.1597226    0.034022041     0.90452949    0.026227126      1.5095369    0.046827759
            320      1.1426141    0.037174875      0.9017058    0.028243927      1.4621619    0.053417803
            325     0.92699189    0.031864947     0.73400181    0.025250032      1.1822959    0.044129965
            330     0.97371874    0.030038421     0.76984457    0.023296279      1.2431456    0.042073215
            335     0.90893561    0.029104794     0.71736062    0.022547715      1.1620384    0.040446313
            340     0.78439114    0.027875873     0.62145033    0.021776487     0.99770442    0.038572685
            345      0.8072888    0.026487685     0.63709591    0.021163258      1.0311649     0.03749152
            350     0.69439185    0.025315571      0.5471938    0.019505628     0.88959692     0.03527443
            355      0.6773574    0.027545075     0.53493547    0.021086953     0.86460501    0.038984347
            360     0.62394724    0.027079503     0.51551147     0.02913937     0.74676194    0.057352303
            365     0.55008279    0.033729787     0.43560853    0.024052538     0.70159801    0.050271026
            370     0.52138258    0.022338391     0.40873029    0.017178511     0.67238059    0.031761709
            375     0.55352153    0.024037216     0.43401226    0.018474183     0.71353688    0.033581886
            380     0.46487864     0.02134813     0.36482295    0.016442493     0.59793921    0.029915093
            385     0.45351831    0.020352268     0.35144958    0.015417254     0.59325647    0.028401839
            390     0.45349527    0.021015807      0.3557407    0.016042601     0.58421696    0.029306569
            395     0.37374901    0.019341359     0.30418523    0.017523555     0.45368955    0.037905569
            400     0.39059411    0.023336762     0.30509093    0.017979273     0.50607207    0.032020126
            405     0.38989311    0.019168934     0.30734054    0.014790217      0.4982156    0.026302615
            410     0.32495468    0.017688187     0.25664487     0.01341058      0.4146976    0.025351824
            415     0.31932714     0.01882211     0.25779187    0.015643968     0.39447664    0.024569393
            420     0.30437388    0.017657766     0.24230182    0.013833504     0.38344828    0.024543047
            425     0.27420398    0.015971933     0.21926534    0.012322745     0.34245226    0.023458295
            430     0.27560705    0.016200763      0.2163232    0.012344048     0.35393083    0.022926426
            435     0.28140836    0.016668765     0.21858751    0.012589574     0.36714443    0.023381153
            440      0.2326451    0.015975348     0.18501282    0.012501777     0.29356384    0.021847893
            445     0.25724041    0.033338851     0.20067607    0.022628638     0.33335906    0.051505984
