#    y_j1-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5    0.039198819    0.039196859     0.03168504    0.031683457    0.048965552    0.048963103
           -4.9    0.040490157    0.040488134    0.031098426    0.031096871    0.054131891    0.054129184
           -4.8     0.11629921    0.067143638    0.084770668    0.049258511     0.16731594    0.097626875
           -4.7     0.17694193     0.08915699     0.15536221     0.08045571     0.19920374    0.099969085
           -4.6      0.4579872     0.14013685     0.34819193     0.10791587     0.62806397     0.19272839
           -4.5      9.6875059     0.70314492      7.5731169     0.54900856      12.733213     0.96696715
           -4.4      16.797067     0.92474159      13.356462     0.72851184       21.58427      1.2612581
           -4.3      27.118061      1.5545844      21.758332      1.2875766      34.428734      2.0024063
           -4.2      40.222486      2.1968871      31.678346      1.6828479      52.381332      3.0489459
           -4.1      52.877027      1.6729165      41.632873      1.3173135      68.639016      2.2315485
             -4      70.167283      1.9234672      55.735429      1.5234754      89.760927      2.5616705
           -3.9      93.133729      2.3313566       74.20499      1.8590172      118.77563      3.1024569
           -3.8      131.18673      2.7894439      104.53573       2.262103       167.4477      3.6665963
           -3.7      163.60729      3.2308588      130.46349      2.5852525      208.60552      4.2663372
           -3.6      201.90566      3.4394305      161.09711      2.8256116      257.00373       4.457826
           -3.5      237.07292      3.8510304      189.49317      3.1238542      301.26236      5.0485674
           -3.4      295.47504      4.3552395      236.56575      3.5401669      374.42439      5.7859374
           -3.3      349.12845      5.0241582      279.01848      3.9041095      443.78465      6.9584552
           -3.2       422.3734      6.0854225      338.60334      5.0388747      534.74366      7.7051212
           -3.1      473.54898      5.9812554      378.84758      4.7077611      601.60697      8.0715983
             -3      532.66634      5.6280301       426.6718      4.5366034      675.41617      7.3818802
           -2.9      613.44515      7.3916421      491.98204      6.0107037      776.63361      9.4944357
           -2.8      694.05007      9.2162493      556.32657      7.4564285      880.93032      11.985779
           -2.7      748.60964      6.4462974      599.57632      5.2191835      949.75669       8.409858
           -2.6      820.30651      7.8974551      655.84083      6.1971722      1043.1731      10.655946
           -2.5      885.95355      7.7441934      710.86953      6.3239593      1123.0369      10.132138
           -2.4      957.75657      8.1941537      768.06046      6.9092995      1213.3714       10.64535
           -2.3      1036.0623      9.2515607      829.85378      7.3728583      1314.8391      12.175585
           -2.2      1091.9308      8.8465516        875.911      7.1575097      1383.0467      11.451394
           -2.1      1160.5445      9.2831686      930.73148      7.7005171      1470.4079      11.746894
             -2      1221.5367      9.6108082      979.02899      7.9261961      1548.7917       12.51963
           -1.9      1253.6006      8.7437928      1004.5996      7.1303577      1589.7148      11.437158
           -1.8      1344.0401      9.9734912      1075.8902      7.8731335      1707.6922      13.327431
           -1.7      1392.1482      9.9089642       1118.692      8.9070602      1759.8906       13.86173
           -1.6      1433.3946      9.9901611       1149.591      8.2002266      1816.4877      12.828399
           -1.5       1484.502      12.195688      1191.5472      10.123088      1878.9013       15.38529
           -1.4      1505.5586      9.9204696      1207.1733      8.2610332      1908.1215      12.518853
           -1.3      1551.2177      10.058749      1243.3089      8.1380041      1966.4839      13.061078
           -1.2      1616.1672      12.113772       1296.182      9.8933902      2047.4851      15.449923
           -1.1      1627.2992      9.8572011       1301.802      8.0271541      2068.0586      12.750988
             -1      1665.8057      10.238452      1335.7496      8.3486439      2110.4373      13.384072
           -0.9      1687.9856      12.562393       1354.446      10.593709      2136.8111      15.466036
           -0.8      1710.7155      11.203144       1370.204       9.050696      2170.0722      14.673311
           -0.7      1748.3936      11.217006      1398.3022      9.1863841      2222.4889      14.290792
           -0.6      1749.6093       11.02103      1400.8094      8.9975413      2221.5366      14.180227
           -0.5       1772.521      11.968388      1419.7413      9.9461985      2249.0956      15.047284
           -0.4      1794.1158      13.604586       1437.082      10.979586      2276.4112      17.752418
           -0.3      1799.1278      11.644038      1440.4782      9.3744285      2283.7882      15.234747
           -0.2        1802.21      11.355274      1443.0018      8.9709983       2287.448      15.278311
           -0.1      1800.7013       12.25354      1442.9474      10.094646      2282.1469      15.736295
              0      1774.4571      11.193002      1422.1875      9.1215714      2250.4445      14.497116
            0.1      1805.9319       14.67459      1446.7686      12.287449      2290.5453      18.093877
            0.2      1788.5437      11.474251      1429.4141      9.3834759      2274.6789      14.686496
            0.3      1778.1057        10.0832       1421.978      8.2234434      2260.4024      13.047501
            0.4      1764.4431      11.228903       1414.751       9.155432      2235.1473      14.782748
            0.5      1761.1041      12.213671      1414.4486      10.480803      2225.9856      15.973328
            0.6      1747.4182      11.465242      1397.8968      9.1687682      2220.3904      15.122651
            0.7      1710.8507      10.234641       1371.286      8.3591005      2168.6501      13.330024
            0.8      1692.5648      11.714281      1357.6697      9.7036272      2143.3966      14.823445
            0.9      1665.5193      12.181113      1334.4199      9.8310095      2112.2344      15.742063
              1      1640.0823      10.422601      1314.7198      8.5574524      2078.5434       13.32633
            1.1      1577.3496      9.7967327      1265.4768      8.0052688        1996.76      12.714609
            1.2      1539.1839       10.20135      1232.7786      8.3664452       1953.555      13.064686
            1.3      1524.0572      9.8053261      1220.3266      8.0458731      1934.6305      12.629394
            1.4      1474.0543      10.284939      1180.8139      8.2459451      1870.3973       13.54373
            1.5      1426.6981      10.274825      1144.1504      8.3558248      1807.5793      13.554922
            1.6        1374.81      9.4401996      1102.6455      7.5557696      1741.3941      12.550674
            1.7      1343.8368      9.6154216      1076.1746      7.8596058      1706.1162      12.369732
            1.8      1274.8655      9.7899243      1021.1559      8.0360555      1617.6577      12.569049
            1.9      1215.0169      10.516813      976.45471      8.5463001      1534.8697      14.145534
              2      1148.6038      8.5613681      921.11495      6.9281118      1454.9881      11.284585
            2.1      1091.0445       9.986168      875.30886      8.5807235      1382.0899      12.048546
            2.2      1014.6116      7.3296911      815.67157      6.0063053      1281.1418      9.7944432
            2.3      960.92011      7.5413176      769.24039      6.1442754      1220.4093      9.8045532
            2.4      901.44948      9.4045812      721.94358      7.7099603      1144.2359      11.910685
            2.5      816.71612      7.9396938      653.57178      6.2427312       1036.993      10.685342
            2.6      754.67647      8.0254686      604.94194      6.2445122      956.31339      10.943724
            2.7      672.79984      6.3656155      537.47877      5.1452615      856.74184      8.2564729
            2.8      606.21497      5.7518699      484.60339      4.6524768      770.84257      7.6451435
            2.9      541.77582       6.304896      433.92738      5.0862225      687.25451      8.3024412
              3       464.4124      5.6863316      370.19967      4.6015313      592.79848      7.3561192
            3.1      414.91636      7.1849133      331.57054      6.1348187      527.78194      8.6007543
            3.2      349.32915      4.4615225      278.46112      3.6067629      445.80514      5.8272593
            3.3      298.28067      4.4333064       240.2841      4.0129101      375.50265      6.6866184
            3.4      245.92884      3.6354887      196.31146      2.9477919      313.17658      4.7353968
            3.5      198.19236      3.2885021      157.78814      2.6291352      253.17216       4.353152
            3.6      160.63779      2.9410404      128.26369       2.437297      204.47309      3.8988915
            3.7      128.36304      4.1890977      102.16445       3.368823      163.93418      5.3869253
            3.8      96.908278      2.5915753      77.263715      2.1253943      123.62733       3.350303
            3.9      71.866393      2.1062316      56.893805      1.6863179      92.545842      2.7652877
              4      52.115123      1.6515469      41.620694       1.334235      66.302988      2.2566577
            4.1      34.367466      1.3127219      27.101111      1.0266385      44.408528      1.7874467
            4.2      26.513783      1.7022084       21.46482      1.5636264      32.991602      2.2647041
            4.3      18.521598      1.3221598      14.729172      1.1019395      23.775635      1.6385578
            4.4       10.77248     0.96704685      8.6316333     0.83675771      13.824797       1.209233
            4.5      1.0153848      0.3636087     0.78075884      0.2956051      1.3681043     0.45995992
            4.6     0.34837894     0.14444271     0.26320866     0.11250133     0.47904429     0.19235042
            4.7     0.16796063    0.084451293     0.12789468    0.065256999     0.22818012     0.11413671
            4.8     0.04449508    0.044492854    0.032832679    0.032831037    0.061248032    0.061244969
            4.9              0              0              0              0              0              0
              5              0              0              0              0              0              0
