# pt_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.042086555   0.0062671213    0.031873543   0.0047378134    0.058441929   0.0089513812
              5     0.13830722    0.012486991     0.10185635   0.0093685572     0.19886922    0.017954934
             10      0.3244647    0.021784726     0.24011965    0.015432807     0.46105768    0.033364419
             15     0.41216912    0.022927117     0.30473233    0.016629226     0.58275066    0.034017132
             20     0.56500413    0.026206812     0.41764111    0.019422254     0.79721327    0.038811843
             25     0.71538049    0.026761693     0.52805266     0.01966235      1.0078448    0.038936747
             30        0.87104    0.067612315     0.64313086    0.046145306      1.2239155     0.10319786
             35     0.95713833    0.032356213     0.70428763    0.023632402      1.3514302    0.048142718
             40      1.0523496    0.042370621     0.77050826    0.029754394      1.4938854    0.064095446
             45      1.2047338    0.035527498     0.88506842     0.02600274      1.7033914    0.051742128
             50        1.33092    0.037139565     0.97969615    0.027596224      1.8771264    0.053733772
             55      1.3097214    0.049806453     0.96193815    0.034956227      1.8505291    0.074589524
             60      1.5176314     0.03907837      1.1250351    0.029024365      2.1203547     0.05762906
             65      1.5523756    0.038715689      1.1481195    0.028199974      2.1746163    0.056557311
             70      1.5718575    0.038271848      1.1692626    0.028411179      2.1867662    0.055936803
             75      1.6997337    0.059975146      1.2555105    0.040735691      2.3839535    0.094414782
             80      1.7338553     0.04559062      1.2910376    0.033238318      2.4076732     0.06662861
             85      1.8133538    0.081577995      1.3366261    0.056245158      2.5472114     0.12321852
             90        1.81837    0.042078299      1.3580087    0.031560065      2.5172389    0.059835911
             95      1.8610465    0.041169082      1.3962803    0.031176323      2.5596039    0.060033839
            100       1.776003    0.044721413      1.3252927     0.03346433      2.4600304    0.063828281
            105      1.8893964    0.043442459       1.415716    0.032444805      2.6036832    0.062129081
            110      1.9158753    0.042963327      1.4337192    0.032163376      2.6433804    0.061105482
            115         1.9816    0.046279847      1.4916399    0.036354213      2.7167226     0.06319674
            120      2.0893045    0.048537227      1.5712353     0.03643836      2.8679436    0.070029742
            125        2.11868     0.05105961      1.6009073    0.039917354      2.8919496     0.06964945
            130      2.0208336    0.044639649      1.5168638    0.033273172      2.7775697    0.063922744
            135      2.0788184    0.058754216      1.5722848    0.045512563      2.8314255    0.080615058
            140      2.0076563    0.044435541      1.5171878    0.033407689      2.7365704    0.063085996
            145      2.1660131    0.076599704      1.6393774    0.062418856      2.9522239    0.097250708
            150      2.0858578    0.043693524      1.5775116    0.032908132      2.8378442    0.061778567
            155      2.1445839    0.050206305       1.631581    0.039535145      2.8991134    0.069940792
            160      2.2667481    0.047660435      1.7231844    0.035695982      3.0645847    0.067724631
            165      2.2177989    0.061689372      1.7035232    0.049725668      2.9607918    0.080145364
            170      2.2947666    0.047118169      1.7592228    0.036503983      3.0687111    0.066969667
            175      2.3892046    0.047462958      1.8221881    0.036245978      3.2151207    0.066169316
            180      2.4657789    0.055150208      1.8951493    0.043838545      3.2878079    0.072978489
            185      2.5028689    0.051139435      1.9364898    0.040564208      3.3041128    0.070418644
            190      2.6640019    0.051763417      2.0592815    0.039597466      3.5209108    0.072447954
            195      2.7833845     0.05152995       2.164916    0.039621879      3.6485167     0.07159753
            200      3.2482695    0.058142214      2.5567587    0.045559175      4.1871645    0.079732151
            205      3.3672957    0.062921462      2.6585487    0.051939618      4.3220174    0.093494139
            210      3.3694155    0.068568006      2.6630597    0.056302221       4.318371    0.088478545
            215      3.1344377    0.057711402       2.481554    0.044422074      4.0042994    0.080624864
            220      3.1673634    0.054934851       2.502701    0.042766562      4.0587631    0.075456158
            225      3.1323918    0.055740853      2.4767375    0.043394214       4.010041    0.075931268
            230      2.9462343     0.05527536      2.3188575    0.043258127      3.7933324    0.075764468
            235      2.6903172    0.051182644      2.1236377    0.039168937      3.4486687    0.071768451
            240      2.6590805    0.049615714      2.1003612     0.03853244      3.4066085    0.069124015
            245      2.5353596    0.049801246      1.9942848    0.039149102      3.2673448    0.066992459
            250      2.4113255    0.059149871      1.9024525    0.045535278       3.092096    0.082596785
            255      2.2982881    0.048542649      1.8151171    0.037734243      2.9440487    0.068701897
            260       2.076225    0.045122285      1.6416151    0.035323065      2.6522824    0.062367032
            265      1.9788194    0.044501521      1.5680757    0.034964077       2.523057    0.061179288
            270      1.8568855    0.041991501      1.4587028    0.032328586      2.3944943     0.05797494
            275      1.7945521    0.044382266       1.424909    0.034992347      2.2801808    0.060873178
            280      1.6640642    0.039430601      1.3165616    0.030446859      2.1220845    0.055211886
            285      1.5018391    0.075318667      1.1966531    0.053433066      1.8994567     0.11277535
            290      1.4362235    0.043381049      1.1351848      0.0356489      1.8361259     0.05587079
            295      1.3387334    0.035612902      1.0515095    0.027553169      1.7260942    0.049057837
            300      1.3190913    0.035381874      1.0383863    0.027198488      1.6957087    0.049310222
            305       1.146196    0.033951521     0.91888537    0.027101902      1.4350472    0.047393008
            310      1.1294238    0.033313489     0.88423489     0.02542145      1.4620646     0.04629795
            315      1.0627725    0.032441503     0.82938072    0.024991294      1.3818761    0.044673201
            320      1.0448375    0.035908763      0.8247744    0.027169544        1.33606    0.051932235
            325     0.83434925     0.02837751     0.65841179    0.021431928      1.0668243    0.041158005
            330     0.91158403    0.029201946     0.72125459    0.022636658      1.1626005    0.041036406
            335     0.85157988     0.02817038     0.67305306    0.021832017      1.0862845     0.03920443
            340     0.75102388    0.027332636     0.59526586    0.021360742     0.95469302    0.037844447
            345     0.77213187     0.02591712      0.6091314    0.020719669      0.9867862    0.036778373
            350     0.66655122    0.024826671     0.52538652    0.019121457     0.85363879    0.034654525
            355     0.65393535    0.027073889     0.51576892     0.02067654     0.83598154    0.038440912
            360      0.6011099    0.026646387     0.49758747    0.028908799     0.71727009    0.056969392
            365     0.52937112    0.033482148     0.41932068    0.023831553     0.67492852    0.049988833
            370     0.50607653    0.021877425     0.39624783    0.016763254     0.65336093    0.031242344
            375     0.53102006    0.022130852     0.41673793    0.017265863     0.68335097    0.030407847
            380     0.45191645    0.021089624     0.35421691    0.016206911     0.58227376    0.029616583
            385     0.44725244    0.020230964     0.34666564    0.015323858     0.58488788    0.028244279
            390     0.43872949    0.020663668     0.34431403    0.015746997     0.56460785    0.028874383
            395     0.36502462    0.019103291     0.29690895    0.017380644     0.44332817    0.037640864
            400     0.38246037    0.023191838     0.29901661    0.017873182     0.49491122    0.031821213
            405     0.38172447    0.018988935      0.3010927    0.014651447     0.48727591    0.026069034
            410      0.3176586    0.017482589     0.25070079     0.01325424     0.40580735    0.025075659
            415      0.3139163    0.018710671     0.25348374      0.0155584     0.38764451    0.024432218
            420     0.29593905    0.017361023     0.23510311     0.01361882     0.37391035    0.024091628
            425     0.26574366    0.015766921     0.21293095     0.01217294     0.33086659    0.023194958
            430     0.27024724    0.016073633     0.21229275    0.012248184     0.34659209    0.022754225
            435     0.27505968    0.016515665     0.21359221    0.012464092     0.35900819    0.023195099
            440     0.22881667    0.015846401      0.1818474    0.012418786     0.28900372    0.021626882
            445     0.25328185    0.033274953     0.19751684    0.022568812     0.32828816    0.051436993
            450     0.21294775    0.015380769     0.16852065    0.011841833     0.27071724    0.021917159
            455     0.20804524    0.014120513     0.16391075    0.010924657     0.26480305    0.019659945
            460     0.18465195    0.019401833     0.14603904    0.015937496     0.23508845    0.024705801
            465     0.17722787    0.013561231     0.13766212    0.010080144     0.23067382    0.019517449
            470     0.15492634    0.012527307     0.11981545   0.0092463771     0.20307291    0.018015245
            475     0.14771852    0.012331711     0.11830083   0.0097416098     0.18429648    0.017312863
            480     0.14526142    0.011758688     0.11183693   0.0087214541     0.19176689    0.016846427
            485     0.14290699    0.012857004     0.10976405   0.0096774351     0.18934636    0.018197339
            490     0.14920486    0.011800425     0.11764189   0.0092021309     0.19019286    0.016938702
            495     0.13007266    0.010636083     0.11941933    0.020311126     0.13363189    0.012539435
            500     0.14451616    0.023912562     0.11188895    0.016279059     0.18888292    0.036883565
            505      0.1282348    0.010893216     0.10107988   0.0083828626     0.16344758    0.015046091
            510      0.1117525    0.010787128    0.089568059   0.0087458774      0.1394904    0.014603583
            515     0.11770539    0.010517256    0.088358091   0.0076845589     0.16050713    0.015125199
            520     0.11251368    0.011200648      0.0912125   0.0089669268     0.13758711    0.017335478
            525     0.14959504    0.038140649     0.11660187    0.031860357     0.19331116    0.052248017
            530    0.079235669   0.0089891947    0.061610157   0.0066402323     0.10247264    0.013009619
            535    0.092661633   0.0093826981    0.077503774    0.008487255     0.10794769    0.015147001
            540    0.084332972   0.0086734222     0.06650698    0.006597027     0.10710321    0.012372294
            545    0.074367873   0.0087135708    0.059485347   0.0063788108    0.092251712    0.012884057
            550    0.060927519   0.0080086968    0.048345335   0.0058457098     0.07698939    0.012023076
            555    0.083039487    0.016620156     0.06550909    0.011388632     0.10584527    0.025842796
            560    0.096271181    0.010211083    0.072739015   0.0077528016     0.13039528    0.014209822
            565    0.062731653   0.0075747705      0.0480879    0.005552927     0.08305122    0.010991893
            570    0.065858366   0.0078602325    0.051726792   0.0061492115    0.084420217    0.011479945
            575    0.061871358   0.0076473904    0.049451988   0.0057663626    0.076940394    0.010995384
            580    0.058345374   0.0072166503    0.045089882   0.0054054471    0.076392205    0.010241559
