# pt_bbZ-mbbZ10        central        num_err    min (scale)        num_err    max (scale)        num_err
# 00
              0      2350.8036      4.0000896      1891.0316      3.2509924      5727.5423      18.954393
              5      2241.1793      3.4876108      1896.8538      3.0404185      2848.0196      4.6679658
             10      1619.0754      2.6627063      1380.5372      2.3734595      1947.9322      3.1531469
             15      1244.2616      2.1921169      1062.1191      1.9657776      1477.7914      2.5157985
             20      956.79994      1.7875585      811.84791      1.5959908      1139.9644      2.0471839
             25      733.38197      1.5050204      615.69806      1.3354898      884.18985      1.7402749
             30      578.36685      1.3046513      480.48275      1.1439483      705.83547      1.5374959
             35      466.39752       1.053463      384.22839      0.9142925      574.54229      1.2561401
             40      384.31966     0.96439907      314.76259       0.833597      476.22984      1.1476254
             45      319.45888     0.76727889      260.50869     0.65678751      397.78576     0.93120383
             50       270.5929     0.68966969      219.91543     0.58545606      338.06071     0.84179203
             55      229.43942     0.61057429      186.04658     0.50933991      287.28799     0.76851761
             60      196.91105     0.60231277      159.47725     0.50150059      246.95412     0.76155927
             65      169.35088     0.56569185       136.9904      0.4714891      212.57111     0.70308693
             70      145.27109     0.48399141      117.45959      0.4064203      182.41773     0.61455105
             75      125.14204     0.42036918      101.04637     0.34715433       157.3574     0.53787063
             80      109.45175     0.41431031      88.311129     0.34206038      137.74351     0.52197152
             85      95.108117     0.37331242      76.670954     0.30574338      119.85332     0.47799572
             90      83.078946     0.33877004      67.065655     0.28011771      104.41946     0.43635761
             95      72.840151     0.31662603      58.598323     0.25826044      91.843745     0.40780795
            100      63.597001     0.27837993      51.124407     0.22732217      80.231227     0.35972437
            105      55.776625     0.27411526      44.850716     0.22639603      70.320637      0.3500181
            110      49.412287     0.25618856      39.630668     0.20904988      62.481006     0.33032008
            115      43.299556     0.22692558      34.674861     0.18501142       54.83676     0.29265262
            120      38.955622     0.23864312      31.189041     0.19821706      49.332599      0.3018663
            125      34.320926      0.2291341      27.424869     0.18592984      43.564788     0.29421086
            130      30.525798     0.22624396       24.40237      0.1852798      38.716755     0.29537487
            135       27.46765      0.1967584      21.962682     0.16116703      34.829622     0.25412482
            140      23.821616     0.16206534      19.074011     0.14081627      30.122288     0.22579757
            145      21.833471     0.16148474       17.39543     0.12993321       27.82806     0.21425173
            150      19.203516     0.14326177      15.302504     0.11452347      24.421011     0.19119781
            155      17.250333     0.16142241      13.744106     0.12737129      21.935005     0.21761491
            160      15.417538     0.12982651      12.298212     0.10491273      19.567797     0.17624563
            165      13.985053     0.12225627      11.127684    0.097628624      17.811829     0.16459345
