#   pt_Z-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.21312862    0.014992047     0.16503773    0.011280846     0.28118273    0.022321926
              5     0.78233144    0.027893099     0.59391092    0.020672532      1.0598744    0.039983998
             10      1.2222582    0.034370601     0.92928318    0.025752042      1.6525814     0.04897526
             15      1.7005702    0.040475756      1.2865045    0.030093662      2.3125939    0.058019761
             20      2.0669578    0.045918407      1.5636997    0.033964038      2.8110238    0.066414138
             25      2.3243389    0.048152313      1.7714459    0.036533946      3.1318994    0.069683759
             30       2.763951    0.058556918      2.1135984    0.043739763      3.7065342    0.086060274
             35       2.950553    0.081449947      2.2349058       0.057436      4.0053472     0.12197598
             40      2.9443888    0.052094011      2.2625491    0.040414398      3.9238649    0.075961736
             45      3.0647362     0.05439501      2.3277264    0.040693252      4.1475874    0.077964644
             50       3.242887    0.068767725      2.4623272    0.048525436      4.3886918     0.10497498
             55       3.350524    0.062953833      2.5654717    0.048215607       4.489387    0.089471109
             60      3.4149932    0.060704791      2.6102329    0.045350677      4.5829226    0.087801112
             65       3.243271    0.057326459      2.4630126    0.042754992      4.3858599    0.082155283
             70      3.1412708    0.054628529      2.4009414    0.041337881      4.2146094    0.077488012
             75      3.2245391    0.064060734      2.4797734    0.052751532      4.2936327    0.096172714
             80      3.2073032    0.090496617      2.4473459    0.063727051      4.3120537     0.13527736
             85      2.9043192    0.053817897      2.2219236    0.040763193      3.8906396    0.078081478
             90      2.9426323    0.052476776      2.2364334    0.039514379       3.976274    0.074747082
             95      2.7588754    0.054015435      2.1044234    0.041087887      3.7132253    0.075579063
            100      2.7839132    0.056222166      2.1208931    0.041804744      3.7512592    0.080630882
            105      2.8196658      0.0850478      2.1491376    0.069405437      3.7992213     0.10746755
            110      2.6851578    0.064633671      2.0504351    0.047929778      3.6084252    0.092749136
            115       2.479326    0.050682579      1.8953414    0.038067603      3.3245337    0.071833276
            120      2.3520968    0.049034085      1.8005403    0.037551419      3.1504216    0.068116799
            125      2.3950233    0.054203788      1.8311719    0.042518571      3.2150611    0.075498236
            130       2.323728    0.056449668      1.7807776    0.042186499      3.1105115    0.081269606
            135      2.1594644    0.046289386      1.6630256    0.035090018      2.8675954    0.066795661
            140      2.2020176    0.057394324      1.6752374    0.041529632       2.972347    0.084192094
            145      2.1262704    0.046368976      1.6304813    0.035432964      2.8422286     0.06487798
            150      2.1103764    0.047625423      1.6211756    0.035823244       2.816744    0.068431863
            155       2.093433    0.061378148      1.6182272    0.048352251      2.7696805    0.081780165
            160      2.0216609    0.044866859      1.5677382    0.034634788      2.6632201    0.062393706
            165      2.0396276    0.056055417      1.5802972     0.04522249      2.6893878    0.073415283
            170      1.9008661    0.041182564      1.4784044    0.036550561      2.4927669    0.072820846
            175      1.9142989    0.041936249      1.4809073    0.032195867      2.5270231    0.058729975
            180      1.8706847     0.04431874      1.4560401    0.034450294      2.4500663    0.061624541
            185       1.893247    0.043891077      1.4662128    0.033762587      2.4934909    0.060836149
            190         1.8955    0.043229377      1.4714809    0.033319246       2.488414    0.060617869
            195      1.8663413     0.04126765      1.4543373    0.032114255      2.4388362    0.057699575
            200      1.8934941    0.041720223      1.4793644    0.032298138      2.4636003    0.057457957
            205      1.9451774      0.0429273      1.5174056    0.032913134      2.5363526    0.059588086
            210      1.9037195    0.041891403      1.4933911    0.032419144       2.463994     0.05797945
            215      1.8038608    0.040368737       1.410781    0.031462463      2.3442178    0.055042828
            220      1.6894825    0.039846871      1.3195225    0.030967983      2.1976435    0.054235306
            225      1.6987593    0.075757617      1.3400686     0.05367841      2.1822366     0.11185881
            230      1.6292737    0.038903335      1.2832693    0.030151834       2.094083    0.054175713
            235      1.5741032     0.04145591      1.2375748    0.031438649       2.027731     0.05896139
            240      1.5020742    0.042464263      1.1909055    0.033911444      1.9151541    0.057341278
            245      1.4200571    0.037906572      1.1252088    0.029901999      1.8136133    0.052729632
            250      1.4310071    0.037033102      1.1260129    0.029102519        1.84207    0.050075791
            255      1.3584083    0.050780124      1.0656472    0.043833562      1.7574504    0.060887562
            260      1.2682061    0.034554391     0.99411587    0.026859788      1.6412802    0.047107468
            265       1.148891    0.032085196     0.91030373     0.02508833      1.4637561    0.045644003
            270      1.1482612    0.033026372     0.91071623    0.025881209      1.4621888    0.045249912
            275      1.0570603    0.039139091     0.82547787    0.028462149      1.3740755    0.057200402
            280      1.0061114    0.030652648     0.79087078    0.023619266       1.294946    0.042684013
            285     0.93787153    0.030589386      0.7368099      0.0232172      1.2092173    0.043016762
            290      0.8756776    0.028390438     0.68817684    0.021792572      1.1277548    0.039284109
            295     0.84381098    0.027145222     0.65723985    0.020781174      1.0999414    0.037552486
            300     0.75710248     0.02603644     0.59217277    0.019887763     0.98100184    0.036793898
            305     0.76210342    0.030912755     0.60167598    0.023466198     0.97566708     0.04346635
            310     0.64130124    0.024041094     0.50226938    0.018413239     0.82896959    0.033598678
            315     0.65099907    0.027209957     0.51363783    0.022167814      0.8350331    0.035619101
            320     0.61409545     0.02573423     0.48029588    0.020432964     0.79716327     0.03463541
            325     0.59240449    0.025133952     0.46698153     0.01981499      0.7587542    0.033777091
            330     0.53060147    0.021894286     0.41848624    0.017033368     0.67910021     0.02976548
            335     0.52683006    0.021919624     0.41525118    0.016983009      0.6749857    0.029938101
            340     0.49728321    0.023526421     0.39592685    0.019349323     0.62927244    0.030982845
            345     0.46231461     0.03256183     0.36304276    0.027688636     0.59769346    0.039678553
            350      0.4306248     0.03946632     0.33366916     0.02855668     0.56542167    0.057515434
            355     0.35864561    0.019074643     0.28619262    0.015419183     0.45199012    0.026471342
            360     0.37246313    0.018306819     0.29012825    0.014099791     0.48478226    0.024971804
            365     0.34374136    0.017467313     0.28117297    0.016566791       0.413531    0.036190762
            370     0.31200728    0.017125274     0.24476454    0.013346105     0.40184716     0.02369997
            375     0.30565189    0.016596181     0.24099151    0.012711121     0.39087335    0.023380907
            380     0.27876305    0.015770708     0.22041427    0.012279343     0.35550062    0.021798154
            385     0.30954529    0.019828881     0.24575162    0.015638357     0.39230921    0.027018904
            390     0.26382547     0.01548591     0.20513437    0.011750854     0.34398557    0.021411039
            395      0.2349697    0.014416576     0.18592813    0.011088292     0.29869544     0.02029774
            400     0.28963754    0.041442224     0.23404982    0.035030181     0.35808675    0.048109777
            405     0.22198022    0.018042419     0.18270734    0.016194565     0.26824853    0.022983409
            410     0.20106228    0.013690701     0.16052206    0.010866585     0.25251065    0.020216175
            415     0.20612411    0.014193957     0.16236413     0.01085162     0.26374094    0.019518768
            420     0.17525323    0.012924962     0.14113644   0.0099548761      0.2167152     0.01821186
            425     0.17600764    0.013176424     0.13911526    0.010472278     0.22392252    0.017549606
            430     0.17890866    0.014045754     0.14342508    0.011852443     0.22401597     0.01772997
            435     0.14916317    0.011864467     0.11720139   0.0090824757     0.19138215    0.016558335
            440     0.15628405    0.018823337     0.12358921    0.015847354     0.19979606    0.022914896
            445     0.12884244     0.01140722     0.11924089    0.050472617     0.13074872    0.013229946
            450     0.13531722    0.012708521     0.10670358    0.010050234     0.17325781    0.016966039
            455     0.12887516    0.011180857     0.10234759   0.0086206381     0.16258535    0.015876704
            460     0.12173744      0.0104248    0.094048543   0.0080001646     0.15959401    0.014210864
            465     0.10484606   0.0099572035    0.081594409   0.0075366213     0.13644349    0.013800624
            470     0.10611697   0.0098934917    0.089044215    0.008954716     0.12377663    0.015549875
            475    0.093165019     0.01030894    0.076811498   0.0084521226     0.11209528     0.01395902
            480    0.096564291    0.009394135    0.076030256   0.0071021962     0.12339348    0.013170635
            485    0.083378071   0.0083772672    0.064214449   0.0063339233     0.10957453    0.011776898
            490    0.087877538   0.0090692528    0.069518892   0.0069750274     0.11143389    0.012596446
            495    0.084174645   0.0096611391    0.067028898   0.0080378494     0.10657949    0.012237656
            500    0.085299074    0.013918241    0.067568406    0.010135081     0.10776144    0.020145154
            505    0.079099882   0.0082346107    0.063310984   0.0064993047    0.098307091    0.010981003
            510    0.076628582   0.0083469187    0.060724409    0.006455892    0.096989409    0.011429837
            515    0.057993759   0.0071770058    0.045141201    0.005563781    0.075290701   0.0097875901
            520    0.058188582   0.0068112555    0.046454016   0.0059192809    0.072965925    0.010333485
            525    0.073105728   0.0080020187    0.055920768   0.0061968849    0.097506177    0.010796966
