#   y_j1-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4    0.089898624    0.063687756    0.067274604    0.047568564     0.12368209    0.088155913
           -4.3     0.25728445     0.10557495      0.1859311    0.077724778      0.3752313     0.15424095
           -4.2     0.61064272     0.16737148      0.4582185     0.12383597     0.83516534     0.23600676
           -4.1      1.6742766     0.28351432      1.2765059      0.2222782      2.2730089       0.380377
             -4      2.8240463     0.40905481       2.211872     0.34039627      3.6889095     0.51128431
           -3.9      3.9729006       0.448706      3.2002299     0.35974394      4.9867638     0.62401187
           -3.8      8.8820876     0.64442282      6.9037215     0.50139251      11.664278     0.87596616
           -3.7      11.890107     0.86910623      9.4405488     0.69680737      15.163965      1.1627817
           -3.6      19.265592     0.95242464      15.010851      0.7338204        25.1951      1.3115138
           -3.5      27.737221      1.1226371      21.738088     0.86343315      35.982926      1.6076939
           -3.4      37.834152      1.3306676       29.65335      1.0738745      49.091815      1.9246533
           -3.3      47.800216       1.522053      37.201417      1.1671713      62.607933      2.1246785
           -3.2      64.957158      1.7969002      50.879928      1.4301298      84.377074      2.5192175
           -3.1      79.575245       3.146093      62.405605       2.209269      103.25328      4.6789616
             -3      101.31816      2.1997318      79.484957      1.7208107      131.58414      3.0367833
           -2.9       126.7903      3.9094995      99.842149      3.2065741      163.82153      4.9335148
           -2.8      149.47567      3.4278776       117.2691      2.5104479      194.02109      5.1671386
           -2.7       169.0783      2.8264475      132.53363      2.2052997      219.84586       3.847544
           -2.6      198.65848       3.231829       156.2485      2.5847436      257.20716      4.4359314
           -2.5      214.71361      3.1819959      168.91932      2.4982813      279.35742      4.8090937
           -2.4      245.71652      3.6259666      194.58605      3.1390083       315.0648      5.5404053
           -2.3      272.93041      3.8462571      214.51014       3.069319      353.64987      5.1233691
           -2.2      296.19123      5.4815383      233.47376      4.3256358      382.31839      7.2521546
           -2.1       317.9949      3.9726644      250.75499      3.0792227      410.38767      5.5219969
             -2      353.87782      4.6637577      277.53485       3.753041       459.9427      6.0955261
           -1.9      374.01895       5.022951      293.64647      3.9961206        485.545       6.620611
           -1.8       398.7621      5.5669332       313.2497      4.4230429       517.0263      7.3344512
           -1.7      410.61573      5.5279115      322.59727      4.1610885      532.45256      7.8031418
           -1.6      425.33657      5.1540672      333.94147      4.1212181       552.2306      6.8344944
           -1.5       448.9549      8.2756347      352.85656       6.844757      582.02229      10.376313
           -1.4      460.81808      5.7815496      362.29502      4.7284542      597.01623      7.4434778
           -1.3      472.67971      4.8465168      371.49204      3.7954795      612.73073      6.6305795
           -1.2      487.51627      5.5161385      382.62639      4.2441166      632.89442      7.6077673
           -1.1      510.83309       5.318007      400.25412      4.2151329      664.78107      7.1243129
             -1       515.0399      5.3126613       405.5375      4.1431973         665.75      7.3207388
           -0.9      524.69571      6.1033184      412.40598      4.9675667      679.93397      7.8957981
           -0.8      535.02336      5.7738936      419.97209      4.5703451      694.42639      7.7704118
           -0.7      544.22453      5.7665917      427.11913      4.6474746      706.59697      7.6410746
           -0.6      555.06153      6.3922195      436.25163      5.1516901      719.46194      8.3640389
           -0.5       548.9761       5.401014        430.906      4.2712129      712.38239      7.3305413
           -0.4      574.06962      6.2982012      449.44921      5.0096118      747.64678      8.3710326
           -0.3      578.37733      6.9503436      452.77223      5.2930429      753.19368       9.701615
           -0.2      568.47491      5.6549331      446.07011      4.4356533       738.1834      7.6525917
           -0.1      574.50038      8.6791406      451.51438      7.0383703      744.45195      11.059977
              0      558.64263      5.4794451       438.8794      4.3266833      724.10269      7.4616849
            0.1      561.66864      5.4302673       440.4373      4.2753852      729.71403      7.4442985
            0.2      579.14366      6.1983662      453.63803      4.9211347      753.31976      8.2221446
            0.3      553.97574      5.2783045       433.5302      4.1354647      721.63544      7.2266868
            0.4      562.78961      6.0086671      442.49528      4.7249607      728.61001      8.6321224
            0.5      552.68837      5.3616208      436.68413       4.985964       711.2066      8.1538662
            0.6      552.00776      6.2687695      431.82649      4.7826697      719.39501      8.7620245
            0.7      542.63199      5.2857612      426.54643      4.1840625      702.79548      7.1586857
