# pt_bb-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      986.10155      2.3043168      796.37348      1.8287043      1675.1192      7.6974629
              5      2067.0249      3.0177264      1684.8246      2.5233968       3360.928      10.121918
             10      2049.5255      2.9722501      1686.0296      2.5343133      3145.9593      9.1398879
             15      1666.2763      2.6460215      1380.7948      2.2872257      2460.1724      7.5665703
             20      1279.2715      2.3601024      1067.9871      2.0685675      1797.9993       6.026316
             25        965.007      1.9697585      809.39488       1.729938       1322.676      4.8795255
             30      726.28654      1.6612125      611.72112      1.4704159      970.53626      3.8653621
             35      553.18955       1.403379      467.58739       1.239424       722.7554      3.1851137
             40      429.83978      1.2772992       364.6286      1.1423823       552.1303      2.6580769
             45      334.53083      1.0518534      284.19677      0.9445186      424.19524      2.1074691
             50      263.84989     0.93174644      224.48513     0.83506125      331.97463      1.9158939
             55       210.4703     0.83615324      179.41308     0.75403853      261.11278      1.5632575
             60      167.31964     0.67563427      142.82942      0.6092353      204.00888      1.2644805
             65      136.71461     0.63914115      116.71334     0.57941014      165.91536      1.1250697
             70      112.34775     0.62891431      96.095011     0.58575895      136.96339     0.99066569
             75      93.596932     0.51378685      80.176438      0.4809382      111.52758     0.86953132
             80      77.344483     0.46846858      66.193386     0.42906432      93.514987     0.84700893
             85      64.741094     0.41132397      55.534606     0.38046323      78.271808     0.72919956
             90      54.136774     0.34335451      46.416389     0.30937193      64.417919     0.57471852
             95      45.503861     0.30879732      38.942432     0.27609955      54.644856     0.51892441
            100      38.501295      0.3082383      32.966121      0.2780732      46.160688     0.53447591
            105      33.087833     0.26705636      28.242269     0.24214228      39.406684      0.3244893
            110      28.516918     0.23720214      24.350485     0.21477084       34.14236     0.40681506
            115      24.789471     0.29811334      21.227858     0.29958266       29.44638     0.31469723
            120      21.199711     0.20634934      18.121385     0.18720696      25.125135     0.26713372
            125       18.22076     0.20677673       15.57601     0.18847471      21.508162     0.25851051
            130      15.975455     0.16739424      13.571037     0.14964342      19.064265     0.20121663
            135      13.786724     0.15633536       11.71936     0.13997963      16.436738     0.19140686
            140      11.991709     0.15154274       10.16346     0.13622992      14.301277     0.18413976
            145      10.430582     0.14220104      8.8619149     0.12606482      12.448131     0.25725989
            150      9.0000493     0.12827329      7.6780998     0.11629099      10.620585     0.15731955
            155       8.094454     0.12102629      6.8622336     0.10793841      9.6716076      0.1480776
            160      6.8426025     0.10182549      5.7777941    0.089570873      8.2025654     0.13152472
            165      6.1069267     0.10422974      5.1574134    0.092190569        7.28457     0.15283683
            170      5.5259467     0.09060499      4.6580959    0.079386944      6.6788486     0.18146856
            175      4.7607995    0.083085091        4.01417     0.07692751      5.6924917     0.10982681
            180      4.1718425    0.082705804      3.5112309    0.073517714       4.994797     0.10094847
            185      3.6379092    0.073499986       3.058827    0.064024943      4.3511943     0.09212442
            190      3.2603035    0.069258451      2.7406757    0.059625962      3.9125392    0.088882504
            195      2.9043457    0.063760994      2.4350627    0.055126083      3.4801836    0.080807293
            200      2.5569687    0.061383477      2.1385862    0.054174469      3.0918738    0.074350842
            205      2.4106768    0.066176736       2.031758    0.060744322      2.9105266     0.10474575
            210      2.0116542    0.052694649      1.6793283    0.045233623      2.4204073    0.065748546
            215      1.7366419    0.054257849      1.4490766     0.04912598      2.0971253    0.064410781
            220      1.5107789    0.042530743      1.2686948    0.036627085      1.8078578    0.064483482
            225      1.4188168    0.042972233      1.1759103    0.037370429      1.7276548    0.057459028
            230      1.4139718     0.11997673      1.1598055    0.091074064      1.7347218     0.16205111
            235      1.0741188    0.035551762     0.87713368    0.030025233      1.3255273    0.044477955
            240     0.94609167     0.03285636     0.77644027    0.026815158      1.1564625    0.043080524
            245      0.8442075    0.035929726     0.68996478    0.028294823      1.0366971    0.049433336
            250      0.7850074    0.029266308     0.64118017    0.023982164     0.96456801    0.038126383
            255     0.71359185    0.028642586     0.59108768    0.024001349     0.85941677    0.037660935
            260     0.61811801    0.026484688     0.50620389    0.022186483     0.75574439    0.034168051
            265     0.56159514    0.024434057     0.45759991    0.019788807     0.69015834    0.032958744
            270     0.49771502    0.023470702     0.39980523    0.018656005     0.62420597    0.031393223
            275     0.43619189    0.021302517     0.36363466    0.018281413     0.51785556    0.030871608
            280     0.38786742    0.019975404      0.3198768    0.015955996     0.46842756    0.027072718
            285     0.37419051    0.019011449      0.2999794    0.014712438     0.47000526    0.026191171
            290     0.38146844    0.023638254      0.3055975    0.017404299     0.47900319    0.034800814
            295     0.29800094    0.016581945      0.2422809    0.013015156     0.36613798    0.022664573
            300     0.29638775    0.016495095      0.2378137    0.012958056     0.37097737    0.023375719
            305     0.25192953    0.015272517     0.20240953    0.012050201     0.31523268    0.021126779
            310     0.23029415    0.015942432     0.18754628    0.012621483     0.28258316    0.021746852
            315     0.21225189    0.014438587     0.17331233    0.011140303     0.25877608    0.020064357
            320     0.18043876    0.014454113     0.14508901    0.010834554     0.22488862    0.020736711
            325     0.17387762    0.012467846     0.13810356   0.0095182563     0.22071009     0.01753277
            330     0.16680276    0.012438325     0.13692916   0.0098578357     0.20170662    0.017856402
            335     0.14522807    0.011745077     0.11372102    0.008869953     0.18793378    0.016414451
            340     0.13115394    0.011218356      0.1071001   0.0088110249     0.15985622     0.01540671
            345     0.12432199    0.011347562     0.10642052    0.010167046     0.14103688    0.018450374
            350     0.11886665    0.010505971     0.10104225   0.0091329048     0.13496967     0.01613101
            355     0.11125423     0.01001106    0.090117855   0.0078603838     0.13726508    0.014552143
            360    0.084356358   0.0095187481    0.068427421   0.0070519038     0.10419008    0.013865653
            365    0.077224625    0.008999628    0.063999343    0.006726784    0.092007933    0.013347863
            370    0.088312322   0.0090861493    0.069769685   0.0068974683       0.112571    0.012594081
            375     0.07214872    0.008335154    0.058250177   0.0065671495    0.089523544    0.011390829
            380    0.076136456   0.0086952361    0.064654244   0.0070169428    0.087191988    0.013066686
            385    0.070653385   0.0085510528    0.057055443   0.0065280584    0.087519055     0.01202533
            390    0.065789212   0.0083557761    0.053602421     0.00665867    0.080045728    0.012206857
            395    0.041879547   0.0067691501     0.03233248   0.0049867956    0.055244665   0.0098053125
            400    0.056577027   0.0074448121    0.046461693    0.005885723     0.06784065    0.010417958
            405     0.06539622   0.0083570926    0.051123986   0.0061461217    0.084830748    0.012083861
            410    0.037521122    0.006235601    0.031148954   0.0047486399     0.04449273   0.0088820523
            415    0.059433405   0.0079223554     0.04689874   0.0064276819    0.076589252    0.010349446
            420    0.044813228   0.0060683458    0.035308838   0.0047874237    0.057252736   0.0081388291
            425    0.040177559   0.0063159208     0.03138248   0.0047350795    0.051958366   0.0088854036
            430    0.028133819   0.0051717563    0.024067894   0.0042175026    0.031617754   0.0070755622
            435    0.029120925   0.0055325066    0.022913209   0.0040488214    0.037333228   0.0080420142
            440    0.022789311   0.0066235776    0.017511712   0.0045302681     0.03019313    0.010197706
