# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 30
             -8      4.1896054     0.65888295      3.3809587     0.54101621      5.3542667     0.83701791
           -7.9      6.1337411      2.5890432      4.8879388      1.9468451      7.9077303      3.5666077
           -7.8      5.0603336     0.84903456      4.2230136     0.81830294      6.1617037     0.86980698
           -7.7      6.0000699     0.69848046      4.7844354     0.56704296      7.8273247     0.90985741
           -7.6      8.6568313     0.92546792      6.9727518     0.75476903      11.223541      1.2156763
           -7.5      8.9677756      1.1189011      7.1101084     0.92565834      11.711809      1.3967082
           -7.4      12.156258      1.7543321      9.8352005       1.410198      15.430132      2.2545014
           -7.3      10.987164     0.96051038      8.8240512      0.7782176       14.15987      1.2483392
           -7.2       12.35169      1.0792025      9.8783888     0.88511033      16.010295      1.3793791
           -7.1      15.666002       1.543888      12.762685      1.1717637      19.911153      2.1656729
             -7      20.015543      2.0733116      15.874552      1.6392425      26.146793       2.725326
           -6.9      22.770649      1.9651861      18.355632      1.6759488      29.109135      2.3609016
           -6.8      26.281973      2.4470925      20.561931      1.9123805      34.865994      3.2132759
           -6.7      27.440537      2.6560902      21.935715      1.8832848      35.568641      4.0080137
           -6.6      36.718311      2.3118855      29.303404      1.9042373      47.540948      2.9297726
           -6.5       42.35401      2.2401643      33.617798      1.8436036      55.150368      2.8336773
           -6.4      46.935981      2.4345903      37.514247       1.972587      60.204245      3.0866365
           -6.3      49.342137      2.6249925      39.098757      2.1966182      64.288877      3.3111886
           -6.2      58.259513      3.9979709      46.765881      3.1880338      74.597833      5.2174213
           -6.1      67.100171      3.1609916      54.001761      2.5501888      85.578744      4.1174075
             -6      70.959664      2.4522518      56.205654      1.9744345      92.307475      3.1945201
           -5.9      80.640528      2.7006272      64.309122      2.2381093      104.34096      3.4229862
           -5.8      100.44848      3.6177999      80.160189       2.940588      130.40701      4.6993637
           -5.7      103.66597      3.3345312      82.429402      2.5806409      133.88804      4.6464187
           -5.6       123.9228      5.8914212      98.445136      4.8036961      161.08053      7.8103835
           -5.5        132.002       3.783927       105.0628      2.9924281      170.32217      5.1010338
