# total-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      36697.095      26.317435      30412.097      22.719529      56683.773      88.716795
              1      36697.095      26.317435      30412.097      22.719529      56683.773      88.716795
