#   y_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9    0.002105315    0.053504122   -0.030088578     0.08961119    0.011679133     0.03676757
           -4.8   -0.035428149    0.035426377   -0.065384843    0.065381573   -0.020152559    0.020151552
           -4.7     0.65947441     0.18283592     0.48725099     0.13834326     0.92118307     0.25745451
           -4.6      1.7287451     0.32004336       1.325688      0.2486371       2.307627     0.43633142
           -4.5      5.7979114       0.906784      4.4567982     0.74162243      7.7682668      1.1186816
           -4.4      9.3299321     0.74755234      7.1971224      0.5846278      12.405243      1.0635333
           -4.3      19.346246      1.0877189      15.264576     0.90740873      24.879248      1.6411918
           -4.2      36.522528      1.7545085      28.477361       1.443817      47.942241      2.2520302
           -4.1      69.580008       2.198744      54.283216      1.7558217      91.256469      2.8958774
             -4      107.51537      2.8686667      85.449654      2.3927982      138.21757      3.6209856
           -3.9      166.00215      3.2329221      131.31158      2.6223571      214.38121      4.2377466
           -3.8      230.40889      3.8619659      183.07866      3.1273278      295.81066      5.0167509
           -3.7      321.68461      4.5970438      256.34535      3.7508522       411.9889      5.9597952
           -3.6      418.61612      5.4496251      334.34001        4.48553      535.31274      6.9556479
           -3.5      552.28354      6.0609238      442.33237      4.9761946      701.84459      7.7645737
           -3.4      685.01782      7.5295636      548.21599      6.1541655      873.68364      9.9977526
           -3.3      838.48359      7.4571355      673.50076      6.1713713      1062.9452      9.4307292
           -3.2      982.47633      8.3297713       788.7078      6.8301001       1247.653      10.824222
           -3.1      1167.4922      9.3937924      939.82944      7.7505933      1476.2326      11.870968
             -3      1349.7959      9.6466239      1088.9088      8.0282115      1703.3677       12.09753
           -2.9        1512.48      10.369073      1221.8907      8.6449408      1904.3541       12.95842
           -2.8      1683.3548      11.194807      1360.3456      9.3531937      2121.6595        14.0938
           -2.7      1882.4062      11.796187      1524.6372      9.8355149      2361.3268       14.77662
           -2.6      2060.9832      13.187294      1668.7606      10.966254      2589.1259      16.654669
           -2.5      2233.4775      14.808369      1811.9409      12.451196      2798.9215       18.20596
           -2.4      2379.7445      14.952425      1930.9042      12.559869        2982.76      18.559872
           -2.3      2518.5271      14.482416      2042.9682      12.192058      3156.2835        17.9244
           -2.2      2668.4056      14.979143       2166.734        12.5725      3346.7701      19.054916
           -2.1      2791.0903      14.413562      2266.5431      12.021498      3491.7349      18.074738
             -2      2944.7155      16.059073      2397.6311      13.568907      3671.2615      19.824847
           -1.9      3069.5401      16.919929      2497.4184      14.056025      3841.3002      22.058242
           -1.8      3159.8458      17.380339      2575.2231      14.911103      3938.5165      20.891908
           -1.7      3249.1988      16.557283      2642.9217       14.26985      4060.2557      20.044236
           -1.6      3332.4234      18.879861      2719.0087      16.319103      4149.8951      22.595757
           -1.5      3390.6441      18.548433      2764.8903      15.850438      4224.4629       22.40322
           -1.4      3472.3031      17.902128      2831.2568      14.997056      4326.5178      22.202944
           -1.3      3555.5998      20.561401      2900.0009      17.433084      4428.9241      25.251021
           -1.2      3619.8923      18.593058      2955.3281      15.923362      4503.0033      22.636473
           -1.1      3613.4762      17.205752      2948.6948      14.575868       4497.618      21.362408
             -1      3696.1928      20.647074      3016.3186      17.641313      4603.0178      24.900999
           -0.9      3732.9357       21.32866      3046.4089      17.769292      4648.1809      26.740151
           -0.8      3700.4628      18.185495      3016.8061      15.598286      4611.7983      21.875991
           -0.7       3746.913      19.417147      3056.5674      16.593713      4666.1429       23.57461
           -0.6      3728.7079      19.196022       3040.686      16.663985      4645.8313      23.950627
           -0.5      3805.4684      19.074597      3104.7613      16.212096      4739.9492      23.203813
