#pt_bbZ-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2340.5914      3.9878337      1882.5669      3.2409773       5707.196      18.929567
              5      2220.1421      3.4646641      1879.2429      3.0238557      2818.0684      4.6130186
             10      1594.2248      2.6388091       1359.755      2.3564562      1915.5203      3.1108207
             15      1218.0991      2.1701188      1040.3607      1.9494765      1444.0655      2.4712041
             20      931.80661      1.7616697      791.07306      1.5766085      1108.5234      2.0086218
             25      709.32328      1.4711807      595.75428      1.3098687      854.02648      1.6916694
             30      555.35803       1.267163       461.4303      1.1168098       677.0151      1.4778905
             35      444.58142      1.0052023      366.16919      0.8770387      547.26856      1.1871019
             40      365.22065     0.93152401       298.9568     0.80829646      452.48605      1.1019659
             45      301.70359     0.73642819      245.78966     0.63318216      375.81525     0.88661047
             50      254.21885      0.6514537      206.37584     0.55381965      317.77665     0.79491128
             55      214.29205     0.55450822      173.51981     0.46338466      268.54745      0.6993774
             60      183.16232     0.55693029      148.10555     0.46617742      229.96517     0.70191018
             65      156.46547     0.51376702      126.34683     0.42811908      196.63751     0.63990107
             70      133.53395     0.42904901      107.74868     0.36195783       167.9503     0.54786267
             75      114.31406     0.38402355      92.102192     0.31624529      143.99413     0.49549808
             80      99.664455       0.373429       80.22997     0.30747944      125.66472     0.47355681
             85      85.929742     0.32506336      69.082658     0.26622501      108.55052     0.41851195
             90      74.791483     0.28894444      60.233264     0.23854614      94.235438     0.38033157
             95      65.189876     0.28442131       52.35258     0.22814575      82.424462     0.37231395
            100      56.561426     0.23946855       45.44091     0.19364755      71.475625     0.31260384
            105       49.27869     0.23229978      39.622874     0.19013887      62.149386     0.29999938
            110      43.644135     0.21679945      34.990123     0.17480337       55.20126      0.2848736
            115      37.955906     0.19253262      30.368048     0.15466105      48.112134     0.25322833
            120      33.741387     0.17682931      26.977125     0.14091057      42.795305     0.23606495
            125      29.910085     0.16674514      23.886597      0.1320954      37.989978     0.22292353
            130      26.390291     0.15619602      21.059516     0.12415216      33.547046     0.20864081
            135      23.457861     0.14701807      18.728059     0.11704185      29.796596     0.19817051
            140      20.415377     0.13569087      16.304765     0.10802636      25.901603     0.18218254
            145      18.722736     0.14068163      14.907991     0.11235143      23.854114     0.18622675
            150      16.354213     0.12315659      13.021554    0.097544195      20.821159     0.16707461
            155      14.615528     0.11751457      11.645776    0.093422748      18.583327     0.16021013
            160      13.003024     0.10791611       10.38766    0.086833705      16.470893     0.15060355
            165      11.863534       0.108568      9.4435062    0.085904679      15.100198     0.14849363
            170      10.522178    0.098001321      8.3488138    0.077049013      13.451633     0.13319591
            175      9.7279007    0.092809192      7.7191025    0.073012324      12.426255     0.12620668
            180      8.4577736    0.086217126      6.7040928    0.067851421      10.819721     0.11720997
