#  pt_Z-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0       597.4581      2.0322314      481.85602      1.6159784      1174.8264      7.5051064
              5      1403.1454       2.909962      1145.7629      2.4043183      2514.8602      10.036935
             10      1616.3987      2.8876796      1334.9056      2.4521144      2611.3881      9.1353717
             15      1513.3867      2.7372164      1259.5056      2.3607373      2269.5182      7.6079028
             20      1296.3008      2.4258727      1084.0026      2.1172732      1823.5654       6.140687
             25      1076.9103      2.0820296       902.4568      1.8352386      1466.5567      4.9573344
             30      879.35553      1.7597059      737.39175      1.5540644      1165.5532       4.014218
             35      721.04905      1.5924954      604.20056      1.4122193      935.27985      3.3290884
             40      587.59446      1.3463328      492.28669       1.193564      750.91582      2.7331467
             45      485.06283      1.1640115      405.88886       1.032804      616.34948      2.2441482
             50      402.92728      1.0502222       337.0545     0.93276808      507.55772      2.0269358
             55      332.86878     0.92882839      278.27079     0.82879152      414.35221      1.6615212
             60      278.81157     0.77113623      232.74453      0.6805939      345.65167      1.3316112
             65      233.77762      0.7065106      195.14234     0.63852538      287.73214      1.2175659
             70      196.05302     0.63171774      163.47007     0.55988236       243.0171      1.0351261
             75      166.93706     0.57765736      139.10939     0.51168582      205.17573     0.98730386
             80      143.06768     0.55027842      119.18385     0.48715454      175.84533     0.87286725
             85      120.58307     0.50425784      100.43378     0.44946914       149.1289     0.86522524
             90      104.06925     0.41804163      86.613193     0.36526154      127.56408        0.67678
             95      89.596853     0.38286372      74.384522     0.32957478      110.70757     0.60817533
            100      77.422621     0.35729516      64.407799     0.31412653      94.889779     0.61157025
            105      66.261973     0.35834409      54.984117     0.32817834      81.328682     0.46568455
            110      57.448448     0.29136236      47.703652     0.25094199      70.608816     0.47344412
            115       50.55844     0.28252467      42.109119     0.25376845      61.834352     0.39790663
            120      43.706819      0.2572428      36.283086     0.22462473      53.546344     0.32660538
            125      38.634004     0.24993227      32.029972     0.21764234       47.21066     0.31709767
            130      33.631426     0.24376493      27.891401     0.22274202      41.183679     0.28635279
            135      29.644356     0.21434329      24.545221     0.18611975      36.394342     0.26852657
            140      25.992204     0.18865602      21.486433     0.16225504      31.887378     0.23837749
            145      23.250458      0.1896774      19.164727     0.16499839      28.683935     0.24132828
            150      20.309119     0.17015875      16.757167     0.14686999      24.980489     0.21585404
            155      18.216691     0.16809925      15.026988     0.14804419       22.43218     0.21514784
            160      16.005506     0.14577639       13.17755     0.12416776      19.765791     0.18858261
            165      14.463175     0.13927522      11.906177     0.11907158      17.799023     0.19412147
            170      12.567881     0.12862277      10.342865     0.11117278      15.466024     0.16801925
            175      11.542873     0.13503303      9.5127779     0.11774334      14.249362     0.17548904
