#         pt_j1        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2352.2605      4.0027419      1898.7514      3.2590943      5503.6328      18.044625
              5      2195.9733      3.4592627      1864.9392      3.0300556      2753.1559      4.5000422
             10      1559.1735       2.621369      1332.2425      2.3350093      1865.7446      3.0840184
             15      1189.1269      2.1284484      1016.2127      1.9094924      1409.4439      2.4431889
             20      925.07823      1.8241489      786.07079      1.6382458      1100.2728      2.0705059
             25      708.67281      1.4568388      595.11069      1.2885509      854.65766      1.6897126
             30      554.80495      1.2152543      460.94771       1.070735      677.05569      1.4227041
             35      449.77103      1.0390952      370.44328     0.90326895      554.29546      1.2304354
             40      374.73119     0.94446772      306.75198     0.80536179      465.08688      1.1464095
             45      312.53444     0.79166051      254.95087      0.6816818      389.25188     0.96262172
             50      265.64331     0.70755961      215.83492     0.59696508       332.2741     0.86789717
             55      225.22055     0.61309474      182.42702     0.51527689       282.6511     0.75903887
             60      194.59268     0.59613791      157.37206     0.49982004      244.60257     0.74641887
             65      167.53353     0.54272745      135.40136     0.45418325      210.74116     0.67994875
             70        146.034     0.50760182      117.94036     0.41691021      183.75663     0.66640867
             75      126.55878     0.42478325      102.02752      0.3498692      159.59096     0.53946066
             80      110.81275     0.37643683      89.226404     0.30960211      140.05324     0.49161338
             85      97.651376     0.40242692      78.607855     0.32833595      123.49508     0.52717655
             90      85.405153     0.33609349      68.590453     0.27440994      108.04864      0.4283909
             95      76.282459     0.33306251      61.201443     0.27057301      96.555528     0.43180758
            100      67.265898      0.3179865      53.875289     0.26317068       85.30236      0.4006885
            105      59.492464     0.28177627      47.565081     0.23235853      75.580963     0.35853544
            110      53.001879     0.27596718       42.32836     0.22708576      67.428787     0.35154448
            115      47.026546     0.24448482      37.448747     0.19944314      60.032985     0.31624931
            120      42.546296     0.22405898      33.846926     0.17918613      54.360408     0.29635979
            125      37.927894     0.21489554       30.14169     0.18112381      48.522774     0.29097765
            130      33.661611     0.19672432      26.737478     0.15852516      43.072415     0.25762094
            135      30.903713     0.23400549      24.494091      0.1901293      39.661085     0.30128241
            140      27.838347     0.17771357       22.02837     0.14303475      35.826575     0.23757377
            145      25.139699     0.19650263      19.855541     0.15311607      32.386179      0.2761376
            150      22.659691     0.16551419      17.925909     0.13386603      29.121041     0.21757142
