#  pt_Z-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      473.29461      1.8070528       381.7133      1.4437918      969.62213      7.0574275
              5      1088.5936      2.5627724      890.71698      2.1361322      2027.4576      9.4231648
             10      1206.6274      2.5088349       999.8025        2.14658       2010.999       8.479293
             15      1075.6468      2.3196115      899.14746      2.0203468      1650.5265      6.9059341
             20      863.27195      1.9622415      725.68532      1.7326936      1235.9506      5.3966408
             25      663.37243      1.6299822      558.59701      1.4525393      913.51779      4.1793929
             30      497.12029       1.284986      418.33194      1.1444961       660.2861      3.1685739
             35      366.72294      1.0437458      307.31523     0.93526835      473.27261      2.3839224
             40      264.98287     0.79430807      221.08635     0.70611151       336.3509      1.6801772
             45      191.17895     0.59144557      157.99232      0.5305686      241.06536      1.1280793
             50       136.4195     0.46698466      111.72934     0.40213759      169.38352      0.6981755
             55      99.891979     0.33514981      80.897734     0.28104374      125.20265     0.47136653
             60      76.574548     0.27892541      61.526713      0.2290412      96.680237       0.362248
             65      59.800242     0.23334334      47.855626     0.18801075      75.823773     0.32440871
             70       47.52323     0.20912384      37.940955     0.16844316      60.332298      0.2743019
             75      38.566664     0.18169454      30.777395     0.14881503      48.953175     0.25538222
             80      31.335346     0.17845254      24.978152     0.14722525       39.84244     0.23375983
             85      25.521225     0.14689354      20.300304     0.11650999      32.543969     0.19610983
             90      21.111886     0.13407594      16.811991     0.10693667      26.876541      0.1787254
             95      17.424737     0.12062094      13.846909    0.095397179      22.257052     0.16218779
            100      14.363731     0.10934941      11.443929    0.086835238      18.267652     0.14856357
            105      12.172773     0.10028484      9.6854007    0.081121272      15.508427     0.14106453
            110      10.030015     0.09173156      8.0075071    0.072963173      12.718267     0.12316367
            115      8.3508108    0.083272711      6.6558291     0.06590785      10.613438     0.11150152
            120      7.1011009    0.076920506      5.6531677    0.060666877      9.0386311     0.10312727
            125      5.9308086    0.070066868      4.7263201    0.055402466      7.5382495    0.095305755
            130      5.0553851    0.064541355      4.0305182    0.051354038      6.4205387    0.088665022
            135      4.1209618    0.058397941      3.2883224    0.046303267      5.2335012    0.078408886
            140      3.6643358    0.055741577      2.9213438    0.043853349      4.6657593    0.076135066
            145      3.0873629    0.050422417      2.4637178    0.040210109      3.9215779    0.070754518
            150      2.5959837    0.046290037      2.0698005    0.036758549       3.305197    0.064690144
            155      2.3015199    0.043876165      1.8275376    0.034704652      2.9423652     0.05903007
            160      1.9128876    0.039625113      1.5242523      0.0312886      2.4308254    0.053816306
            165      1.7085117    0.037626479      1.3634006    0.029800317      2.1653517    0.052095881
            170      1.4365483    0.034400515      1.1386719    0.026857004      1.8407396    0.047377389
            175      1.2630689    0.032502174      1.0067325    0.026174852      1.6046818    0.047319676
            180       1.123313    0.030756885     0.89036049    0.024142648       1.436878    0.042242887
            185      0.9761011    0.029251492     0.76689468    0.022465101      1.2625858    0.040697604
            190     0.79333319    0.027045515     0.62748266    0.020889209      1.0158977    0.037544189
            195     0.72240587     0.02464853     0.57402871    0.019471146     0.91926339    0.035741304
            200     0.63283398    0.023191106     0.50023972    0.017858839     0.81091213    0.032253869
            205     0.58862518    0.022154577     0.46889521    0.018024781     0.74520809    0.032781954
            210     0.47584085    0.020084402     0.37322724    0.015442877     0.61592152    0.027995086
            215     0.42411443    0.018935702     0.33391179    0.014671356     0.54616616    0.026283987
            220     0.35525908    0.017202015     0.27829883    0.013262064     0.46050559     0.02368559
            225     0.33317993    0.016696694     0.26251815    0.012784471     0.42733897    0.023415155
            230     0.29324319    0.015750509     0.23128779    0.012189681     0.37615268    0.021769092
            235     0.26183975    0.014818323     0.20297335    0.011226472     0.34392799      0.0208045
