#   y_bbZ-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5    0.035665354    0.035663571    0.021301181    0.021300116    0.063003938    0.063000787
           -4.9    0.040385829    0.065787098    0.017659455     0.10153724    0.052063977     0.06668403
           -4.8     0.23473033     0.16743742      0.1869439     0.13165303     0.29890453     0.21936294
           -4.7       3.168188     0.84208441      2.4950591     0.71587847      4.1307017     0.99653895
           -4.6      5.3316201     0.73021684      4.2721181     0.60388594      6.7306703     0.89614061
           -4.5      14.865391      1.3535545      11.779518      1.1168982      19.135815      1.6656899
           -4.4      27.059785      1.5642265      21.697646      1.2586064      34.265778       2.054349
           -4.3      54.685622      3.2788207      44.363682       2.780023      68.177738      3.9656562
           -4.2      95.081525      5.4826519      77.019672      4.6607635      118.69794      6.2661767
           -4.1      167.19352      5.8079425      136.20972      5.2328362      207.65648      6.2742438
             -4      233.93023      4.5901352      190.69549      3.8811196      291.25643      5.6091544
           -3.9      344.01643      5.4799758      280.77962      4.6108028      427.50675      6.7277234
           -3.8      470.28308      6.6359488      385.67156      5.8331182      580.81858      7.8100131
           -3.7      618.81327      7.3638175      506.95416      6.2296216      766.50258      9.0040419
           -3.6      786.85798      8.1571374      645.02289      6.8759187      975.10483      10.043529
           -3.5      999.03982      9.4389245      819.71138       8.045909      1234.8802      11.445772
           -3.4      1206.0778      11.112806      990.09876      9.4308199      1491.1663       13.78692
           -3.3      1422.6382      10.901014      1168.4258      9.2936287      1757.1319       13.21563
           -3.2      1653.8436      12.738909      1358.2476      11.127607      2044.1988      15.178699
           -3.1      1919.8676      13.414007      1578.8233       11.44194      2369.9154       16.51821
             -3       2146.981      13.664092      1763.2098      11.640136      2655.2271       16.58036
           -2.9       2376.576      14.098453      1952.3949      12.025171      2934.9345       17.47911
           -2.8      2614.2693      15.800075       2148.504      13.561326      3232.6055       19.18148
           -2.7      2848.1678      16.896649      2343.1371      14.525152      3504.9022      21.068005
           -2.6      3068.1887      17.622217      2521.1529      15.003659      3791.0402      21.565248
           -2.5      3302.8966       21.83867       2719.379      19.054495      4071.3854      25.501085
           -2.4      3482.4556      20.258211      2864.1692      17.090371      4299.6594      25.022822
           -2.3      3673.4089      20.241944        3022.81       17.59763      4530.6051        23.9006
           -2.2      3835.9689      20.938547      3156.4891      18.049184      4738.5978      25.716562
           -2.1      3971.2669      18.992516      3262.2924       16.23903      4907.4351      23.035362
             -2      4139.1613      20.478661      3407.7543      17.634363      5099.3479      24.600345
           -1.9      4283.8909      22.090055      3524.2607      18.924635      5297.8563      27.549515
           -1.8      4411.8432      22.494494      3635.4982      19.669893      5434.2743      26.402436
           -1.7      4520.3653      22.215247      3718.5526      19.538791      5580.9422      25.967898
           -1.6      4608.7774      23.853322      3799.0082      20.915871      5676.3195      27.961866
           -1.5       4707.646      23.888569       3879.827      20.756728      5798.7409       28.15006
           -1.4      4778.2565      22.380592      3933.3876      18.980732      5904.2178      28.258563
           -1.3      4888.7298      26.427896      4030.6612      23.168469      6018.9814      31.093411
           -1.2      4913.4788      23.169569       4047.978      20.043898      6055.0843      27.919878
           -1.1      4941.4691      24.563666      4070.5936      21.503615      6090.7582      29.203031
             -1      5002.1674      24.851031      4119.7098      21.431155      6168.8633      29.717139
           -0.9      5080.0488      25.891229      4185.8989      22.185541      6261.4346      31.294008
           -0.8      5022.7234      22.402916      4135.4658      19.566147      6194.0167      26.454791
           -0.7      5073.2002      23.389423      4175.0465      20.237532      6259.9384      27.918995
           -0.6       5104.149      27.091839      4203.9971      23.881967      6298.6804      32.666857
