# pt_bbZ-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.22123407    0.014510563     0.17111801    0.011146389     0.30149303    0.020700387
              5     0.81656354    0.030398957     0.62663436    0.023372471      1.1103248    0.042567944
             10      1.4710077    0.039848033      1.1293272    0.029957052      1.9888867    0.057260375
             15      2.1495121    0.048234244      1.6420256    0.036870913      2.9160798    0.067661306
             20      2.9223628     0.05455974      2.2238269    0.041831572      3.9749257    0.076666338
             25         3.5184    0.058445982      2.6746481    0.044417762      4.7834299     0.08204375
             30      4.3664239    0.090691634      3.3155522    0.065067139      5.9364458     0.13330597
             35      4.9276474    0.070137744      3.7544387    0.053777924       6.670917    0.099603433
             40      5.6084307    0.099206669      4.2944173    0.081801598      7.5523437     0.13157043
             45      6.2507344    0.082688907      4.7581983    0.063535652      8.4694396     0.11440822
             50      6.8798959     0.10372232      5.2396071    0.076983237      9.3123329     0.14808575
             55      7.3383644    0.092928999      5.6138993     0.07149147      9.8776404     0.12964744
             60      7.9693547    0.094840377      6.0994154     0.07463817      10.718263     0.12943364
             65      8.4362381    0.095980169      6.4673668    0.075294178      11.323297     0.13025236
             70      9.0746329     0.10979095      6.9792128    0.086814265      12.129503     0.14645533
             75      9.5836445     0.11087647      7.3470155    0.084162701      12.861923      0.1562543
             80      9.9445351     0.11732589      7.6445705    0.091071171      13.296908     0.15929646
             85      10.570658      0.1319061      8.1365108    0.099729293      14.111107     0.18481954
             90      11.036326     0.11854396      8.5546734    0.095181005      14.600845     0.15604273
             95      11.604491     0.11576596      8.9977484     0.09213291      15.339593     0.15410494
            100       12.22875     0.12067597      9.5149688    0.095617052      16.091991     0.16030339
            105      13.256933     0.13530367      10.356754     0.10941398      17.349521     0.17607572
            110       14.26901     0.13092701      11.188493     0.10379602      18.577032     0.17632987
            115      15.547962     0.13414564      12.229031     0.10651171      20.151404     0.17920939
            120      18.068464     0.15190533      14.286631     0.12078834      23.250589     0.20139846
            125      18.485635     0.13829781      14.678573     0.11022165      23.647204     0.18318174
            130      18.511386     0.19411333      14.732487     0.15972892      23.605957     0.25322841
            135      18.263935     0.14864831      14.523547     0.11762256      23.309247     0.19971547
            140      17.072133     0.13969077       13.65398     0.12370475      21.608777     0.19963531
            145      16.293213     0.15676633      12.938166     0.12335303       20.85352     0.21266444
            150      14.993002     0.12966309      11.913129     0.10326749      19.127643       0.173806
            155      14.058453     0.14378281      11.160478     0.11055754      17.953712     0.19817874
            160      12.988155     0.11718331      10.332535    0.092514785      16.535007     0.16126242
            165       12.19471      0.1246754      9.6988682     0.10058449      15.536367      0.1651733
            170      11.119166     0.12835047      8.8128202     0.10097681      14.226444     0.17100653
            175      10.556604      0.1092452      8.3822382    0.089663668      13.471257     0.14123167
            180      9.3851467     0.10065897      7.4445542    0.080370292      11.987809     0.13470524
            185      8.5339679    0.091616635      6.7508524     0.07247357      10.931413     0.12338568
            190      7.9814137    0.099209069      6.3051996    0.078897792      10.245557     0.13200603
            195      7.3626831    0.098025969      5.8508057    0.077109396      9.3793773     0.13425576
            200      6.8616705     0.08322436      5.4489213    0.065670948       8.740749     0.11557336
            205      6.3722207    0.097450766      5.0674446    0.081688796      8.1048583     0.13224336
            210      5.8017358    0.085049724       4.592405    0.068866805      7.4229867      0.1111636
            215      5.1637977    0.072987342      4.1005357    0.057415385      6.5727186     0.10101428
            220      4.9388776     0.15246873      3.9173405     0.12847372      6.3057513     0.18518249
            225      4.6072658    0.068298256      3.6372232    0.053803417      5.9134463     0.09185536
            230      4.1637369    0.066932913      3.2805535    0.052731064      5.3557925    0.090658413
            235       3.762254    0.080002169      2.9607389    0.058557736      4.8442382     0.11561524
            240      3.4975069    0.058972929      2.7633811     0.04650298       4.481511    0.080506652
            245      3.2217537    0.056237614      2.5385738    0.044295294      4.1431436    0.075407774
            250      3.0439181     0.06760118      2.3978985    0.052629522      3.9119906    0.092640579
            255      2.8115483    0.054005853       2.223245    0.042299226      3.5972991    0.075258673
            260       2.513817     0.04925204      1.9841813    0.038500477       3.219518    0.067858646
            265      2.3716632    0.049539564      1.8812999    0.039487633      3.0215072    0.067103933
            270       2.146628    0.046560785      1.6925406    0.034711565       2.755167    0.071127975
            275      2.0709514    0.047723986      1.6413462    0.037730265      2.6396092    0.064979181
            280      1.8958079    0.042064912      1.4972714    0.032517216      2.4243681    0.058625709
            285        1.70456    0.077124101      1.3591789    0.055272699      2.1551582     0.11466772
            290      1.5795126    0.044930943      1.2465254    0.036737509      2.0237536    0.058140114
            295      1.4678276    0.037193717       1.151793    0.028729613      1.8950957    0.051336612
            300       1.433141    0.036844254      1.1297345    0.028383297      1.8386426     0.05160249
            305      1.2474673      0.0353954      0.9973063    0.028140466      1.5682422    0.049431096
            310      1.2050528    0.034377451     0.94570389    0.026360769      1.5552232    0.047766693
            315      1.1365794    0.033474427      0.8858023    0.025726408      1.4804936    0.046211439
            320      1.1235081    0.036904848      0.8864554    0.027998891      1.4378793    0.053128459
            325     0.90951258    0.031415263     0.71958784    0.024800024      1.1606279    0.043677847
            330     0.95437746    0.029787799      0.7544231    0.023089587      1.2187835    0.041784931
            335     0.89035791    0.028809885     0.70330501    0.022325541      1.1368623    0.040047573
            340     0.77486553    0.027717002     0.61377694    0.021660361     0.98588481    0.038336288
            345     0.79569484    0.026295542      0.6280292    0.021023224      1.0161223    0.037241575
            350     0.68413852    0.025154572     0.53889041    0.019366949     0.87698688    0.035092145
            355     0.67121325    0.027459312     0.53009309    0.021017203     0.85673394    0.038884311
            360     0.61539835    0.026956461     0.50887889    0.029070441      0.7355734    0.057252726
            365     0.53904939    0.033599325     0.42716235    0.023943634     0.68691381    0.050113941
            370      0.5100549    0.022003395     0.39955214    0.016853312     0.65811951    0.031426442
            375     0.54586279    0.023914923     0.42757478    0.018351072     0.70460719    0.033434618
            380     0.45421354    0.021131273     0.35651935    0.016265433     0.58391498    0.029648142
