#         pt_b2        central        num_err    min (scale)        num_err    max (scale)        num_err
            140      1.0446067    0.052432798      0.9014097    0.045807382      1.2350414    0.063921057
            145     0.86102053    0.062421341     0.75735666    0.054805371     0.98595796    0.073529349
            150     0.79901439     0.04568406     0.69494951    0.041510165     0.94092794    0.054566892
            155     0.65022336    0.044607245     0.56739777    0.040676477      0.7519535    0.050748443
            160     0.58115506     0.03818565     0.50642053    0.034413182     0.67355482    0.044375215
            165     0.52271833    0.037309019       0.454436    0.033219806     0.60901684    0.043993907
            170     0.48116829    0.037532397     0.42038035    0.034550429     0.55612189    0.042020711
            175     0.37777552    0.032650953     0.32746651    0.027605001     0.44750656    0.044242821
            180     0.34207376    0.030470377      0.2935527     0.02759635     0.40237191     0.03482646
            185     0.35517665    0.032539952     0.31340825    0.029799421     0.41192425     0.03757269
            190     0.33807059    0.045981822     0.29511399    0.042416003     0.39218922    0.049892542
            195     0.31460968    0.032571949     0.27915075    0.030125329      0.3564885    0.036566907
            200      0.2780777    0.033213105     0.24372839    0.029939622     0.32316592    0.038206872
            205     0.25298614    0.031631088     0.22752968    0.030798668     0.28179642    0.032754785
            210      0.2207133    0.029384055     0.19596673    0.026901383     0.24992833     0.03301814
            215      0.1711513    0.021669775     0.14684905    0.019606394     0.20503953     0.02500389
            220     0.13484445    0.018148159     0.12275904    0.016592048     0.14747577    0.022151568
            225     0.20214512    0.030857006     0.17626402    0.029579888      0.2352684    0.032558481
            230     0.10617709    0.016985211    0.092078033    0.014630403     0.12395463    0.020786009
            235      0.1090859    0.019394963    0.096151122    0.017562987     0.12427583    0.022115501
            240     0.11716346    0.021420688      0.1036912    0.019712101     0.13262024    0.024121226
            245     0.09799628    0.018670688    0.086346181    0.015922905     0.11274707    0.023613827
            250     0.10396431    0.018403391    0.095405079    0.016581825     0.11139102    0.021369521
            255    0.076278209    0.015390251     0.06761134    0.014204636    0.087667933    0.017497678
            260     0.06179815    0.012523471    0.053925827    0.010817589    0.070877185    0.015282572
            265    0.086145787    0.015416001    0.075111583    0.013736075    0.099721358    0.017803275
            270    0.074838444     0.01709313    0.067820473    0.015921125    0.081697067    0.018427101
            275    0.056902264    0.010731239    0.048131457   0.0093510366    0.068894607    0.012792637
            280    0.064908919    0.015956949     0.05708796    0.014567564    0.075020296    0.017935876
            285    0.063656614    0.014034734    0.058081555    0.012944915    0.069103349    0.015686032
            290    0.054292637    0.011706559    0.047850964    0.010104005    0.061554469    0.014275452
            295    0.040639409    0.010595686    0.033914941   0.0091770368    0.050592952    0.012901437
            300    0.033261319   0.0099534422    0.032010413   0.0097401578    0.033526594     0.01002255
            305    0.043294606    0.012742155    0.038001713    0.011440318    0.049649881    0.014422367
            310    0.036630019    0.011917672    0.035022519    0.011092014    0.038308583    0.013244695
            315    0.030246929   0.0099896215    0.024967717   0.0085826308    0.037682697    0.012448103
            320    0.052110178    0.029019446     0.04811819    0.027158849    0.056014115    0.030511497
            325    0.021766004   0.0078087537    0.018764488   0.0071867206    0.026359094   0.0089144328
            330    0.018733071   0.0066560671    0.016475925   0.0058359029    0.021609291   0.0080983507
            335   0.0080627166   0.0045253826   0.0068250786   0.0035343563   0.0096710038    0.006170791
            340    0.031610767   0.0094038624    0.028370197   0.0085214415    0.036187677    0.011029415
            345    0.030367421     0.00972128    0.027296673   0.0085672037    0.034766181    0.011736368
            350    0.023509213   0.0060822337    0.019173957    0.004970914    0.029694882   0.0078540366
            355    0.020194607   0.0069652147    0.017723977   0.0060130677      0.0238375   0.0087136795
            360    0.010862736   0.0048646846    0.010012815   0.0044454415    0.011356654   0.0062747489
            365    0.015250768   0.0073353542    0.014158787   0.0079486542    0.015468445   0.0071183276
            370    0.018525039   0.0064326368    0.016474744   0.0060688597    0.021259764   0.0069187552
            375    0.017155965   0.0069740575    0.015517775   0.0066796906    0.019527973   0.0079576746
            380     0.01010624   0.0049894264   0.0094577557   0.0041658068    0.010452461    0.006577327
            385    0.024869429   0.0077574879    0.022520354   0.0071260472     0.02787811     0.00873442
            390   0.0065161024   0.0031850575    0.005828681   0.0030143696   0.0069958328   0.0034743574
            395   0.0041010433   0.0035338756   0.0030731694   0.0045266612   0.0043590157   0.0030605828
            400   0.0062392323   0.0028170079   0.0047983858   0.0022920906   0.0084482481   0.0036537284
            405   0.0025633071   0.0045750972   0.0022026181   0.0037705799   0.0026485236   0.0043651611
            410    0.015300158   0.0053017819    0.012852756   0.0046468978    0.018647815   0.0062827007
            415    0.005973189   0.0031449715   0.0048120671   0.0025992085   0.0077944094   0.0040221521
            420    0.002819882   0.0040069872   0.0020490159   0.0052037357   0.0031045472    0.003312789
            425    0.013340098   0.0069063122     0.01213315   0.0067711796    0.014936004   0.0070008511
            430    0.001624685   0.0011499434   0.0013658268  0.00097470581   0.0018773426   0.0013336082
            435   0.0074793701    0.004984099   0.0069069882   0.0046833752   0.0080568702   0.0052387472
            440   0.0096244092   0.0043363056   0.0080778542   0.0038595933    0.011788307   0.0050375183
            445   0.0091108267   0.0049183232   0.0082625786   0.0043378076    0.010279961    0.005877197
            450   0.0016485433   0.0029174763   0.0013125787   0.0021832473   0.0022250395   0.0041338913
            455    0.011444567   0.0044997393   0.0096580119   0.0042012662    0.013916555   0.0050031816
            460   0.0025036614   0.0018990701   0.0020990354     0.00158763   0.0030404725   0.0023469622
            465   0.0011946063   0.0022873952    0.001071634   0.0030140982   0.0012500198   0.0021518576
            470 -0.00076568897  0.00076565068   -0.001276811   0.0012767471 -0.00046732283  0.00046729946
            475    0.010659921   0.0084168627    0.010086614   0.0080946295    0.011104823    0.008567938
            480   0.0070691928   0.0051352613   0.0060920472   0.0046954898   0.0084603541    0.005723328
            485   0.0024683465   0.0034052955     0.00201561   0.0040705805     0.00269313   0.0030366284
            490   0.0061510238   0.0048628918   0.0057694095   0.0047090813   0.0065976377   0.0049990112
            495   0.0022606298   0.0022605168   0.0021358268     0.00213572   0.0025679133   0.0025677849
            500   0.0022606298   0.0022605168   0.0021358268     0.00213572   0.0025679133   0.0025677849
