#   pt_Z-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1.0331432    0.031642345     0.80488826    0.024416287      1.3575402    0.043838523
              5      3.4845039    0.060391985      2.7083064    0.046841699      4.5909107    0.082672244
             10       5.454741    0.071881441      4.2444897    0.055676905      7.1747801    0.099395044
             15      7.3661121    0.085540172      5.7064623    0.066027972      9.7412612     0.11744874
             20      9.3634089     0.11280187      7.2671698    0.090275746      12.355681     0.14843064
             25      10.625611       0.102851      8.2627524    0.080013876      13.985155     0.14130513
             30      12.028151     0.12462064      9.3899626      0.1013851      15.744443     0.17631339
             35      13.098339     0.14421927      10.178999     0.11073616      17.245485     0.20063316
             40      13.525113     0.12246419      10.576486    0.097642787       17.66345     0.16634799
             45        14.1883     0.12772595       11.02161      0.1005986      18.693747     0.17330509
             50      14.671954     0.16699676      11.409131     0.13277245      19.301815     0.22192951
             55      14.746316     0.14327957       11.49444     0.11569518      19.340152     0.18910896
             60      14.829693     0.15602533      11.553661      0.1201079      19.454241     0.21464265
             65      14.328356     0.12360121      11.144436    0.096359753      18.837622     0.16904582
             70      14.283717     0.12889798      11.156145      0.1026866      18.678909     0.17143452
             75      14.219237       0.178596      11.101058     0.14517114      18.603161     0.23346386
             80      14.202117     0.16080461      11.064438     0.12243667      18.631148     0.22259134
             85      13.488419     0.13590606      10.554864     0.10327283      17.597779      0.1915353
             90      13.727023      0.1340264      10.743843     0.10562869      17.899253     0.17928133
             95      13.524775     0.19805792      10.564363     0.15985846        17.6904     0.25480557
            100      13.174712     0.11784201      10.336488    0.092389229      17.123902     0.16298556
            105       13.19885     0.13583252      10.342696     0.10955354      17.182074     0.17700371
            110      12.945355     0.12241326      10.181694    0.096367463      16.768569     0.16680551
            115      12.890901     0.11420529      10.175848     0.10402454      16.613434     0.17087267
            120      12.422738     0.11553539       9.795122    0.092330127      16.029769     0.15421295
            125      12.345234     0.12546587      9.7475194    0.099009974      15.904212     0.16940413
            130      11.936517     0.11441035      9.4594699    0.089651644      15.292128     0.15733979
            135      11.310224     0.10811348      8.9549105    0.086606999      14.509472     0.14354808
            140      11.019654     0.10857224      8.6975524    0.084086658      14.193414     0.14892903
            145      10.325416    0.099085869       8.170205    0.078597694      13.251352     0.13430917
            150      9.7153007     0.10900519       7.714783    0.087771928      12.410901     0.14632753
            155      9.1594087     0.10666324      7.2496956    0.085044248      11.746247     0.14112057
            160      8.3539215    0.092975371      6.6306206    0.073306564      10.673422     0.12665666
            165      7.8469029    0.092280654      6.2182871    0.073567234      10.041028     0.12267033
            170      7.1818773    0.081069293      5.6927761    0.066628606      9.1896877     0.11762825
            175      6.6538064    0.078859059      5.2802127    0.062686231      8.4975951     0.10724711
            180      6.2880612    0.077656403      5.0005129     0.06176336      8.0066692     0.10404356
            185      5.7848812    0.074438599      4.5851851    0.059483745      7.4311402      0.1072495
            190      5.3043989    0.071197929      4.2045701    0.056586682      6.7803462    0.096622313
            195      4.8603113    0.067198148      3.8561984    0.053512015        6.20284    0.091635083
            200      4.5374424     0.06662935      3.5958495    0.053066336       5.801942     0.08857112
            205      4.2255783    0.064526068      3.3517922    0.051361464      5.3949981    0.087110851
            210      3.8397498    0.062439213      3.0467062    0.050224471      4.9007488    0.082689388
            215      3.5541784    0.057562626       2.808908    0.045480639      4.5599426    0.077082214
            220      3.1630683     0.05468159      2.4966075    0.043219655        4.06119    0.075915729
            225      3.0517752     0.08499341      2.4181341     0.06200266      3.9019985     0.12285138
            230      2.8887695    0.078893762      2.2916259    0.059160639      3.6849425     0.11170781
            235      2.6067471    0.053011833      2.0659638    0.041348187      3.3297391    0.073236796
            240      2.4420823    0.053614337      1.9409421     0.04329562      3.1089028    0.070797022
            245       2.214171    0.052669942      1.7653912    0.043202077      2.8098723    0.068923194
            250      2.0801542    0.045059494      1.6411091     0.03561848      2.6715912     0.06027969
            255      1.9697444     0.05781365      1.5557513    0.049545689      2.5294298     0.07012594
            260      1.8045914    0.041964621      1.4226883    0.033072712      2.3204503    0.056521947
