#       pt_lep1        central        num_err    min (scale)        num_err    max (scale)        num_err
            255      1.5252155    0.057944811      1.2587236    0.053728364      1.8691469    0.067087669
            260      1.3324829    0.040409457      1.0847963    0.033596634      1.6555185    0.053875689
            265      1.2419275    0.042101312      1.0141443    0.035849589      1.5369784    0.052488166
            270       1.202552    0.043722125     0.97609954    0.036482774      1.5050472    0.056354011
            275      1.0010551    0.038157325     0.80393487    0.030550847      1.2655537    0.051244679
            280      1.0762137     0.09015801     0.87468316    0.068558358      1.3451572     0.12900127
            285     0.91173106     0.05118337     0.74306772    0.044837606      1.1324947      0.0612424
            290     0.79778665    0.050925305     0.65217507    0.042677496     0.98431533    0.061484752
            295     0.75821223    0.052102821      0.6074859    0.038681838     0.96981829     0.07514707
            300     0.68452191    0.031060623     0.55315645    0.025748751     0.85933039    0.039784601
            305     0.67294933    0.038937003     0.55144301    0.034782762     0.83334999    0.045027574
            310     0.56717281    0.034271392     0.46533706    0.029174996     0.69591217    0.042502279
            315     0.47519419    0.023596847     0.40730419      0.0272123     0.54101586    0.056419078
            320     0.53874079    0.034940799     0.44792861    0.031289481     0.65190311    0.043673996
            325     0.44826795    0.029131028     0.37234362    0.025774508     0.54392875    0.034827101
            330      0.4096022    0.033178629     0.33826916    0.029637133     0.49871428    0.038411451
            335     0.41762459    0.027470321     0.34102107    0.024511537      0.5475447     0.05984025
            340     0.39505514    0.031057774     0.32250341    0.029423903     0.49250559    0.034132397
            345     0.33233035     0.02768173     0.27307823    0.022763374     0.40244701    0.047458005
            350     0.32097811    0.024034711     0.26403075    0.020796037     0.39311736    0.029129862
            355     0.31546035    0.020541544     0.25745266    0.017685443     0.39227085    0.025407511
            360     0.26567368    0.018691107      0.2169753    0.015086698     0.32797935    0.025064511
            365     0.27917148    0.019507954     0.22366728    0.016033549     0.35451557    0.025177372
            370     0.24492488    0.020957307      0.1988002    0.018143911     0.30553942    0.025333608
            375     0.19928756    0.014579853     0.16088934      0.0119072     0.24839001    0.019018366
            380     0.21592498    0.016954813     0.17426655    0.014397012     0.27120071    0.021406146
            385       0.202714    0.018819816     0.16522897    0.015874477     0.25222333    0.023982576
            390     0.18297823    0.020380328     0.15236199     0.01801557     0.22079479    0.024287592
            395     0.18566268    0.021780247     0.15218201    0.016235033     0.22729415    0.031544202
            400     0.16591819    0.016770522     0.13718488    0.015098989     0.20278982    0.019388182
            405     0.15914516    0.012995746     0.13204383    0.011302846     0.19108926    0.017875445
            410     0.15389179    0.015601293     0.12687925    0.013765006     0.18823416    0.018979578
            415     0.14018106    0.013596497     0.11338901    0.011654722     0.17556749    0.016858799
            420     0.13284293    0.014574518     0.10770083    0.011955386     0.16493543    0.018816675
            425     0.11155134    0.010393904    0.088458268   0.0082284029     0.14213644    0.013736704
            430     0.11156567    0.015243417    0.092326555    0.013563675     0.13483102    0.017927996
            435    0.098953031    0.010935559    0.082723528   0.0092827463     0.11747009     0.01378656
            440    0.089425866     0.01059099    0.072684772   0.0087574497     0.11108831    0.013718365
            445     0.10901317     0.01308376    0.091398524    0.011180164     0.12902465    0.016693426
            450    0.098067756    0.012159151    0.078889825    0.010096182     0.12198823    0.015643114
            455    0.082322539    0.013589856    0.068058447    0.012501561     0.10057098    0.015307205
            460     0.08543872    0.010367762    0.068905098   0.0086295823     0.10815116    0.013225156
            465    0.071705374   0.0090617952    0.057301949   0.0072851373    0.090843032    0.011827306
            470    0.061578759   0.0081601959    0.049702795   0.0065224294    0.076614909    0.010733573
            475    0.068735177   0.0080854955    0.054844094   0.0063920427    0.086571653    0.010763496
            480    0.056142559    0.010016679    0.045202598   0.0085174991    0.071024941    0.012294965
            485    0.066414015    0.013592156    0.051777893    0.010023607    0.087195291    0.019215346
            490    0.064257756   0.0083310678    0.051043208    0.006774482    0.082042581    0.010625623
            495    0.051897657   0.0086240874    0.041577303   0.0074166409    0.065961673    0.010669133
            500    0.051897657   0.0086240874    0.041577303   0.0074166409    0.065961673    0.010669133
