#qTcut         central scale                 minimum (complete)            maximum (complete)            
#              xiR=1  xiF=1                  xiR=2  xiF=0.5                xiR=0.5  xiF=2                µR=xiR*mWbb  µF=xiF*mWbb
0              63554.006      62.746089      53175.019      38.340211      75520.335      106.00028      
0.01           63536.012      34.318825      53163.738      22.584305      75490.443      55.002388               -16.33%          18.82%
0.02           63546.598      29.243997      53171.711      19.523996      75504.609      46.332093               -16.33%          18.82%
0.03           63540.463      27.937541      53169.213      18.815772      75491.285      43.895560               -16.32%          18.81%
0.04           63525.196      27.045464      53159.287      18.204960      75466.825      42.515139               -16.32%          18.80%
0.05           63509.906      26.238974      53150.561      17.735516      75439.305      41.083489               -16.31%          18.78%
0.06           63497.284      25.726983      53143.574      17.433048      75415.939      40.186963               -16.31%          18.77%
0.07           63501.819      25.689529      53147.203      17.417280      75421.528      40.097732               -16.31%          18.77%
0.08           63493.209      25.650668      53142.685      17.447695      75405.135      39.895483               -16.30%          18.76%
0.09           63472.678      25.173402      53129.926      17.101118      75370.895      39.223379               -16.29%          18.75%
0.1            63468.183      24.825316      53127.253      16.888019      75362.903      38.632505               -16.29%          18.74%
0.11           63455.892      24.710498      53119.417      16.812651      75342.730      38.445677               -16.29%          18.73%
0.12           63448.324      24.679868      53115.847      16.784171      75327.250      38.413338               -16.28%          18.72%
0.13           63447.182      24.468941      53115.862      16.652491      75323.463      38.058303               -16.28%          18.72%
0.14           63434.708      24.336552      53108.353      16.571205      75301.893      37.832311               -16.28%          18.71%
0.15           63432.494      24.234283      53108.108      16.505750      75295.341      37.665084               -16.28%          18.70%
0.16           63437.206      24.281800      53112.067      16.541512      75300.209      37.722708               -16.28%          18.70%
0.17           63431.409      24.147712      53108.936      16.448835      75289.219      37.522673               -16.27%          18.69%
0.18           63426.377      24.074944      53106.455      16.402925      75279.046      37.402486               -16.27%          18.69%
0.19           63423.519      24.030951      53105.284      16.372869      75272.513      37.333362               -16.27%          18.68%
0.2            63422.087      23.986602      53105.283      16.345249      75267.779      37.258432               -16.27%          18.68%
0.21           63418.369      23.922690      53103.398      16.302036      75260.330      37.159610               -16.26%          18.67%
0.22           63416.059      23.935581      53102.506      16.313254      75254.867      37.175882               -16.26%          18.67%
0.23           63421.862      23.883113      53107.058      16.276930      75262.054      37.094957               -16.26%          18.67%
0.24           63409.369      23.874306      53099.549      16.267093      75240.541      37.091539               -16.26%          18.66%
0.25           63413.521      23.923405      53102.391      16.310626      75246.575      37.139352               -16.26%          18.66%
0.26           63405.030      23.816228      53097.739      16.225834      75230.661      37.005045               -16.26%          18.65%
0.27           63405.925      23.728505      53098.476      16.177103      75231.416      36.843157               -16.26%          18.65%
0.28           63400.479      23.690624      53095.608      16.152098      75220.816      36.782644               -16.25%          18.64%
0.29           63398.163      23.673868      53094.698      16.133705      75215.304      36.768359               -16.25%          18.64%
0.3            63395.203      23.627058      53093.115      16.103682      75209.426      36.693267               -16.25%          18.64%
0.31           63393.384      23.604108      53092.237      16.088275      75205.363      36.657137               -16.25%          18.63%
