qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NNLO.QT-CS.42.VT2.QCD)

independent    0.5            2              -4567.3808      +- 6.8436086      
independent    1              1              -2864.9341      +- 4.5650284      
independent    2              0.5            -1855.4491      +- 3.1621109      
