#  pt_bbZ-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1.3496312    0.033376354      1.0879739    0.026607557      1.7186234    0.044233706
              5      4.5888438    0.062446547      3.6447203    0.048933243      5.9610613    0.084846016
             10      8.5978971    0.085032904      6.7940065    0.067560908      11.218497     0.11974596
             15      12.847403     0.10347004      10.125505    0.080915231      16.794799     0.14228442
             20      17.753429     0.12280558       13.94741    0.095617514      23.273847     0.16850591
             25      22.604444     0.13667161      17.743805     0.10615379      29.643336     0.18720686
             30      28.411124     0.15742574      22.298205      0.1219428      37.229012     0.21595266
             35       33.87381     0.16712164      26.653139     0.13040726      44.210012     0.22884893
             40      40.598014     0.18366681      31.983619     0.14388237      52.860117     0.25036635
             45      48.147946     0.19953624      37.980255     0.15637109      62.558477     0.27216143
             50      57.573571      0.2231835      45.641405     0.17469848      74.261472     0.30469183
             55      67.677228     0.23642889      53.831975     0.18647473       86.86447     0.31897552
             60      81.927976     0.25878751      65.507545     0.20585144      104.35079     0.35173607
             65      87.402653     0.26948667      69.994984     0.21414113       111.0665     0.36183916
             70      87.631829     0.26801648      70.328711     0.21802235      111.03449     0.37290497
             75      83.963591     0.26689198      67.359833     0.21351429      106.42491     0.36359392
             80      78.968185     0.25477165      63.379552     0.20263413      100.03155     0.34055353
             85        72.7961     0.25349415      58.392697     0.20030593      92.289193     0.34181085
             90      66.624101      0.2332237      53.552587     0.18790339      84.175671      0.3174239
             95      60.418599      0.2226044      48.381981     0.17645437       76.62202     0.29893819
            100      54.182768     0.21087202      43.358632     0.16729161      68.736193     0.28455002
            105      48.580558     0.19924406      38.878671     0.15820462      61.611177     0.26911218
            110      43.808851     0.19277878      35.002933     0.15184657      55.651412     0.26140967
            115      38.998996     0.18017508      31.104405     0.14175367      49.635773     0.24289856
            120      35.092808     0.17133862      27.990094     0.13504261      44.649294     0.23278752
            125      31.277198     0.16120616      24.898073     0.12631238      39.890425      0.2175347
            130      27.778519     0.15255648      22.121151     0.12136136      35.392905     0.21150236
            135      25.023112     0.14507887      19.923613     0.11425804      31.893106     0.19834839
            140      21.898066     0.13521617      17.476976     0.11270695      27.803906     0.19877515
            145      20.132412     0.13124076      15.980447     0.10240246       25.74449     0.17877346
            150      17.847961     0.12419032      14.183096    0.097342425      22.775515     0.17031024
            155      16.076534     0.11899414      12.772862    0.092977937      20.514764     0.16482143
            160      14.440445     0.11070755      11.481185    0.087315784       18.40377     0.15350207
            165      13.090122     0.10557155      10.382789    0.082644881      16.735805     0.14629486
            170      11.798483     0.10089791      9.3479786    0.078746545       15.10592     0.13835665
            175      10.977126    0.095937218      8.6903263     0.07495253      14.060449     0.13128933
            180      9.6278679    0.090833186      7.6222817    0.070916223       12.32745     0.12584655
            185      8.6817254    0.085890896      6.8627493    0.066704284      11.131973     0.11791724
            190      7.9861002    0.082586152      6.2990427      0.0641688      10.273238      0.1145406
            195      7.3374095    0.080385209      5.8133583    0.062798331      9.3797493     0.11164038
            200      6.7632445    0.076239462      5.3693286    0.059866199      8.6191464     0.10730738
            205      6.1545846    0.072286518      4.8828441    0.058595926      7.8486125      0.1087318
            210      5.5844802     0.07012162      4.4112682    0.054109495       7.162355    0.096515846
            215      5.0070296    0.067367487      3.9698559    0.052257252      6.3858219    0.094670359
            220      4.6020736    0.063276023      3.6340516    0.048895557      5.9034998    0.087527384
            225      4.3900831    0.061952814       3.457443    0.047604722      5.6495742     0.08552386
            230      3.9557726    0.058388055      3.1153068    0.045307384      5.0913451    0.081206367
            235      3.6101185    0.077585381       2.841406    0.056474996      4.6485119       0.112673
            240      3.3151658    0.053273766      2.6155398    0.041133251       4.254009    0.074447077
            245      3.0484401    0.050808118      2.3967024    0.039193007      3.9307828    0.069619592
            250      2.8515707    0.053236237      2.2449856    0.040386968      3.6676639    0.076176752
            255      2.6757864    0.049615696      2.1120764    0.038125355      3.4301005     0.07074981
            260      2.4146736    0.045713655      1.9049858    0.035303035      3.0949235    0.063967685
            265      2.2400414    0.044148869      1.7716982    0.034379332      2.8628188    0.061433391
            270       2.075273    0.042295122      1.6265746    0.032327899      2.6845039    0.058846882
            275      1.9623789    0.042354524      1.5523863    0.032537017      2.5055005    0.059507581
            280      1.8262616    0.040139698      1.4436529    0.030957566      2.3330256    0.056234849
            285      1.6914964    0.038356411      1.3378099    0.030115083      2.1596526    0.055668785
            290      1.4984124    0.036025489      1.1791541    0.027612564      1.9251464    0.050103373
            295      1.4088293    0.035135235      1.1042003    0.026835863      1.8209983    0.048955763
            300      1.3793602     0.03471591      1.0856043    0.026613836      1.7730107    0.048967371
            305      1.1920781    0.032493191     0.95106004    0.025277716      1.5018255    0.046515741
            310      1.1586572    0.032215263     0.90808313    0.024529496      1.4970595    0.045092715
            315      1.0869131    0.030934366     0.84535125    0.023456963      1.4193013    0.043395145
            320      1.0736882    0.034500132     0.84676404    0.026113842      1.3744869    0.050059304
            325     0.86698903    0.028022737     0.68307268    0.021287468      1.1115688    0.040302569
            330     0.91744989    0.028055049     0.72473054    0.021461945      1.1723729    0.039887874
            335     0.86558177    0.027697815     0.68255991    0.021358464      1.1076889    0.038750799
            340     0.74109309    0.025542113     0.58452207    0.019390258     0.94737714    0.036282563
            345     0.77201897    0.025240737     0.60910611    0.020080947     0.98636975    0.035848649
            350     0.66462492    0.024218042     0.52366226    0.018646415     0.85171723    0.033853731
            355     0.63995021    0.025391449     0.50399703    0.019111242     0.81917043    0.036542625
            360     0.58084143    0.023302753     0.47916164    0.026117125     0.69495756    0.055391591
            365     0.53290417    0.029125397     0.41672545    0.020970749     0.68928708    0.042859871
            370     0.49334885    0.021074051     0.38633221    0.016115787     0.63689551    0.030100298
            375     0.53186226    0.022885405     0.41562648    0.017296778     0.68813933     0.03242871
            380     0.44436508     0.01995617     0.34804666    0.015150094     0.57268732    0.028435202
            385     0.43609374    0.019556049     0.33809591      0.0147852     0.57014406    0.027390633
            390     0.43258994    0.019783542     0.33923221    0.015109712     0.55727793    0.027618677
            395     0.35010468    0.017896108      0.2848555    0.016482138     0.42473252    0.036754727
            400     0.36259943    0.018116473     0.28321195    0.013707558     0.46888073    0.025219384
            405     0.36838557    0.017933904     0.29063511    0.013795248     0.46994021    0.024725799
            410     0.31150949    0.017016017     0.24549868    0.012863314     0.39871787    0.024467703
            415     0.29630238     0.01606366     0.23777247     0.01262646     0.36806648    0.022230334
            420     0.28751468    0.016540656     0.22841403     0.01272865     0.36287386    0.023481977
            425      0.2612758    0.015226116     0.20881505     0.01166703     0.32611634    0.022642243
            430     0.26396203    0.015502375     0.20710645    0.011769803     0.33886275    0.022062467
            435      0.2674651    0.015621244     0.20761226    0.011660883     0.34911969    0.022180148
            440     0.21552019    0.014025402     0.17023122    0.010685487     0.27402187    0.019820264
            445     0.24491153    0.031906134     0.19096658    0.021587703     0.31736051    0.049407743
            450     0.20126161    0.013839862     0.15852014    0.010385457     0.25710279     0.02028425
            455       0.199666    0.013124372     0.15766902    0.010238094      0.2537712    0.018368709
            460     0.16900894    0.012672743     0.13221825   0.0094401073     0.21774923    0.018235998
            465     0.17196399    0.013079147     0.13365807   0.0097117639      0.2235517    0.018876016
            470     0.15005116     0.01209243     0.11611744   0.0088876645     0.19645983    0.017475217
            475     0.14204835    0.011718121     0.11266335   0.0088280725     0.17876942    0.016880649
            480     0.14070472    0.011439031     0.10840642   0.0084426766     0.18551829    0.016479852
            485     0.13637466    0.011417102      0.1043915   0.0083531514     0.18127165    0.016609814
            490      0.1493709    0.011711086     0.11714758    0.008930329      0.1916338    0.017187606
            495     0.12829459    0.010397465      0.1179351    0.020237576     0.13183026     0.01230905
            500     0.13783207     0.02142958     0.10641046    0.014580518     0.18061897    0.033053562
            505     0.12557299    0.010609095    0.099008917   0.0081502717     0.15997106    0.014700108
            510     0.10315368   0.0096786591    0.082627634   0.0075001298     0.12858942    0.013759873
            515     0.11606661    0.010288165    0.087258937   0.0075280028     0.15801764    0.014784867
