#         pt_j2        central        num_err    min (scale)        num_err    max (scale)        num_err
            215      1.2230768    0.051387979     0.90649466    0.034531122      1.7078492    0.082506174
            220      1.1486412    0.042312056      0.8465435    0.029532122      1.6145853       0.064028
            225      1.0014883    0.035968274     0.74057781    0.025493168      1.4015424     0.05406829
            230     0.93403795    0.028511917     0.69483589    0.021107908      1.2981628    0.041029565
            235     0.84076936    0.027252536     0.62699885    0.020249928       1.166178    0.039977703
            240     0.83149472    0.028705047     0.61326907    0.020823668      1.1674932    0.042001409
            245     0.74960876    0.026036915      0.5544049    0.019061786      1.0490404    0.037835633
            250     0.70081261    0.031996604     0.52074531    0.026161407      0.9751234    0.040441819
            255     0.65449726    0.025355556      0.4811553    0.018324461     0.92158505    0.037073209
            260     0.57610313     0.02225765     0.42742536    0.016299918     0.80279433    0.032636463
            265     0.51522427    0.021351979     0.38540387      0.0158727     0.71160804    0.032852045
            270     0.52063132    0.021157798     0.37841204    0.015281163     0.74485462     0.03118789
            275     0.48425364    0.020341261      0.3580987    0.015077558     0.67874448    0.031125492
            280     0.49474047     0.02208519     0.36233138    0.015987006     0.70103062     0.03294604
            285     0.42554913    0.020388237     0.30901383    0.014536808     0.60858075    0.030321909
            290      0.4308525    0.021315069     0.31428893    0.015019477     0.61328045    0.032418882
            295     0.40098697    0.024493338     0.29038461     0.01693765     0.57615566    0.037543396
            300     0.37016523    0.017921297     0.27277612    0.013162626     0.52106371    0.026573265
            305     0.36016545    0.022177713     0.26412161    0.015611741     0.50945106    0.033384157
            310     0.31460419    0.017612429     0.23147059    0.012749769     0.44321259    0.026175889
            315     0.28000949    0.015455405     0.20320565    0.011115358     0.40110701    0.022796025
            320     0.30603951    0.017583057     0.22208953    0.012609767     0.43801882    0.026334387
            325     0.26648858    0.016821703     0.19262669    0.011919814     0.38368696    0.025205848
            330     0.23380543    0.014424994     0.16884648    0.010369938     0.33628308    0.021228742
            335     0.24151185    0.015205957     0.17597866    0.010849378     0.34453892    0.022731461
            340     0.25383773    0.016573564     0.18156504    0.011652851     0.36982421    0.024896862
            345     0.21304128    0.016232673     0.15474483     0.01130847     0.30478984    0.024910098
            350      0.2000924     0.02301793     0.14286592    0.015805014     0.29184264    0.034951873
            355     0.18725858    0.013355619     0.13446697   0.0093624675     0.27180541    0.020321271
            360     0.17160386    0.012291321     0.12357758   0.0087995723     0.24830227     0.01830352
            365      0.1603164    0.012821784     0.11648475   0.0090367042     0.22985277    0.019570521
            370     0.16934553     0.01276729     0.12210492   0.0091524734     0.24393913     0.01881211
            375      0.1481784    0.011160221     0.10756752    0.008036434     0.21180858    0.016477655
            380     0.13990846    0.010699922     0.10081144   0.0076473835     0.20204026    0.015911975
            385     0.15427211    0.012431935     0.11085829   0.0087748038     0.22359715     0.01882132
            390     0.13970311    0.013264527     0.10241906    0.009433015     0.19766386    0.020211983
            395     0.14374102    0.023774019     0.10290687     0.01631747     0.20861592    0.035953174
            400     0.11524167   0.0098375066    0.083331083   0.0070152783     0.16619868    0.014759705
            405     0.12141592    0.019886023    0.085603918    0.013411936     0.17997768    0.030808031
            410     0.10483242    0.009238756    0.078774724   0.0071607664     0.14360039    0.014857347
            415     0.10705707   0.0093393577    0.075403819   0.0066062273     0.15866028    0.014060057
            420    0.096560215    0.011214031    0.069047362   0.0076899828     0.14041102    0.017307588
            425    0.095785649   0.0097753998    0.069513368   0.0069922365     0.13744716    0.014860945
            430      0.1038798    0.010337099    0.075371417   0.0072625644     0.14893941    0.015871121
            435    0.077738229    0.012750692    0.055297323   0.0087870946     0.11392573    0.019344627
            440    0.077725649    0.011423745    0.056292028     0.00760256     0.11169672    0.018451327
            445    0.082638936   0.0082361466    0.058819764   0.0058804999     0.12094232    0.012251794
            450    0.086107991    0.010272369    0.060670492   0.0070916449     0.12765116    0.015782666
            455    0.067923031    0.007410888     0.04929059   0.0052929202    0.097424331    0.011578059
            460      0.0848462   0.0093182826    0.060488583   0.0065584529     0.12417568    0.014148393
            465    0.060185688   0.0073942908    0.043535433   0.0052989004    0.086484371    0.011057175
            470    0.062816554   0.0078310207    0.043930551   0.0054564948    0.093713031    0.011875901
            475    0.051849507   0.0066384728     0.03672559   0.0047046893     0.07623376   0.0098918812
            480     0.06049307   0.0070217756    0.042232933   0.0049181231    0.090517166    0.010704956
            485     0.05668185   0.0069761893    0.040236535   0.0049531982    0.083343071    0.010482646
            490     0.05844496   0.0082324151    0.041373917   0.0057031598    0.086315591    0.012608048
            495    0.041867342   0.0058139081    0.029826417   0.0041394569    0.061390768   0.0086986421
            500    0.041867342   0.0058139081    0.029826417   0.0041394569    0.061390768   0.0086986421
